product_id,gold_product_id,product_sk,source_product_id,brand_id,sku,product_name,description,category,subcategory,unit_price,unit_cost,weight_kg,launch_date,tags
377,377,193,377,5,SKU-100377,Canyonridge Trail Runner 377,Gold catalog product 377 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,45.07,30.62,3.2,2026-03-29,"gold-data,footwear,NetSuite"
378,378,194,378,2,SKU-100378,Trailforge Training    Hoodie 378,Gold catalog product 378 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,109.14,44.66,3.25,2026-03-29,"gold-data,activewear,NetSuite"
379,379,195,379,1,SKU-100379,Velocityworks Weightlifting Gloves 379,Gold catalog product 379 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,255.13,158.82,3.3,2026-03-29,"gold-data,strength-training,NetSuite"
380,380,196,380,1,SKU-100380,Velocityworks Badminton Set 380,Gold catalog product 380 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,299.17,187.43,3.35,2026-03-29,"gold-data,racquet-sports,NetSuite"
381,381,197,381,2,SKU-100381,Trailforge Base Layer Top 381,Gold catalog product 381 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,28.1,16.58,3.4,2026-03-29,"gold-data,activewear,NetSuite"
382,382,198,382,8,SKU-100382,Nordcrest Training Hoodie 382,Gold catalog product 382 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,152.61,74.63,3.45,2026-03-29,"gold-data,activewear,NetSuite"
383,383,199,383,8,SKU-100383,Nordcrest Badminton Set 383,Gold catalog product 383 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,254.6,125.47,3.5,2026-03-29,"gold-data,racquet-sports,NetSuite"
384,384,200,384,1,SKU-100384,Velocityworks Heart Rate Strap 384,Gold catalog product 384 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,124.75,91.42,3.55,2026-03-29,"gold-data,fitness-devices,NetSuite"
385,385,201,385,9,SKU-100385,Aerostride Tent 385,Gold catalog product 385 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,505.54,274.98,3.6,2026-03-29,"gold-data,camping-hiking,NetSuite"
386,386,202,386,8,SKU-100386,Nordcrest Outdoor Jacket 386,Gold catalog product 386 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,486.91,330.38,3.65,2026-03-29,"gold-data,outdoor,NetSuite"
387,387,203,387,1,SKU-100387,Velocityworks Adjustable Dumbbells 387,Gold catalog product 387 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,360.97,173.92,3.7,2026-03-29,"gold-data,strength-training,NetSuite"
388,388,204,388,9,SKU-100388,Aerostride Smart Scale 388,Gold catalog product 388 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,272.88,190.9,3.75,2026-03-29,"gold-data,fitness-devices,NetSuite"
389,389,205,389,2,SKU-100389,Trailforge Tennis Racket 389,Gold catalog product 389 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,186.17,87.96,3.8,2026-03-29,"gold-data,racquet-sports,NetSuite"
390,390,206,390,9,SKU-100390,Aerostride Wetsuit 390,Gold catalog product 390 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,17.48,9.77,3.85,2026-03-29,"gold-data,water-sports,NetSuite"
391,391,207,391,4,SKU-100391,Ironkinetic Kettlebell 391,Gold catalog product 391 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,199.1,97.74,3.9,2026-03-29,"gold-data,strength-training,NetSuite"
392,392,208,392,1,SKU-100392,Velocityworks Compression Shorts 392,Gold catalog product 392 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,31.65,13.69,3.95,2026-03-29,"gold-data,activewear,NetSuite"
393,393,209,393,2,SKU-100393,Trailforge Headlamp 393,Gold catalog product 393 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,87.95,57.33,4.0,2026-03-29,"gold-data,outdoor,NetSuite"
394,394,210,394,3,SKU-100394,Hydrawave Repair Kit 394,Gold catalog product 394 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,316.94,207.52,4.05,2026-03-29,"gold-data,cycling,NetSuite"
395,395,211,395,3,SKU-100395,Hydrawave Compression Shorts 395,Gold catalog product 395 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,125.62,72.53,4.1,2026-03-29,"gold-data,activewear,NetSuite"
396,396,212,396,3,SKU-100396,Hydrawave Foam Roller 396,Gold catalog product 396 sourced from NetSuite in the Running category.,Running,NetSuite,201.34,97.16,4.15,2026-03-29,"gold-data,running,NetSuite"
397,397,213,397,8,SKU-100397,Nordcrest Basketball 397,Gold catalog product 397 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,17.06,8.48,4.2,2026-03-29,"gold-data,team-sports,NetSuite"
398,398,214,398,5,SKU-100398,Canyonridge   Hiking Boot 398,Gold catalog product 398 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,41.17,22.18,4.25,2026-03-29,"gold-data,footwear,NetSuite"
399,399,215,399,5,SKU-100399,Canyonridge Compression Shorts 399,Gold catalog product 399 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,45.7,20.42,4.3,2026-03-29,"gold-data,activewear,NetSuite"
400,400,216,400,8,SKU-100400,Nordcrest Gps Fitness Watch 400,Gold catalog product 400 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,214.91,184.96,0.35,2026-03-29,"gold-data,fitness-devices,NetSuite"
401,401,217,401,9,SKU-100401,Aerostride Foam Roller 401,Gold catalog product 401 sourced from NetSuite in the Running category.,Running,NetSuite,102.99,48.53,0.4,2026-03-29,"gold-data,running,NetSuite"
402,402,218,402,4,SKU-100402,Ironkinetic Performance Tee 402,Gold catalog product 402 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,50.48,24.42,0.45,2026-03-29,"gold-data,activewear,NetSuite"
403,403,219,403,6,SKU-100403,Summitpulse Performance Tee 403,Gold catalog product 403 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,124.99,65.83,0.5,2026-03-29,"gold-data,activewear,NetSuite"
404,404,220,404,3,SKU-100404,Hydrawave Running Socks 404,Gold catalog product 404 sourced from NetSuite in the Running category.,Running,NetSuite,217.87,148.08,0.55,2026-03-29,"gold-data,running,NetSuite"
405,405,221,405,8,SKU-100405,Nordcrest Weightlifting Gloves 405,Gold catalog product 405 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,154.41,92.86,0.6,2026-03-29,"gold-data,strength-training,NetSuite"
406,406,222,406,9,SKU-100406,Aerostride Bike Light Set 406,Gold catalog product 406 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,28.1,18.1,0.65,2026-03-29,"gold-data,cycling,NetSuite"
407,407,223,407,1,SKU-100407,Velocityworks Base Layer Top 407,Gold catalog product 407 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,120.06,60.13,0.7,2026-03-29,"gold-data,activewear,NetSuite"
408,408,224,408,2,SKU-100408,Trailforge Performance Tee 408,Gold catalog product 408 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,21.46,9.06,0.75,2026-03-29,"gold-data,activewear,NetSuite"
409,409,225,409,2,SKU-100409,Trailforge Heart Rate Strap 409,Gold catalog product 409 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,451.06,318.94,0.8,2026-03-29,"gold-data,fitness-devices,NetSuite"
410,410,226,410,8,SKU-100410,Nordcrest Climbing Harness 410,Gold catalog product 410 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,86.66,61.75,0.85,2026-03-29,"gold-data,uncategorized,NetSuite"
411,411,227,411,8,SKU-100411,Nordcrest Climbing Harness 411,Gold catalog product 411 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,85.27,43.22,0.9,2026-03-29,"gold-data,climbing,NetSuite"
412,412,228,412,6,SKU-100412,Summitpulse Hiking Boot 412,Gold catalog product 412 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,263.13,134.0,0.95,2026-03-29,"gold-data,footwear,NetSuite"
413,413,229,413,2,SKU-100413,Trailforge Resistance Band Set 413,Gold catalog product 413 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,17.69,9.35,1.0,2026-03-29,"gold-data,strength-training,NetSuite"
414,414,230,414,1,SKU-100414,Velocityworks Hydration Belt 414,Gold catalog product 414 sourced from NetSuite in the Running category.,Running,NetSuite,196.42,105.47,1.05,2026-03-29,"gold-data,running,NetSuite"
415,415,231,415,3,SKU-100415,Hydrawave Base Layer Top 415,Gold catalog product 415 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,105.31,50.38,1.1,2026-03-29,"gold-data,activewear,NetSuite"
416,416,232,416,3,SKU-100416,Hydrawave Running Socks 416,Gold catalog product 416 sourced from NetSuite in the Running category.,Running,NetSuite,211.5,107.16,1.15,2026-03-29,"gold-data,running,NetSuite"
417,417,233,417,6,SKU-100417,Summitpulse Foam Roller 417,Gold catalog product 417 sourced from NetSuite in the Running category.,Running,NetSuite,275.03,131.84,1.2,2026-03-29,"gold-data,running,NetSuite"
418,418,234,418,6,SKU-100418,Summitpulse Resistance Band Set 418,Gold catalog product 418 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,56.89,26.83,1.25,2026-03-29,"gold-data,strength-training,NetSuite"
419,419,235,419,6,SKU-100419,Summitpulse Performance Tee 419,Gold catalog product 419 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,100.07,41.35,1.3,2026-03-29,"gold-data,activewear,NetSuite"
420,420,236,420,4,SKU-100420,Ironkinetic Hiking Boot 420,Gold catalog product 420 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,166.79,92.59,1.35,2026-03-29,"gold-data,footwear,NetSuite"
421,421,237,421,1,SKU-100421,Velocityworks Soccer Ball 421,Gold catalog product 421 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,204.49,148.76,1.4,2026-03-29,"gold-data,team-sports,NetSuite"
422,422,238,422,5,SKU-100422,Canyonridge Carabiner Set 422,Gold catalog product 422 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,56.42,27.83,1.45,2026-03-29,"gold-data,climbing,NetSuite"
423,423,239,423,5,SKU-100423,Canyonridge Water Filter 423,Gold catalog product 423 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,271.6,190.63,1.5,2026-03-29,"gold-data,camping-hiking,NetSuite"
424,424,240,424,5,SKU-100424,Canyonridge Hiking Boot 424,Gold catalog product 424 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,98.04,54.08,1.55,2026-03-29,"gold-data,footwear,NetSuite"
425,425,241,425,1,SKU-100425,Velocityworks Cycling Computer 425,Gold catalog product 425 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,611.6,445.13,1.6,2026-03-29,"gold-data,fitness-devices,NetSuite"
426,426,242,426,9,SKU-100426,Aerostride Resistance Band Set 426,Gold catalog product 426 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,16.9,7.7,1.65,2026-03-29,"gold-data,strength-training,NetSuite"
427,427,243,427,6,SKU-100427,Summitpulse Repair Kit 427,Gold catalog product 427 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,123.74,59.98,1.7,2026-03-29,"gold-data,cycling,NetSuite"
428,428,244,428,3,SKU-100428,Hydrawave Headlamp 428,Gold catalog product 428 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,87.29,55.38,1.75,2026-03-29,"gold-data,outdoor,NetSuite"
429,429,245,429,5,SKU-100429,Canyonridge Performance   Tee 429,Gold catalog product 429 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,82.96,36.76,1.8,2026-03-29,"gold-data,activewear,NetSuite"
430,430,246,430,3,SKU-100430,Hydrawave Chalk Bag 430,Gold catalog product 430 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,34.9,16.77,1.85,2026-03-29,"gold-data,climbing,NetSuite"
431,431,247,431,4,SKU-100431,Ironkinetic Helmet 431,Gold catalog product 431 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,276.1,173.56,1.9,2026-03-29,"gold-data,cycling,NetSuite"
432,432,248,432,3,SKU-100432,Hydrawave Soccer Ball 432,Gold catalog product 432 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,182.37,126.19,1.95,2026-03-29,"gold-data,team-sports,NetSuite"
433,433,249,433,5,SKU-100433,Canyonridge Tennis           Racket        433,Gold catalog product 433 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,244.8,135.98,2.0,2026-03-29,"gold-data,racquet-sports,NetSuite"
434,434,250,434,7,SKU-100434,Peakgear Basketball 434,Gold catalog product 434 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,76.18,40.64,2.05,2026-03-29,"gold-data,team-sports,NetSuite"
435,435,251,435,6,SKU-100435,Summitpulse Headlamp 435,Gold catalog product 435 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,366.51,265.52,2.1,2026-03-29,"gold-data,outdoor,NetSuite"
436,436,252,436,9,SKU-100436,Aerostride Bike Light Set 436,Gold catalog product 436 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,38.56,23.37,2.15,2026-03-29,"gold-data,cycling,NetSuite"
437,437,253,437,1,SKU-100437,Velocityworks Badminton  Set 437,Gold catalog product 437 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,217.83,136.74,2.2,2026-03-29,"gold-data,racquet-sports,NetSuite"
438,438,254,438,6,SKU-100438,Summitpulse Headlamp 438,Gold catalog product 438 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,51.99,27.44,2.25,2026-03-29,"gold-data,outdoor,NetSuite"
439,439,255,439,4,SKU-100439,Ironkinetic Running Socks 439,Gold catalog product 439 sourced from NetSuite in the Running category.,Running,NetSuite,196.39,95.13,2.3,2026-03-29,"gold-data,running,NetSuite"
440,440,256,440,9,SKU-100440,Aerostride Performance Tee 440,Gold catalog product 440 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,174.4,70.24,2.35,2026-03-29,"gold-data,activewear,NetSuite"
441,441,257,441,1,SKU-100441,Velocityworks Headlamp 441,Gold catalog product 441 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,521.82,329.73,2.4,2026-03-29,"gold-data,outdoor,NetSuite"
442,442,258,442,2,SKU-100442,Trailforge Compression Shorts 442,Gold catalog product 442 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,53.44,21.83,2.45,2026-03-29,"gold-data,activewear,NetSuite"
443,443,259,443,5,SKU-100443,Canyonridge Resistance Band Set 443,Gold catalog product 443 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,276.3,179.86,2.5,2026-03-29,"gold-data,strength-training,NetSuite"
444,444,260,444,3,SKU-100444,Hydrawave Base Layer Top 444,Gold catalog product 444 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,29.7,13.4,2.55,2026-03-29,"gold-data,activewear,NetSuite"
445,445,261,445,7,SKU-100445,Peakgear Water Filter 445,Gold catalog product 445 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,201.39,114.77,2.6,2026-03-29,"gold-data,camping-hiking,NetSuite"
446,446,262,446,9,SKU-100446,Aerostride Pickleball Paddle 446,Gold catalog product 446 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,255.94,152.94,2.65,2026-03-29,"gold-data,uncategorized,NetSuite"
447,447,263,447,1,SKU-100447,Velocityworks Base Layer Top 447,Gold catalog product 447 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,69.64,42.94,2.7,2026-03-29,"gold-data,activewear,NetSuite"
448,448,264,448,5,SKU-100448,Canyonridge Running Shoe 448,Gold catalog product 448 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,238.46,126.11,2.75,2026-03-29,"gold-data,uncategorized,NetSuite"
449,449,265,449,3,SKU-100449,Hydrawave Reflective Vest 449,Gold catalog product 449 sourced from NetSuite in the Running category.,Running,NetSuite,39.29,25.25,2.8,2026-03-29,"gold-data,running,NetSuite"
450,450,266,450,2,SKU-100450,Trailforge Volleyball 450,Gold catalog product 450 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,154.45,81.43,2.85,2026-03-29,"gold-data,team-sports,NetSuite"
451,451,267,451,1,SKU-100451,Velocityworks Volleyball 451,Gold catalog product 451 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,211.16,123.59,2.9,2026-03-29,"gold-data,team-sports,NetSuite"
452,452,268,452,1,SKU-100452,Velocityworks Trekking Poles 452,Gold catalog product 452 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,198.07,153.61,2.95,2026-03-29,"gold-data,outdoor,NetSuite"
453,453,269,453,1,SKU-100453,Velocityworks Kettlebell 453,Gold catalog product 453 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,75.15,47.54,3.0,2026-03-29,"gold-data,uncategorized,NetSuite"
454,454,270,454,4,SKU-100454,Ironkinetic Soccer Ball 454,Gold catalog product 454 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,160.06,74.38,3.05,2026-03-29,"gold-data,team-sports,NetSuite"
455,455,271,455,3,SKU-100455,Hydrawave Baseball Glove 455,Gold catalog product 455 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,439.82,207.78,3.1,2026-03-29,"gold-data,uncategorized,NetSuite"
456,456,272,456,6,SKU-100456,Summitpulse Training Hoodie 456,Gold catalog product 456 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,84.96,37.34,3.15,2026-03-29,"gold-data,activewear,NetSuite"
457,457,273,457,6,SKU-100457,Summitpulse Cycling Computer 457,Gold catalog product 457 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,420.93,323.25,3.2,2026-03-29,"gold-data,fitness-devices,NetSuite"
458,458,274,458,2,SKU-100458,Trailforge Running Socks 458,Gold catalog product 458 sourced from NetSuite in the Running category.,Running,NetSuite,227.7,110.26,3.25,2026-03-29,"gold-data,running,NetSuite"
459,459,275,459,7,SKU-100459,Peakgear Hiking Boot 459,Gold catalog product 459 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,195.72,115.99,3.3,2026-03-29,"gold-data,footwear,NetSuite"
460,460,276,460,7,SKU-100460,Peakgear Base Layer Top 460,Gold catalog product 460 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,25.32,11.78,3.35,2026-03-29,"gold-data,activewear,NetSuite"
461,461,277,461,7,SKU-100461,Peakgear Kettlebell 461,Gold catalog product 461 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,27.52,19.82,3.4,2026-03-29,"gold-data,strength-training,NetSuite"
462,462,278,462,4,SKU-100462,Ironkinetic Gps Fitness Watch 462,Gold catalog product 462 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,351.11,251.1,3.45,2026-03-29,"gold-data,fitness-devices,NetSuite"
463,463,279,463,2,SKU-100463,Trailforge Camping Stove 463,Gold catalog product 463 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,434.78,307.82,3.5,2026-03-29,"gold-data,camping-hiking,NetSuite"
464,464,280,464,9,SKU-100464,Aerostride Basketball 464,Gold catalog product 464 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,156.03,71.13,3.55,2026-03-29,"gold-data,team-sports,NetSuite"
465,465,281,465,8,SKU-100465,Nordcrest Camping Stove 465,Gold catalog product 465 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,350.51,209.03,3.6,2026-03-29,"gold-data,camping-hiking,NetSuite"
466,466,282,466,9,SKU-100466,Aerostride Trail Runner 466,Gold catalog product 466 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,273.61,136.62,3.65,2026-03-29,"gold-data,footwear,NetSuite"
467,467,283,467,1,SKU-100467,Velocityworks Compression Shorts 467,Gold catalog product 467 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,36.16,15.5,3.7,2026-03-29,"gold-data,activewear,NetSuite"
468,468,284,468,6,SKU-100468,Summitpulse Dry Bag 468,Gold catalog product 468 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,88.66,47.56,3.75,2026-03-29,"gold-data,water-sports,NetSuite"
469,469,285,469,5,SKU-100469,Canyonridge Compression Shorts 469,Gold catalog product 469 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,57.25,33.65,3.8,2026-03-29,"gold-data,activewear,NetSuite"
470,470,286,470,9,SKU-100470,Aerostride Camping Stove 470,Gold catalog product 470 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,323.1,182.94,3.85,2026-03-29,"gold-data,camping-hiking,NetSuite"
471,471,287,471,6,SKU-100471,Summitpulse Hydration Belt 471,Gold catalog product 471 sourced from NetSuite in the Running category.,Running,NetSuite,29.72,19.22,3.9,2026-03-29,"gold-data,running,NetSuite"
472,472,288,472,3,SKU-100472,Hydrawave Cycling Jersey 472,Gold catalog product 472 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,13.2,6.11,3.95,2026-03-29,"gold-data,cycling,NetSuite"
473,480,296,480,2,SKU-100480,Trailforge Performance Tee 480,Gold catalog product 480 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,12.24,7.1,0.35,2026-03-29,"gold-data,activewear,NetSuite"
474,481,297,481,6,SKU-100481,Summitpulse Chalk Bag 481,Gold catalog product 481 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,32.65,24.99,0.4,2026-03-29,"gold-data,climbing,NetSuite"
475,485,301,485,8,SKU-100485,Nordcrest Base Layer Top 485,Gold catalog product 485 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,17.35,8.82,0.6,2026-03-29,"gold-data,activewear,NetSuite"
476,491,307,491,1,SKU-100491,Velocityworks Baseball Glove 491,Gold catalog product 491 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,14.64,7.21,0.9,2026-03-29,"gold-data,team-sports,NetSuite"
477,498,314,498,8,SKU-100498,Nordcrest Running Shoe 498,Gold catalog product 498 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,42.55,21.14,1.25,2026-03-29,"gold-data,footwear,NetSuite"
478,501,317,501,4,SKU-100501,Ironkinetic Badminton Set 501,Gold catalog product 501 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,47.81,32.04,1.4,2026-03-29,"gold-data,racquet-sports,NetSuite"
479,503,319,503,4,SKU-100503,Ironkinetic Swim Goggles 503,Gold catalog product 503 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,47.3,35.84,1.5,2026-03-29,"gold-data,water-sports,NetSuite"
480,504,320,504,3,SKU-100504,Hydrawave Compression Shorts 504,Gold catalog product 504 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,47.81,21.1,1.55,2026-03-29,"gold-data,activewear,NetSuite"
481,507,323,507,7,SKU-100507,Peakgear Climbing Harness 507,Gold catalog product 507 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,5.6,4.21,1.7,2026-03-29,"gold-data,climbing,NetSuite"
482,511,327,511,2,SKU-100511,Trailforge Compression Shorts 511,Gold catalog product 511 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,19.0,11.61,1.9,2026-03-29,"gold-data,activewear,NetSuite"
483,512,328,512,5,SKU-100512,Canyonridge Heart Rate Strap 512,Gold catalog product 512 sourced from NetSuite in the Fitness Devices category.,Fitness Devices,NetSuite,48.04,36.42,1.95,2026-03-29,"gold-data,fitness-devices,NetSuite"
484,522,338,522,6,SKU-100522,Summitpulse Hiking Boot 522,Gold catalog product 522 sourced from NetSuite in the Footwear category.,Footwear,NetSuite,36.09,24.93,2.45,2026-03-29,"gold-data,footwear,NetSuite"
485,523,339,523,5,SKU-100523,Canyonridge Hydration Belt 523,Gold catalog product 523 sourced from NetSuite in the Running category.,Running,NetSuite,23.01,16.51,2.5,2026-03-29,"gold-data,running,NetSuite"
486,528,344,528,8,SKU-100528,Nordcrest Weightlifting Gloves 528,Gold catalog product 528 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,34.36,18.53,2.75,2026-03-29,"gold-data,strength-training,NetSuite"
487,533,349,533,3,SKU-100533,Hydrawave Daypack 533,Gold catalog product 533 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,23.05,16.33,3.0,2026-03-29,"gold-data,outdoor,NetSuite"
488,537,353,537,2,SKU-100537,Trailforge Training Hoodie 537,Gold catalog product 537 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,39.08,19.4,3.2,2026-03-29,"gold-data,activewear,NetSuite"
489,565,381,565,8,SKU-100565,Nordcrest Carabiner Set 565,Gold catalog product 565 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,21.61,13.14,0.6,2026-03-29,"gold-data,climbing,NetSuite"
490,574,390,574,5,SKU-100574,Canyonridge Compression Shorts 574,Gold catalog product 574 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,31.61,17.13,1.05,2026-03-29,"gold-data,activewear,NetSuite"
491,584,400,584,3,SKU-100584,Hydrawave Performance Tee 584,Gold catalog product 584 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,40.56,17.8,1.55,2026-03-29,"gold-data,activewear,NetSuite"
492,591,407,591,9,SKU-100591,Aerostride Repair Kit 591,Gold catalog product 591 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,22.36,12.58,1.9,2026-03-29,"gold-data,uncategorized,NetSuite"
493,595,411,595,9,SKU-100595,Aerostride Training Hoodie 595,Gold catalog product 595 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,21.64,9.53,2.1,2026-03-29,"gold-data,activewear,NetSuite"
494,618,434,618,9,SKU-100618,Aerostride Soccer Ball 618,Gold catalog product 618 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,42.4,26.76,3.25,2026-03-29,"gold-data,team-sports,NetSuite"
495,624,440,624,2,SKU-100624,Trailforge Volleyball 624,Gold catalog product 624 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,27.06,17.22,3.55,2026-03-29,"gold-data,team-sports,NetSuite"
496,631,447,631,9,SKU-100631,Aerostride Base Layer Top 631,Gold catalog product 631 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,72.0,32.47,3.9,2026-03-29,"gold-data,activewear,NetSuite"
497,635,451,635,3,SKU-100635,Hydrawave Performance Tee 635,Gold catalog product 635 sourced from NetSuite in the Uncategorized category.,Uncategorized,NetSuite,11.77,6.34,4.1,2026-03-29,"gold-data,uncategorized,NetSuite"
498,646,462,646,8,SKU-100646,Nordcrest Wetsuit 646,Gold catalog product 646 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,16.62,8.17,0.65,2026-03-29,"gold-data,water-sports,NetSuite"
499,685,501,685,2,SKU-100685,Trailforge Camping Stove 685,Gold catalog product 685 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,15.02,10.73,2.6,2026-03-29,"gold-data,camping-hiking,NetSuite"
500,739,555,739,8,SKU-100739,Nordcrest Training Hoodie 739,Gold catalog product 739 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,21.15,8.48,1.3,2026-03-29,"gold-data,activewear,NetSuite"
501,756,572,756,2,SKU-100756,Trailforge Climbing Harness 756,Gold catalog product 756 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,32.69,22.67,2.15,2026-03-29,"gold-data,climbing,NetSuite"
502,766,582,766,4,SKU-100766,Ironkinetic Performance Tee 766,Gold catalog product 766 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,48.34,20.38,2.65,2026-03-29,"gold-data,activewear,NetSuite"
503,773,589,773,7,SKU-100773,Peakgear Training Hoodie 773,Gold catalog product 773 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,13.24,7.64,3.0,2026-03-29,"gold-data,activewear,NetSuite"
