post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
4444,,youtube,pg_youtube_00004444,Returns audit note mentions Waterline SUP Board 5; Safety Updates Desk product content and sizing guidance need review,2026-04-13T06:11:19Z,255,33,39,2564,0.206,,143,normal,,2026-04-13T09:16:48Z
4445,143,twitter,pg_twitter_00004445,Store pickup demand increased for CoastalDry Duffel 5; MarketPulse Sports Signals nearby inventory should be repositioned,2026-04-03T19:25:24Z,3454,960,990,99470,0.275,,144,rising,,2026-04-13T09:16:48Z
4446,331,twitter,pg_twitter_00004446,E-commerce search trend rising for TeamPack Sideline Bundle 5; StoreOps campaign targeting score improved,2026-04-09T20:51:08Z,64,4,48,13631,0.247,,145,normal,,2026-04-13T09:16:48Z
4447,312,youtube,pg_youtube_00004447,Weather and trail conditions lifted demand for Dynamic Price Match Bundle 5; AssortmentDesk regional forecast moved up,2026-04-12T23:12:37Z,958,93,26,13329,0.216,,146,normal,,2026-04-13T09:16:48Z
4448,318,threads,pg_threads_00004448,B2B team order inquiry references Returns Audit Starter Kit 5; LedgerGrade Product Data school athletics pipeline is increasing,2026-04-10T15:11:18Z,3472,539,193,42233,0.641,,147,rising,,2026-04-13T09:16:48Z
4449,,youtube,pg_youtube_00004449,Product image enrichment requested for Product Image Enrichment Pack 5; Specialty Gear Exchange catalog completeness needs attention,2026-04-02T10:18:56Z,874,3,15,4528,-0.103,,148,normal,,2026-04-13T09:16:48Z
4450,,threads,pg_threads_00004450,Product manual search spike mentions Store Master Info Kit 5; NorthStar Pickup service content should be promoted,2026-04-09T01:28:51Z,756,64,26,14364,0.498,,149,normal,,2026-04-13T09:16:48Z
4451,115,threads,pg_threads_00004451,Influencer review mentions Customer Propensity Offer Pack 5; PeakGear Core sentiment and conversion likelihood improved,2026-04-12T06:12:35Z,148,90,32,8014,0.829,,150,normal,,2026-04-13T09:16:48Z
4452,221,instagram,pg_instagram_00004452,Inventory transfer signal raised for SummitStride Trail Runner 6; SummitTrail Outfitters west-region stock is below plan,2026-03-22T19:43:53Z,3539,1196,992,66958,-0.113,,151,rising,,2026-04-13T09:16:48Z
4453,391,twitter,pg_twitter_00004453,Assortment planner flagged substitute demand for RidgeRunner Hiking Boot 6; RidgeRunner Performance pickup incentives should be tested,2026-03-30T19:40:38Z,790,96,26,10908,-0.29,,152,normal,,2026-04-13T09:16:48Z
4454,124,youtube,pg_youtube_00004454,Customer propensity model ranked VelocityFit Court Shoe 6; VelocityFit Devices loyalty audience likely to convert,2026-03-27T22:19:52Z,706,6,17,6944,0.665,,153,normal,,2026-04-13T09:16:48Z
4455,290,tiktok,pg_tiktok_00004455,Safety update references GoldLayer Training Hoodie 6; AlpineForge Gear store teams should confirm return reason codes,2026-04-12T13:34:38Z,977,82,11,19413,0.215,,154,normal,,2026-04-13T09:16:48Z
4456,514,tiktok,pg_tiktok_00004456,Peak season forecast raised for SilverRidge Trail Shell 6; Trailhead Team Sales demand multiplier is accelerating,2026-04-11T08:54:12Z,515,43,30,687,0.64,,155,normal,,2026-04-13T09:16:48Z
4457,159,youtube,pg_youtube_00004457,Marketplace listing change mentions BronzeTrail Base Tee 6; GearPay Commerce channel margin should be monitored,2026-04-11T09:51:27Z,38508,14512,5068,919139,0.287,,156,viral,,2026-04-13T09:16:48Z
4458,317,youtube,pg_youtube_00004458,Store master update affects MotionFlex Compression Tight 6; PackGuard Returns Audit location eligibility needs validation,2026-04-13T00:42:35Z,233,12,35,4076,0.856,,157,normal,,2026-04-13T09:16:48Z
4459,411,twitter,pg_twitter_00004459,Lakehouse catalog enrichment matched StormGuard Rain Jacket 6; UrbanCourt Sports semantic search coverage improved,2026-03-15T14:53:22Z,790,13,33,2002,0.09,,158,normal,,2026-04-13T09:16:48Z
4460,278,threads,pg_threads_00004460,Operations signal added ZeroCopy Hydration Vest 6; EcoPeak Active allocation workflow requested,2026-04-03T07:34:34Z,789,86,15,18371,0.765,,159,normal,,2026-04-13T09:16:48Z
4461,343,threads,pg_threads_00004461,LoyaltyPeak Offers saw creator demand spike for SilverRidge Backpack 35L 6; store allocation should be reviewed,2026-04-10T03:17:02Z,8043,1777,486,173950,0.455,,160,rising,,2026-04-13T09:16:48Z
4462,275,tiktok,pg_tiktok_00004462,Dynamic price match alert references TrailForge Trekking Poles 6; Catalyst Safety Gear competitor pricing moved in two regions,2026-04-06T10:13:32Z,6235,1600,228,89332,-0.246,,161,rising,,2026-04-13T09:16:48Z
4463,237,tiktok,pg_tiktok_00004463,POS transaction surge detected for SummitCore Sleeping Bag 6; NorthStar Outdoor Advisors replenishment plan should be refreshed,2026-03-29T17:19:44Z,14718,10172,5819,480258,0.536,,162,viral,,2026-04-13T09:16:48Z
4464,60,threads,pg_threads_00004464,Returns audit note mentions ApexCamp 3P Tent 6; GulfRun Supply product content and sizing guidance need review,2026-03-17T20:12:00Z,14222,14361,7677,446683,-0.225,,163,viral,,2026-04-13T09:16:48Z
4465,140,threads,pg_threads_00004465,Store pickup demand increased for PulseTrack GPS Watch 6; Midwest Pickup Network nearby inventory should be repositioned,2026-03-30T21:04:59Z,7186,1933,312,26249,0.874,,164,rising,,2026-04-13T09:16:48Z
4466,394,instagram,pg_instagram_00004466,E-commerce search trend rising for ApexBand HR Sensor 6; Pacific Commerce Network campaign targeting score improved,2026-04-10T06:51:31Z,8892,1197,284,99834,0.274,,165,rising,,2026-04-13T09:16:48Z
4467,379,instagram,pg_instagram_00004467,Weather and trail conditions lifted demand for CadencePro Bike Computer 6; ReturnSure Labs regional forecast moved up,2026-04-03T08:23:52Z,3932,763,977,190827,0.616,,166,rising,,2026-04-13T09:16:48Z
4468,366,twitter,pg_twitter_00004468,B2B team order inquiry references RecoveryPulse Massage Sleeve 6; RouteOne Fulfillment school athletics pipeline is increasing,2026-04-11T16:28:36Z,4892,798,117,148214,0.231,,167,rising,,2026-04-13T09:16:48Z
4469,263,threads,pg_threads_00004469,Product image enrichment requested for PowerRack Adjustable Kettlebell 6; Waterline Outdoor catalog completeness needs attention,2026-04-13T09:09:12Z,182,65,48,13069,0.359,,168,normal,,2026-04-13T09:16:48Z
4470,110,threads,pg_threads_00004470,Product manual search spike mentions CoreBalance Yoga Kit 6; RecoveryFit Wellness service content should be promoted,2026-03-14T15:58:11Z,464,98,31,3967,0.271,,169,normal,,2026-04-13T09:16:48Z
4471,514,tiktok,pg_tiktok_00004471,Influencer review mentions CourtCore Basketball 6; ElectraRide Devices sentiment and conversion likelihood improved,2026-04-03T00:21:00Z,666,66,34,16783,0.759,,170,normal,,2026-04-13T09:16:48Z
4472,78,twitter,pg_twitter_00004472,Inventory transfer signal raised for GoalLine Team Kit 6; ReCycle Outdoor Exchange west-region stock is below plan,2026-04-12T13:54:51Z,363,7,35,14086,0.476,,171,normal,,2026-04-13T09:16:48Z
4473,3,twitter,pg_twitter_00004473,Assortment planner flagged substitute demand for DiamondPro Baseball Glove 6; DemandDesk Analytics pickup incentives should be tested,2026-03-23T08:28:47Z,699,21,36,12550,0.921,,172,normal,,2026-04-13T09:16:48Z
4474,346,twitter,pg_twitter_00004474,Customer propensity model ranked Waterline SUP Board 6; HealthPeak Wearables loyalty audience likely to convert,2026-04-09T20:28:15Z,593,97,23,18823,0.331,,173,normal,,2026-04-13T09:16:48Z
4475,469,instagram,pg_instagram_00004475,Safety update references CoastalDry Duffel 6; CleanTrail Apparel store teams should confirm return reason codes,2026-04-08T19:37:07Z,534,59,34,12852,0.32,,174,normal,,2026-04-13T09:16:48Z
4476,,instagram,pg_instagram_00004476,Peak season forecast raised for TeamPack Sideline Bundle 6; BridgeLine B2B Gear demand multiplier is accelerating,2026-04-10T18:03:50Z,7482,499,385,189695,0.527,,175,rising,,2026-04-13T09:16:48Z
4477,441,twitter,pg_twitter_00004477,Marketplace listing change mentions Dynamic Price Match Bundle 6; StockGuard Advisors channel margin should be monitored,2026-03-30T10:14:05Z,15507,13609,3387,714633,0.219,,176,viral,,2026-04-13T09:16:48Z
4478,118,twitter,pg_twitter_00004478,Store master update affects Returns Audit Starter Kit 6; FinePoint Digital location eligibility needs validation,2026-04-05T06:54:35Z,31719,7628,6704,885127,0.461,,177,viral,,2026-04-13T09:16:48Z
4479,104,youtube,pg_youtube_00004479,Lakehouse catalog enrichment matched Product Image Enrichment Pack 6; Portside Outdoor Supply semantic search coverage improved,2026-04-03T14:36:58Z,8731,579,330,73365,0.812,,178,rising,,2026-04-13T09:16:48Z
4480,,threads,pg_threads_00004480,Operations signal added Store Master Info Kit 6; AltitudeYield Gear allocation workflow requested,2026-04-11T15:06:55Z,739,43,45,9357,0.198,,179,normal,,2026-04-13T09:16:48Z
4481,137,tiktok,pg_tiktok_00004481,PurePack Travel saw creator demand spike for Customer Propensity Offer Pack 6; store allocation should be reviewed,2026-04-12T10:06:38Z,846,4,10,9230,0.676,,180,normal,,2026-04-13T09:16:48Z
4482,392,youtube,pg_youtube_00004482,Dynamic price match alert references SummitStride Trail Runner 7; SiliconFit Labs competitor pricing moved in two regions,2026-04-11T01:36:38Z,963,21,23,5847,0.552,,181,normal,,2026-04-13T09:16:48Z
4483,133,twitter,pg_twitter_00004483,POS transaction surge detected for RidgeRunner Hiking Boot 7; CarbonActive Outdoor replenishment plan should be refreshed,2026-04-13T09:08:53Z,468,70,31,1793,0.806,,182,normal,,2026-04-13T09:16:48Z
4484,367,youtube,pg_youtube_00004484,Returns audit note mentions VelocityFit Court Shoe 7; ReturnGuard Operations product content and sizing guidance need review,2026-04-11T18:11:11Z,82,32,26,14087,0.753,,183,normal,,2026-04-13T09:16:48Z
4485,210,threads,pg_threads_00004485,Store pickup demand increased for GoldLayer Training Hoodie 7; GearVault Product Data nearby inventory should be repositioned,2026-04-11T11:25:52Z,771,38,28,11977,0.763,,184,normal,,2026-04-13T09:16:48Z
4486,478,threads,pg_threads_00004486,E-commerce search trend rising for SilverRidge Trail Shell 7; Coastal Perimeter Surf campaign targeting score improved,2026-04-13T08:21:15Z,811,36,3,18962,0.636,,185,normal,,2026-04-13T09:16:48Z
4487,517,threads,pg_threads_00004487,Weather and trail conditions lifted demand for BronzeTrail Base Tee 7; CivicSure Team Sports regional forecast moved up,2026-04-13T09:16:00Z,659,89,36,12816,-0.157,,186,normal,,2026-04-13T09:16:48Z
4488,,twitter,pg_twitter_00004488,B2B team order inquiry references MotionFlex Compression Tight 7; IPA Direct Equipment school athletics pipeline is increasing,2026-04-08T01:13:49Z,770,38,41,3466,0.839,,187,normal,,2026-04-13T09:16:48Z
4489,179,youtube,pg_youtube_00004489,Product image enrichment requested for SummitStride Trail Runner; ApexOne Outdoors catalog completeness needs attention,2026-04-05T16:19:11Z,671,91,34,18394,0.239,,1,normal,,2026-04-13T09:16:48Z
4490,,threads,pg_threads_00004490,Product manual search spike mentions RidgeRunner Hiking Boot; Propel Performance service content should be promoted,2026-04-03T08:58:44Z,100,37,31,2352,0.51,,2,normal,,2026-04-13T09:16:48Z
4491,476,twitter,pg_twitter_00004491,Influencer review mentions VelocityFit Court Shoe; Continuity Supply Ops sentiment and conversion likelihood improved,2026-04-03T19:03:36Z,70,2,34,17770,0.271,,3,normal,,2026-04-13T09:16:48Z
4492,175,threads,pg_threads_00004492,Inventory transfer signal raised for GoldLayer Training Hoodie; BatteryStreet Fitness Tech west-region stock is below plan,2026-03-26T04:39:12Z,14782,13101,2079,462375,0.412,,4,viral,,2026-04-13T09:16:48Z
4493,282,youtube,pg_youtube_00004493,Assortment planner flagged substitute demand for SilverRidge Trail Shell; TrendWatch Market Signals pickup incentives should be tested,2026-04-11T10:16:16Z,732,29,29,17921,0.942,,5,normal,,2026-04-13T09:16:48Z
4494,490,tiktok,pg_tiktok_00004494,Customer propensity model ranked BronzeTrail Base Tee; Safety Updates Desk loyalty audience likely to convert,2026-04-12T18:34:36Z,9929,1504,468,122817,0.15,,6,rising,,2026-04-13T09:16:48Z
4495,257,youtube,pg_youtube_00004495,Safety update references MotionFlex Compression Tight; MarketPulse Sports Signals store teams should confirm return reason codes,2026-04-11T09:31:27Z,845,65,45,19850,0.587,,7,normal,,2026-04-13T09:16:48Z
4496,391,twitter,pg_twitter_00004496,Peak season forecast raised for StormGuard Rain Jacket; StoreOps demand multiplier is accelerating,2026-04-12T08:01:17Z,913,9,48,16039,0.152,,8,normal,,2026-04-13T09:16:48Z
4497,79,youtube,pg_youtube_00004497,Marketplace listing change mentions ZeroCopy Hydration Vest; AssortmentDesk channel margin should be monitored,2026-03-18T03:00:33Z,161,7,1,18928,0.663,,9,normal,,2026-04-13T09:16:48Z
4498,407,youtube,pg_youtube_00004498,Store master update affects SilverRidge Backpack 35L; LedgerGrade Product Data location eligibility needs validation,2026-03-21T21:03:25Z,510,51,32,13897,0.751,,10,normal,,2026-04-13T09:16:48Z
4499,306,twitter,pg_twitter_00004499,Lakehouse catalog enrichment matched TrailForge Trekking Poles; Specialty Gear Exchange semantic search coverage improved,2026-04-06T12:22:39Z,753,33,32,6476,-0.125,,11,normal,,2026-04-13T09:16:48Z
4500,372,youtube,pg_youtube_00004500,Operations signal added SummitCore Sleeping Bag; NorthStar Pickup allocation workflow requested,2026-03-16T17:34:44Z,457,3,11,6580,0.91,,12,normal,,2026-04-13T09:16:48Z
4501,32,tiktok,pg_tiktok_00004501,PeakGear Core saw creator demand spike for ApexCamp 3P Tent; store allocation should be reviewed,2026-04-11T20:28:24Z,3817,1527,775,145244,0.295,,13,rising,,2026-04-13T09:16:48Z
4502,210,threads,pg_threads_00004502,Dynamic price match alert references PulseTrack GPS Watch; SummitTrail Outfitters competitor pricing moved in two regions,2026-03-16T20:37:57Z,48,49,32,6870,0.712,,14,normal,,2026-04-13T09:16:48Z
4503,458,threads,pg_threads_00004503,POS transaction surge detected for ApexBand HR Sensor; RidgeRunner Performance replenishment plan should be refreshed,2026-03-14T17:37:59Z,35914,6295,4854,250004,0.881,,15,viral,,2026-04-13T09:16:48Z
4504,,youtube,pg_youtube_00004504,Returns audit note mentions CadencePro Bike Computer; VelocityFit Devices product content and sizing guidance need review,2026-04-04T19:44:03Z,325,37,5,14889,0.85,,16,normal,,2026-04-13T09:16:48Z
4505,425,tiktok,pg_tiktok_00004505,Store pickup demand increased for RecoveryPulse Massage Sleeve; AlpineForge Gear nearby inventory should be repositioned,2026-04-10T09:05:32Z,49099,9971,5845,373133,0.252,,17,viral,,2026-04-13T09:16:48Z
4506,43,twitter,pg_twitter_00004506,E-commerce search trend rising for PowerRack Adjustable Kettlebell; Trailhead Team Sales campaign targeting score improved,2026-04-01T12:41:07Z,1530,808,811,23540,0.527,,18,rising,,2026-04-13T09:16:48Z
4507,12,tiktok,pg_tiktok_00004507,Weather and trail conditions lifted demand for CoreBalance Yoga Kit; GearPay Commerce regional forecast moved up,2026-04-10T13:00:50Z,8514,701,214,121543,0.7,,19,rising,,2026-04-13T09:16:48Z
4508,393,threads,pg_threads_00004508,B2B team order inquiry references CourtCore Basketball; PackGuard Returns Audit school athletics pipeline is increasing,2026-04-07T19:49:28Z,1795,1630,166,107982,0.473,,20,rising,,2026-04-13T09:16:48Z
4509,278,threads,pg_threads_00004509,Product image enrichment requested for GoalLine Team Kit; UrbanCourt Sports catalog completeness needs attention,2026-03-26T14:45:31Z,623,75,49,16877,-0.224,,21,normal,,2026-04-13T09:16:48Z
4510,275,tiktok,pg_tiktok_00004510,Product manual search spike mentions DiamondPro Baseball Glove; EcoPeak Active service content should be promoted,2026-04-13T09:15:25Z,25572,7332,7608,405902,0.922,,22,viral,,2026-04-13T09:16:48Z
4511,256,twitter,pg_twitter_00004511,Influencer review mentions Waterline SUP Board; LoyaltyPeak Offers sentiment and conversion likelihood improved,2026-04-13T06:59:34Z,2563,1015,923,192747,0.552,,23,rising,,2026-04-13T09:16:48Z
4512,33,twitter,pg_twitter_00004512,Inventory transfer signal raised for CoastalDry Duffel; Catalyst Safety Gear west-region stock is below plan,2026-03-23T04:24:11Z,377,93,14,12420,0.394,,24,normal,,2026-04-13T09:16:48Z
4513,282,youtube,pg_youtube_00004513,Assortment planner flagged substitute demand for TeamPack Sideline Bundle; NorthStar Outdoor Advisors pickup incentives should be tested,2026-04-13T08:53:32Z,263,94,20,14035,0.56,,25,normal,,2026-04-13T09:16:48Z
4514,38,twitter,pg_twitter_00004514,Customer propensity model ranked Dynamic Price Match Bundle; GulfRun Supply loyalty audience likely to convert,2026-03-27T00:28:11Z,987,39,4,8686,0.622,,26,normal,,2026-04-13T09:16:48Z
4515,118,twitter,pg_twitter_00004515,Safety update references Returns Audit Starter Kit; Midwest Pickup Network store teams should confirm return reason codes,2026-04-04T12:14:18Z,42,37,27,16838,0.382,,27,normal,,2026-04-13T09:16:48Z
4516,369,instagram,pg_instagram_00004516,Peak season forecast raised for Product Image Enrichment Pack; Pacific Commerce Network demand multiplier is accelerating,2026-04-13T06:25:41Z,94,25,48,11215,0.296,,28,normal,,2026-04-13T09:16:48Z
4517,256,twitter,pg_twitter_00004517,Marketplace listing change mentions Store Master Info Kit; ReturnSure Labs channel margin should be monitored,2026-03-16T11:08:19Z,23612,5538,3669,442346,0.711,,29,viral,,2026-04-13T09:16:48Z
4518,109,youtube,pg_youtube_00004518,Store master update affects Customer Propensity Offer Pack; RouteOne Fulfillment location eligibility needs validation,2026-04-04T19:35:53Z,261,32,29,6919,0.786,,30,normal,,2026-04-13T09:16:48Z
4519,501,youtube,pg_youtube_00004519,Lakehouse catalog enrichment matched SummitStride Trail Runner 2; Waterline Outdoor semantic search coverage improved,2026-03-20T15:06:19Z,929,62,12,2267,0.571,,31,normal,,2026-04-13T09:16:48Z
4520,62,tiktok,pg_tiktok_00004520,Operations signal added RidgeRunner Hiking Boot 2; RecoveryFit Wellness allocation workflow requested,2026-03-31T04:02:21Z,3170,1569,647,171376,0.322,,32,rising,,2026-04-13T09:16:48Z
4521,353,threads,pg_threads_00004521,ElectraRide Devices saw creator demand spike for VelocityFit Court Shoe 2; store allocation should be reviewed,2026-04-12T04:17:06Z,2331,1428,562,88306,0.935,,33,rising,,2026-04-13T09:16:48Z
4522,289,instagram,pg_instagram_00004522,Dynamic price match alert references GoldLayer Training Hoodie 2; ReCycle Outdoor Exchange competitor pricing moved in two regions,2026-04-09T06:37:54Z,4016,1865,383,21748,0.627,,34,rising,,2026-04-13T09:16:48Z
4523,434,instagram,pg_instagram_00004523,POS transaction surge detected for SilverRidge Trail Shell 2; DemandDesk Analytics replenishment plan should be refreshed,2026-03-27T18:37:47Z,518,59,42,2479,0.75,,35,normal,,2026-04-13T09:16:48Z
4524,209,youtube,pg_youtube_00004524,Returns audit note mentions BronzeTrail Base Tee 2; HealthPeak Wearables product content and sizing guidance need review,2026-04-12T12:18:16Z,171217,58762,19364,1611365,0.769,,36,mega_viral,,2026-04-13T09:16:48Z
4525,509,tiktok,pg_tiktok_00004525,Store pickup demand increased for MotionFlex Compression Tight 2; CleanTrail Apparel nearby inventory should be repositioned,2026-04-12T18:27:16Z,2548,984,304,111853,0.728,,37,rising,,2026-04-13T09:16:48Z
4526,155,threads,pg_threads_00004526,E-commerce search trend rising for StormGuard Rain Jacket 2; BridgeLine B2B Gear campaign targeting score improved,2026-04-06T19:35:45Z,715,94,32,19118,0.757,,38,normal,,2026-04-13T09:16:48Z
4527,404,instagram,pg_instagram_00004527,Weather and trail conditions lifted demand for ZeroCopy Hydration Vest 2; StockGuard Advisors regional forecast moved up,2026-03-31T14:11:01Z,521,30,9,18477,0.599,,39,normal,,2026-04-13T09:16:48Z
4528,386,twitter,pg_twitter_00004528,B2B team order inquiry references SilverRidge Backpack 35L 2; FinePoint Digital school athletics pipeline is increasing,2026-04-11T10:35:50Z,3731,312,161,86586,0.776,,40,rising,,2026-04-13T09:16:48Z
4529,359,instagram,pg_instagram_00004529,Product image enrichment requested for TrailForge Trekking Poles 2; Portside Outdoor Supply catalog completeness needs attention,2026-04-12T08:30:09Z,259,75,24,7322,0.123,,41,normal,,2026-04-13T09:16:48Z
4530,388,threads,pg_threads_00004530,Product manual search spike mentions SummitCore Sleeping Bag 2; AltitudeYield Gear service content should be promoted,2026-03-19T09:38:18Z,10014,14345,6002,523025,0.159,,42,viral,,2026-04-13T09:16:48Z
4531,,instagram,pg_instagram_00004531,Influencer review mentions ApexCamp 3P Tent 2; PurePack Travel sentiment and conversion likelihood improved,2026-03-31T19:25:18Z,8302,1708,221,25538,0.802,,43,rising,,2026-04-13T09:16:48Z
4532,28,twitter,pg_twitter_00004532,Inventory transfer signal raised for PulseTrack GPS Watch 2; SiliconFit Labs west-region stock is below plan,2026-03-18T18:52:14Z,420,89,0,5034,0.565,,44,normal,,2026-04-13T09:16:48Z
4533,172,tiktok,pg_tiktok_00004533,Assortment planner flagged substitute demand for ApexBand HR Sensor 2; CarbonActive Outdoor pickup incentives should be tested,2026-04-11T12:28:39Z,259756,50589,17713,11081508,0.327,,45,mega_viral,,2026-04-13T09:16:48Z
4534,450,tiktok,pg_tiktok_00004534,Customer propensity model ranked CadencePro Bike Computer 2; ReturnGuard Operations loyalty audience likely to convert,2026-03-26T08:38:47Z,671,13,20,8979,0.157,,46,normal,,2026-04-13T09:16:48Z
4535,,threads,pg_threads_00004535,Safety update references RecoveryPulse Massage Sleeve 2; GearVault Product Data store teams should confirm return reason codes,2026-04-12T23:37:53Z,963,89,15,7413,-0.189,,47,normal,,2026-04-13T09:16:48Z
4536,508,instagram,pg_instagram_00004536,Peak season forecast raised for PowerRack Adjustable Kettlebell 2; Coastal Perimeter Surf demand multiplier is accelerating,2026-03-24T07:02:14Z,6995,559,251,73861,0.802,,48,rising,,2026-04-13T09:16:48Z
4537,,tiktok,pg_tiktok_00004537,Marketplace listing change mentions CoreBalance Yoga Kit 2; CivicSure Team Sports channel margin should be monitored,2026-03-24T15:18:09Z,457,62,13,6126,0.431,,49,normal,,2026-04-13T09:16:48Z
4538,,twitter,pg_twitter_00004538,Store master update affects CourtCore Basketball 2; IPA Direct Equipment location eligibility needs validation,2026-03-15T03:41:32Z,626,28,11,12664,0.119,,50,normal,,2026-04-13T09:16:48Z
4539,210,threads,pg_threads_00004539,Lakehouse catalog enrichment matched GoalLine Team Kit 2; ApexOne Outdoors semantic search coverage improved,2026-04-13T08:27:30Z,271,85,22,4513,0.552,,51,normal,,2026-04-13T09:16:48Z
4540,212,tiktok,pg_tiktok_00004540,Operations signal added DiamondPro Baseball Glove 2; Propel Performance allocation workflow requested,2026-03-26T13:52:52Z,220,92,48,16824,0.215,,52,normal,,2026-04-13T09:16:48Z
4541,252,youtube,pg_youtube_00004541,Continuity Supply Ops saw creator demand spike for Waterline SUP Board 2; store allocation should be reviewed,2026-03-28T23:48:07Z,995,32,22,19800,0.684,,53,normal,,2026-04-13T09:16:48Z
4542,373,threads,pg_threads_00004542,Dynamic price match alert references CoastalDry Duffel 2; BatteryStreet Fitness Tech competitor pricing moved in two regions,2026-04-05T23:21:55Z,576,50,18,6566,0.595,,54,normal,,2026-04-13T09:16:48Z
4543,308,threads,pg_threads_00004543,POS transaction surge detected for TeamPack Sideline Bundle 2; TrendWatch Market Signals replenishment plan should be refreshed,2026-04-07T07:16:47Z,237,36,30,1495,0.756,,55,normal,,2026-04-13T09:16:48Z
4544,481,twitter,pg_twitter_00004544,Returns audit note mentions Dynamic Price Match Bundle 2; Safety Updates Desk product content and sizing guidance need review,2026-04-11T03:10:41Z,44731,3734,4165,799000,0.587,,56,viral,,2026-04-13T09:16:48Z
4545,182,tiktok,pg_tiktok_00004545,Store pickup demand increased for Returns Audit Starter Kit 2; MarketPulse Sports Signals nearby inventory should be repositioned,2026-04-10T20:28:53Z,527,45,40,1226,0.65,,57,normal,,2026-04-13T09:16:48Z
4546,187,tiktok,pg_tiktok_00004546,E-commerce search trend rising for Product Image Enrichment Pack 2; StoreOps campaign targeting score improved,2026-04-09T03:19:46Z,7308,1764,239,105688,0.688,,58,rising,,2026-04-13T09:16:48Z
4547,405,tiktok,pg_tiktok_00004547,Weather and trail conditions lifted demand for Store Master Info Kit 2; AssortmentDesk regional forecast moved up,2026-03-20T14:19:17Z,397,26,20,18946,0.777,,59,normal,,2026-04-13T09:16:48Z
4548,459,instagram,pg_instagram_00004548,B2B team order inquiry references Customer Propensity Offer Pack 2; LedgerGrade Product Data school athletics pipeline is increasing,2026-04-12T03:11:24Z,388,9,45,6230,-0.258,,60,normal,,2026-04-13T09:16:48Z
4549,80,threads,pg_threads_00004549,Product image enrichment requested for SummitStride Trail Runner 3; Specialty Gear Exchange catalog completeness needs attention,2026-03-31T20:16:05Z,885,87,4,19877,0.921,,61,normal,,2026-04-13T09:16:48Z
4550,106,instagram,pg_instagram_00004550,Product manual search spike mentions RidgeRunner Hiking Boot 3; NorthStar Pickup service content should be promoted,2026-04-10T13:10:37Z,3743,1403,124,59040,0.881,,62,rising,,2026-04-13T09:16:48Z
4551,132,tiktok,pg_tiktok_00004551,Influencer review mentions VelocityFit Court Shoe 3; PeakGear Core sentiment and conversion likelihood improved,2026-04-11T02:31:46Z,893,68,8,6217,0.397,,63,normal,,2026-04-13T09:16:48Z
4552,266,twitter,pg_twitter_00004552,Inventory transfer signal raised for GoldLayer Training Hoodie 3; SummitTrail Outfitters west-region stock is below plan,2026-04-01T11:05:37Z,1771,423,162,33436,-0.23,,64,rising,,2026-04-13T09:16:48Z
4553,210,threads,pg_threads_00004553,Assortment planner flagged substitute demand for SilverRidge Trail Shell 3; RidgeRunner Performance pickup incentives should be tested,2026-04-03T00:31:03Z,869,92,6,2928,0.302,,65,normal,,2026-04-13T09:16:48Z
4554,512,threads,pg_threads_00004554,Customer propensity model ranked BronzeTrail Base Tee 3; VelocityFit Devices loyalty audience likely to convert,2026-04-09T13:26:36Z,473,53,8,3719,0.789,,66,normal,,2026-04-13T09:16:48Z
4555,79,youtube,pg_youtube_00004555,Safety update references MotionFlex Compression Tight 3; AlpineForge Gear store teams should confirm return reason codes,2026-03-26T23:56:58Z,964,29,33,16338,0.493,,67,normal,,2026-04-13T09:16:48Z
4556,160,threads,pg_threads_00004556,Peak season forecast raised for StormGuard Rain Jacket 3; Trailhead Team Sales demand multiplier is accelerating,2026-04-02T20:00:07Z,621,86,24,6255,0.624,,68,normal,,2026-04-13T09:16:48Z
4557,132,tiktok,pg_tiktok_00004557,Marketplace listing change mentions ZeroCopy Hydration Vest 3; GearPay Commerce channel margin should be monitored,2026-04-13T02:01:00Z,543,9,41,15018,0.635,,69,normal,,2026-04-13T09:16:48Z
4558,416,twitter,pg_twitter_00004558,Store master update affects SilverRidge Backpack 35L 3; PackGuard Returns Audit location eligibility needs validation,2026-03-25T08:32:58Z,409,65,17,8341,0.218,,70,normal,,2026-04-13T09:16:48Z
4559,144,youtube,pg_youtube_00004559,Lakehouse catalog enrichment matched TrailForge Trekking Poles 3; UrbanCourt Sports semantic search coverage improved,2026-04-12T03:52:49Z,6461,735,475,73476,0.786,,71,rising,,2026-04-13T09:16:48Z
4560,114,youtube,pg_youtube_00004560,Operations signal added SummitCore Sleeping Bag 3; EcoPeak Active allocation workflow requested,2026-03-20T09:01:12Z,3406,451,315,182244,0.425,,72,rising,,2026-04-13T09:16:48Z
4561,473,threads,pg_threads_00004561,LoyaltyPeak Offers saw creator demand spike for ApexCamp 3P Tent 3; store allocation should be reviewed,2026-04-07T17:46:44Z,432,65,11,8552,0.448,,73,normal,,2026-04-13T09:16:48Z
4562,519,tiktok,pg_tiktok_00004562,Dynamic price match alert references PulseTrack GPS Watch 3; Catalyst Safety Gear competitor pricing moved in two regions,2026-04-10T20:57:19Z,191668,47145,16516,9932814,0.835,,74,mega_viral,,2026-04-13T09:16:48Z
