txn_id,sale_timestamp,store_id,product_id,qty_sold,total_sale_amount
39441,46:59.0,6,128,1,349.79
39442,06:09.0,1,4,2,26.78
39443,28:25.0,2,1,2,362.36
39444,49:18.0,3,1,2,289.89
39445,19:12.0,4,1,1,181.18
39446,33:41.0,5,34,1,33.43
39447,24:42.0,5,2,1,49.02
39448,24:23.0,6,2,1,49.02
39449,59:37.0,1,1,1,181.18
39450,43:00.0,2,28,1,73.85
39451,58:18.0,3,1,1,181.18
39452,03:58.0,4,11,1,57.63
39453,30:44.0,5,3,2,211.7
39454,47:07.0,1,4,1,13.39
39455,40:17.0,2,1,1,181.18
39456,54:58.0,3,1,2,362.36
39457,52:56.0,4,6,1,18.26
39458,25:11.0,6,1,1,181.18
39459,49:54.0,5,32,1,21.82
39460,47:24.0,1,2,1,49.02
39461,33:04.0,2,3,1,105.85
39462,49:13.0,3,2,3,147.06
39463,58:49.0,4,6,1,18.26
39464,06:50.0,5,22,1,21.39
39465,46:27.0,6,2,1,49.02
39466,21:26.0,1,116,2,258.92
39467,53:42.0,2,1,1,181.18
39468,29:35.0,3,7,1,46.58
39469,18:54.0,4,1,1,181.18
39470,43:29.0,5,34,1,33.43
39471,33:11.0,6,1,1,181.18
39472,55:09.0,5,78,1,13.68
39473,09:22.0,1,69,1,99.43
39474,02:35.0,2,1,1,181.18
39475,42:34.0,3,2,1,49.02
39476,17:35.0,4,2,1,49.02
39477,15:26.0,5,5,1,58.09
39478,48:11.0,1,1,1,181.18
39479,03:45.0,2,31,2,142.98
39480,24:38.0,3,152,1,14.79
39481,12:10.0,4,21,1,143.35
39482,00:33.0,6,33,1,34.35
39483,47:50.0,5,9,1,172.52
39484,18:08.0,1,3,1,105.85
39485,59:52.0,2,4,2,26.78
39486,07:22.0,3,13,1,44.34
39487,07:37.0,4,2,1,49.02
39488,02:28.0,5,160,3,50.31
39489,05:18.0,6,53,1,76.16
39490,06:53.0,1,1,1,181.18
39491,46:03.0,2,17,1,162.54
39492,35:01.0,3,5,1,46.47
39493,34:08.0,4,20,1,21.4
39494,53:12.0,5,31,1,71.49
39495,50:46.0,6,1,1,181.18
39496,07:27.0,5,83,1,26.02
39497,50:52.0,1,10,1,32.7
39498,50:15.0,2,2,1,49.02
39499,15:18.0,3,1,1,181.18
39500,57:18.0,4,2,1,41.67
39501,52:38.0,5,92,1,32.96
39502,02:56.0,6,3,1,105.85
39503,27:38.0,1,2,1,49.02
39504,56:53.0,2,34,4,133.72
39505,45:05.0,3,35,1,104.36
39506,16:29.0,4,1,1,181.18
39507,19:44.0,5,4,1,13.39
39508,44:19.0,1,75,2,269.36
39509,57:41.0,2,6,2,36.52
39510,39:29.0,3,8,1,58.5
39511,06:05.0,4,3,1,105.85
39512,16:02.0,6,4,1,13.39
39513,43:34.0,5,4,1,13.39
39514,43:54.0,1,11,1,57.63
39515,51:57.0,2,2,1,49.02
39516,19:56.0,3,5,1,58.09
39517,00:09.0,4,1,2,289.89
39518,41:29.0,5,2,1,49.02
39519,04:09.0,6,14,2,75.36
39520,43:54.0,5,5,1,58.09
39521,48:20.0,1,1,1,181.18
39522,25:42.0,2,1,1,181.18
39523,18:02.0,3,2,2,78.43
39524,08:43.0,4,1,1,181.18
39525,08:38.0,6,2,1,49.02
39526,42:06.0,5,1,1,181.18
39527,23:50.0,1,2,1,49.02
39528,22:33.0,2,3,1,105.85
39529,44:22.0,3,5,2,116.18
39530,54:19.0,4,13,1,44.34
39531,14:28.0,5,2,1,49.02
39532,59:58.0,6,2,1,49.02
39533,23:58.0,1,55,1,7.68
39534,25:22.0,2,1,1,181.18
39535,02:32.0,3,2,1,49.02
39536,53:56.0,4,1,1,181.18
39537,19:53.0,5,84,1,58.71
39538,24:11.0,1,78,2,27.36
39539,43:55.0,2,1,2,362.36
39540,27:23.0,3,2,1,49.02
39541,48:30.0,4,2,3,147.06
39542,02:38.0,6,5,1,58.09
39543,24:28.0,5,1,1,181.18
39544,30:03.0,5,17,1,162.54
39545,00:56.0,1,19,1,190.79
39546,31:43.0,2,14,1,37.68
39547,58:12.0,3,38,3,597.63
39548,26:29.0,4,1,1,181.18
39549,17:21.0,6,51,1,52.71
39550,05:58.0,5,1,2,362.36
39551,38:10.0,1,4,1,13.39
39552,38:04.0,2,2,1,49.02
39553,23:05.0,3,4,2,26.78
39554,32:55.0,4,5,3,174.27
39555,53:25.0,5,82,1,64.06
39556,28:13.0,6,1,1,181.18
39557,36:42.0,1,1,1,181.18
39558,41:07.0,2,3,1,105.85
39559,05:01.0,3,28,1,73.85
39560,52:42.0,4,85,1,85.11
39561,24:19.0,5,1,1,181.18
39562,33:19.0,6,12,1,223.24
39563,59:00.0,1,1,1,181.18
39564,46:16.0,2,21,2,286.7
39565,26:21.0,3,1,1,181.18
39566,40:49.0,4,102,1,35.74
39567,37:50.0,5,7,1,46.58
39568,56:35.0,5,3,2,211.7
39569,36:19.0,1,1,1,181.18
39570,02:38.0,2,17,1,162.54
39571,48:49.0,3,41,1,18.97
39572,47:39.0,4,6,1,18.26
39573,19:40.0,6,1,3,543.54
39574,09:35.0,5,141,1,31.49
39575,25:09.0,1,2,1,49.02
39576,06:29.0,2,1,1,181.18
39577,27:56.0,3,3,2,211.7
39578,43:52.0,4,8,2,117
39579,48:39.0,6,24,1,103.46
39580,50:33.0,5,70,4,81
39581,58:04.0,1,7,1,46.58
39582,35:06.0,2,24,1,121.72
39583,23:38.0,3,2,1,49.02
39584,55:28.0,4,2,1,49.02
39585,01:43.0,5,166,1,34.49
39586,53:37.0,6,1,1,181.18
39587,54:55.0,1,5,4,232.36
39588,32:56.0,2,3,1,105.85
39589,22:14.0,3,88,1,37.18
39590,08:52.0,4,13,1,44.34
39591,11:24.0,5,94,1,25.9
39592,35:36.0,6,1,1,181.18
39593,09:39.0,5,2,2,98.04
39594,59:02.0,1,1,1,181.18
39595,38:30.0,2,1,2,362.36
39596,38:59.0,3,1,1,181.18
39597,27:50.0,4,1,1,181.18
39598,06:02.0,5,1,1,181.18
39599,58:09.0,1,23,2,371.88
39600,04:49.0,2,1,2,362.36
39601,59:57.0,3,17,1,162.54
39602,12:20.0,4,54,1,30.82
39603,32:22.0,6,145,1,14
39604,15:05.0,5,1,1,181.18
39605,36:04.0,1,49,3,75.33
39606,19:26.0,2,1,1,181.18
39607,56:45.0,3,2,1,49.02
39608,49:13.0,4,1,2,362.36
39609,13:28.0,5,1,1,181.18
39610,28:19.0,6,161,1,36.52
39611,38:37.0,1,196,1,46.87
39612,03:59.0,2,24,2,243.44
39613,33:19.0,3,1,1,181.18
39614,21:07.0,4,98,1,63.58
39615,51:22.0,5,20,1,21.4
39616,23:10.0,6,2,2,98.04
39617,55:33.0,5,4,1,13.39
39618,14:05.0,1,158,2,48.78
39619,29:09.0,2,4,1,13.39
39620,43:44.0,3,1,1,181.18
39621,45:17.0,4,7,1,46.58
39622,32:32.0,5,2,1,49.02
39623,50:25.0,6,73,1,144.09
39624,35:17.0,1,25,1,21.58
39625,15:44.0,2,1,1,181.18
39626,58:53.0,3,4,2,26.78
39627,51:11.0,4,2,1,49.02
39628,18:12.0,5,3,1,105.85
39629,29:55.0,6,26,2,81.72
39630,12:51.0,1,11,1,57.63
39631,41:38.0,2,1,1,181.18
39632,59:11.0,3,1,1,181.18
39633,58:54.0,4,6,1,18.26
39634,33:36.0,5,1,1,181.18
39635,40:31.0,1,1,1,181.18
39636,30:21.0,2,3,1,105.85
39637,45:19.0,3,147,2,332.24
39638,26:21.0,4,2,1,49.02
39639,32:55.0,5,1,1,181.18
39640,05:42.0,6,5,1,58.09
39641,55:56.0,5,2,1,49.02
39642,39:41.0,1,88,1,37.18
39643,28:41.0,2,1,2,362.36
39644,14:52.0,3,6,2,36.52
39645,20:01.0,4,115,1,34.37
39646,57:18.0,6,3,3,317.55
39647,34:20.0,5,1,1,154
39648,18:01.0,1,1,1,181.18
39649,41:43.0,2,98,1,63.58
39650,33:38.0,3,2,1,49.02
39651,12:41.0,4,1,1,181.18
39652,39:26.0,5,1,1,181.18
39653,47:32.0,6,30,3,255.54
39654,32:03.0,1,1,1,154
39655,25:28.0,2,6,1,18.26
39656,30:24.0,3,2,1,49.02
39657,08:45.0,4,2,1,49.02
39658,37:14.0,5,92,1,32.96
39659,23:51.0,6,15,1,71.66
39660,47:41.0,1,101,2,556.5
39661,40:00.0,2,25,1,21.58
39662,46:53.0,3,9,1,172.52
39663,57:37.0,4,1,1,181.18
39664,24:23.0,5,6,1,18.26
39665,33:56.0,5,1,1,181.18
39666,41:27.0,1,4,1,13.39
39667,13:48.0,2,17,1,162.54
39668,17:40.0,3,1,1,181.18
39669,58:58.0,4,2,1,49.02
39670,57:22.0,6,75,3,404.04
39671,12:51.0,5,5,1,58.09
39672,25:06.0,1,23,2,371.88
39673,55:35.0,2,19,1,190.79
39674,57:48.0,3,63,1,69.25
39675,14:39.0,4,1,1,181.18
39676,12:24.0,5,1,1,181.18
39677,37:39.0,6,4,1,13.39
39678,04:10.0,1,1,1,181.18
39679,04:15.0,2,6,1,18.26
39680,27:39.0,3,41,1,18.97
39681,52:55.0,4,1,1,181.18
39682,53:42.0,5,7,1,46.58
39683,49:52.0,6,1,1,181.18
39684,19:08.0,1,3,1,105.85
39685,22:45.0,2,3,1,105.85
39686,38:20.0,3,34,1,33.43
39687,36:42.0,4,2,1,39.22
39688,49:19.0,5,72,1,53.22
39689,00:16.0,5,25,1,21.58
39690,51:49.0,1,35,1,104.36
39691,05:11.0,2,4,3,40.17
39692,05:52.0,3,1,1,181.18
39693,17:11.0,4,7,2,93.16
39694,46:14.0,6,1,1,181.18
39695,56:47.0,5,1,3,543.54
39696,40:48.0,1,5,1,58.09
39697,40:12.0,2,5,1,58.09
39698,41:02.0,3,10,1,32.7
39699,53:09.0,4,135,1,137.64
39700,00:43.0,6,6,1,16.43
39701,21:12.0,5,2,1,49.02
39702,49:15.0,1,6,5,91.3
39703,00:50.0,2,110,1,121.28
39704,01:03.0,3,9,1,172.52
39705,31:17.0,4,1,1,181.18
39706,51:44.0,5,3,1,105.85
39707,44:37.0,6,12,1,223.24
39708,10:02.0,1,18,1,85.85
39709,50:39.0,2,2,1,49.02
39710,05:56.0,3,21,1,143.35
39711,58:53.0,4,3,1,105.85
39712,02:56.0,5,12,1,223.24
39713,47:18.0,6,1,1,181.18
39714,47:31.0,5,1,1,181.18
39715,40:14.0,1,14,1,37.68
39716,20:21.0,2,1,1,181.18
39717,21:50.0,3,2,1,49.02
39718,44:29.0,4,81,1,38.9
39719,34:23.0,5,3,1,105.85
39720,11:48.0,1,4,1,13.39
39721,58:39.0,2,26,1,40.86
39722,04:00.0,3,63,4,277
39723,30:48.0,4,4,1,13.39
39724,37:55.0,6,1,1,181.18
39725,46:09.0,5,19,1,190.79
39726,22:40.0,1,1,2,362.36
39727,45:30.0,2,1,1,181.18
39728,26:49.0,3,3,1,105.85
39729,21:11.0,4,94,1,25.9
39730,54:56.0,5,31,1,71.49
39731,12:25.0,6,7,1,46.58
39732,24:16.0,1,5,1,58.09
39733,38:42.0,2,7,1,46.58
39734,16:48.0,3,6,1,18.26
39735,42:47.0,4,4,1,13.39
39736,14:59.0,5,2,4,196.08
39737,08:46.0,6,1,1,181.18
39738,19:56.0,5,1,1,181.18
39739,00:55.0,1,5,2,116.18
39740,08:57.0,2,2,1,39.22
39741,18:18.0,3,5,3,174.27
39742,50:14.0,4,1,1,181.18
39743,46:33.0,5,6,2,36.52
39744,08:38.0,6,1,1,181.18
39745,25:51.0,1,4,2,26.78
39746,59:17.0,2,2,1,49.02
39747,18:50.0,3,9,1,172.52
39748,32:45.0,4,67,1,77.55
39749,14:05.0,5,1,1,181.18
39750,40:07.0,1,135,1,137.64
39751,31:43.0,2,2,1,49.02
39752,07:43.0,3,1,1,181.18
39753,36:25.0,4,4,1,13.39
39754,36:26.0,6,5,1,58.09
39755,14:44.0,5,1,1,181.18
39756,01:39.0,1,1,1,181.18
39757,19:34.0,2,1,1,181.18
39758,07:47.0,3,6,1,18.26
39759,34:40.0,4,1,1,181.18
39760,45:01.0,5,1,2,362.36
39761,40:12.0,6,13,1,44.34
39762,48:08.0,5,9,2,345.04
39763,16:35.0,1,2,1,49.02
39764,30:22.0,2,9,1,172.52
39765,28:11.0,3,1,4,724.72
39766,57:23.0,4,7,1,46.58
39767,56:53.0,6,10,1,32.7
39768,06:31.0,5,1,1,181.18
39769,37:39.0,1,44,1,36.75
39770,18:18.0,2,19,1,190.79
39771,26:06.0,3,2,1,49.02
39772,28:59.0,4,5,2,116.18
39773,44:39.0,5,3,1,105.85
39774,06:54.0,6,1,1,181.18
39775,26:56.0,1,1,2,362.36
39776,43:05.0,2,9,1,172.52
39777,49:39.0,3,81,1,38.9
39778,28:33.0,4,2,1,49.02
39779,43:27.0,5,1,1,181.18
39780,03:51.0,1,26,2,81.72
39781,11:01.0,2,6,1,18.26
39782,00:24.0,3,1,1,181.18
39783,41:13.0,4,18,1,85.85
39784,13:30.0,6,36,1,124.19
39785,55:21.0,5,9,1,172.52
39786,03:13.0,5,5,1,58.09
39787,45:11.0,1,31,1,71.49
39788,23:04.0,2,5,1,58.09
39789,41:08.0,3,1,1,181.18
39790,47:33.0,4,1,1,181.18
39791,57:16.0,6,14,1,37.68
39792,47:57.0,5,18,2,171.7
39793,37:55.0,1,3,1,105.85
39794,51:58.0,2,73,1,144.09
39795,41:43.0,3,6,1,18.26
39796,33:27.0,4,2,2,98.04
39797,03:13.0,5,2,1,49.02
39798,51:43.0,6,23,1,185.94
39799,48:48.0,1,1,1,181.18
39800,10:11.0,2,4,1,13.39
39801,26:40.0,3,11,1,57.63
39802,12:31.0,4,9,1,172.52
39803,03:16.0,5,37,1,235.14
39804,38:15.0,6,1,1,181.18
39805,50:37.0,1,97,4,189.92
39806,39:56.0,2,2,1,49.02
39807,29:40.0,3,1,1,181.18
39808,06:04.0,4,2,1,49.02
39809,09:13.0,5,1,1,181.18
39810,31:46.0,5,2,1,49.02
39811,38:32.0,1,32,1,21.82
39812,14:26.0,2,1,1,181.18
39813,29:34.0,3,7,1,46.58
39814,30:26.0,4,1,1,181.18
39815,50:02.0,6,1,1,181.18
39816,40:31.0,5,2,1,49.02
39817,34:22.0,1,5,2,116.18
39818,41:50.0,2,4,1,13.39
39819,35:16.0,3,1,1,181.18
39820,48:30.0,4,1,1,181.18
39821,28:38.0,6,18,1,85.85
39822,15:46.0,5,2,1,41.67
39823,24:56.0,1,1,1,181.18
39824,58:44.0,2,1,1,181.18
39825,47:42.0,3,2,1,49.02
39826,51:42.0,4,3,1,105.85
39827,24:44.0,5,1,1,181.18
39828,25:11.0,6,1,4,724.72
39829,09:51.0,1,2,1,49.02
39830,18:20.0,2,4,1,13.39
39831,03:50.0,3,6,1,18.26
39832,45:22.0,4,200,1,38.81
39833,33:24.0,5,1,1,181.18
39834,17:13.0,6,10,1,32.7
39835,41:04.0,5,10,1,32.7
39836,28:24.0,1,1,1,181.18
39837,56:27.0,2,3,1,105.85
39838,40:32.0,3,123,2,212.66
39839,52:36.0,4,10,1,32.7
39840,29:48.0,5,1,1,181.18
39841,28:51.0,1,1,1,181.18
39842,24:33.0,2,2,3,147.06
39843,48:46.0,3,1,1,181.18
39844,03:45.0,4,2,1,49.02
39845,38:17.0,6,36,1,111.77
39846,48:58.0,5,56,1,14.61
39847,49:17.0,1,1,1,163.06
39848,37:18.0,2,3,1,89.97
39849,31:48.0,3,4,3,32.14
39850,41:08.0,4,48,1,119.76
39851,32:11.0,5,1,1,181.18
39852,39:45.0,6,1,1,181.18
39853,34:24.0,1,20,1,21.4
39854,04:54.0,2,1,1,154
39855,55:18.0,3,13,3,133.02
39856,16:22.0,4,17,2,325.08
39857,37:59.0,5,6,1,18.26
39858,02:15.0,6,4,1,13.39
39859,04:26.0,5,9,1,172.52
39860,29:22.0,1,3,2,211.7
39861,18:27.0,2,186,1,70.44
39862,14:37.0,3,4,2,26.78
39863,53:35.0,4,11,1,57.63
39864,04:51.0,5,17,1,162.54
39865,01:16.0,6,9,1,172.52
39866,13:33.0,1,1,2,289.89
39867,18:50.0,2,1,1,181.18
39868,24:14.0,3,9,2,345.04
39869,39:34.0,4,28,1,73.85
39870,32:33.0,5,19,1,190.79
39871,41:38.0,6,11,1,57.63
39872,36:46.0,1,1,4,724.72
39873,02:47.0,2,1,1,181.18
39874,59:21.0,3,5,4,232.36
39875,23:15.0,4,1,1,181.18
39876,51:10.0,5,4,1,11.38
39877,34:30.0,1,24,1,121.72
39878,11:53.0,2,14,1,30.14
39879,59:24.0,3,1,1,181.18
39880,19:52.0,4,2,2,98.04
39881,07:25.0,5,16,1,133.16
39882,05:48.0,6,1,1,181.18
39883,23:45.0,5,5,1,58.09
39884,09:39.0,1,4,1,13.39
39885,08:13.0,2,1,4,724.72
39886,14:31.0,3,1,1,181.18
39887,13:25.0,4,12,2,446.48
39888,22:18.0,6,8,1,58.5
39889,39:22.0,5,2,1,49.02
39890,20:05.0,1,74,3,417.27
39891,56:07.0,2,98,4,254.32
39892,20:57.0,3,3,2,211.7
39893,30:11.0,4,1,1,181.18
39894,12:57.0,5,1,1,181.18
39895,29:44.0,6,2,1,49.02
39896,10:36.0,1,22,1,21.39
39897,03:26.0,2,1,1,181.18
39898,57:35.0,3,1,1,181.18
39899,30:07.0,4,21,1,143.35
39900,38:42.0,5,9,1,172.52
39901,39:05.0,6,2,1,49.02
39902,22:52.0,1,1,1,181.18
39903,08:54.0,2,2,1,49.02
39904,23:54.0,3,4,1,13.39
39905,29:25.0,4,40,1,163.3
39906,41:12.0,5,1,5,905.9
39907,40:12.0,5,2,1,49.02
39908,59:00.0,1,112,1,72.97
39909,26:21.0,2,1,2,308.01
39910,41:49.0,3,1,1,181.18
39911,02:22.0,4,7,1,46.58
39912,25:21.0,6,3,3,317.55
39913,37:22.0,5,10,1,32.7
39914,49:58.0,1,1,2,362.36
39915,34:24.0,2,1,1,181.18
39916,49:52.0,3,19,1,190.79
39917,02:45.0,4,75,1,134.68
39918,17:39.0,5,2,1,41.67
39919,24:25.0,6,1,1,181.18
39920,20:20.0,1,5,4,232.36
39921,19:46.0,2,4,1,13.39
39922,12:23.0,3,8,1,58.5
39923,56:57.0,4,2,1,41.67
39924,48:27.0,5,52,1,49.87
39925,43:45.0,6,32,2,43.64
39926,39:03.0,1,2,1,49.02
39927,35:41.0,2,23,1,185.94
39928,30:44.0,3,10,1,32.7
39929,12:53.0,4,50,1,20.87
39930,29:32.0,5,1,1,181.18
39931,30:27.0,5,2,1,49.02
39932,08:14.0,1,3,1,95.27
39933,14:51.0,2,1,1,181.18
39934,46:32.0,3,14,1,37.68
39935,59:05.0,4,9,3,517.56
39936,02:35.0,6,1,1,181.18
39937,13:25.0,5,2,2,98.04
39938,35:15.0,1,2,1,49.02
39939,11:16.0,2,79,1,32.73
39940,09:00.0,3,18,1,85.85
39941,46:29.0,4,3,1,105.85
39942,18:57.0,6,13,1,44.34
39943,44:01.0,5,64,1,38.47
39944,36:51.0,1,3,4,423.4
39945,48:21.0,2,1,1,181.18
39946,02:57.0,3,2,3,147.06
39947,35:16.0,4,17,2,325.08
39948,29:43.0,5,1,1,181.18
39949,53:04.0,6,80,2,57.7
39950,38:50.0,1,72,1,53.22
39951,00:30.0,2,28,1,66.47
39952,07:04.0,3,27,2,307.46
39953,01:03.0,4,7,1,46.58
39954,26:12.0,5,3,1,105.85
39955,24:58.0,6,3,1,105.85
39956,16:52.0,5,5,1,58.09
39957,32:01.0,1,2,1,49.02
39958,29:15.0,2,12,3,669.72
39959,13:55.0,3,17,1,162.54
39960,19:55.0,4,1,1,181.18
39961,41:30.0,5,103,1,100.61
39962,35:27.0,1,3,1,105.85
39963,29:48.0,2,1,1,181.18
39964,44:02.0,3,1,3,543.54
39965,19:30.0,4,9,2,345.04
39966,03:22.0,6,36,1,124.19
39967,28:59.0,5,2,1,39.22
39968,35:48.0,1,2,2,98.04
39969,04:44.0,2,9,1,172.52
39970,04:31.0,3,5,4,232.36
39971,57:21.0,4,8,1,52.65
39972,42:26.0,5,4,2,26.78
39973,34:56.0,6,134,1,52.76
39974,35:09.0,1,5,1,49.38
39975,40:58.0,2,1,2,362.36
39976,33:58.0,3,1,2,289.89
39977,09:34.0,4,2,1,49.02
39978,27:45.0,5,3,1,105.85
39979,00:58.0,6,22,1,21.39
39980,03:53.0,5,1,1,181.18
39981,38:05.0,1,73,1,144.09
39982,21:18.0,2,1,1,181.18
39983,43:42.0,3,8,1,49.73
39984,17:48.0,4,1,1,181.18
39985,21:07.0,5,1,2,362.36
39986,32:43.0,6,2,1,49.02
39987,03:23.0,1,2,1,49.02
39988,49:14.0,2,1,1,181.18
39989,08:08.0,3,1,1,181.18
39990,44:33.0,4,1,1,181.18
39991,16:37.0,5,2,2,83.33
39992,14:07.0,1,85,1,85.11
39993,29:35.0,2,1,2,308.01
39994,35:48.0,3,2,1,49.02
39995,59:03.0,4,1,1,163.06
39996,18:12.0,6,2,1,49.02
39997,50:18.0,5,15,1,71.66
39998,01:11.0,1,15,3,214.98
39999,01:17.0,2,3,1,105.85
40000,17:39.0,3,1,1,163.06
40001,46:51.0,4,3,1,105.85
40002,35:42.0,5,74,2,278.18
40003,12:37.0,6,5,1,58.09
40004,24:25.0,5,1,1,181.18
40005,40:48.0,1,1,1,181.18
40006,14:16.0,2,1,1,181.18
40007,03:41.0,3,8,1,58.5
40008,29:54.0,4,13,1,44.34
40009,07:40.0,6,3,1,105.85
40010,33:11.0,5,1,1,181.18
40011,47:16.0,1,31,1,71.49
40012,05:57.0,2,4,1,13.39
40013,16:00.0,3,1,1,181.18
40014,53:10.0,4,33,2,68.7
40015,40:35.0,5,186,1,59.87
40016,30:36.0,6,1,1,181.18
40017,36:46.0,1,2,1,49.02
40018,34:19.0,2,11,1,57.63
40019,23:21.0,3,196,1,46.87
40020,23:57.0,4,1,2,362.36
40021,31:54.0,5,2,3,147.06
40022,38:41.0,1,41,1,18.97
40023,32:12.0,2,4,1,13.39
40024,07:45.0,3,14,1,37.68
40025,34:19.0,4,2,1,49.02
40026,35:08.0,6,5,1,58.09
40027,57:11.0,5,1,1,181.18
40028,56:14.0,5,1,1,181.18
40029,26:41.0,1,1,1,181.18
40030,37:33.0,2,119,1,54.54
40031,32:17.0,3,30,1,85.18
40032,45:50.0,4,8,1,58.5
40033,15:32.0,6,1,1,181.18
40034,22:44.0,5,3,1,105.85
40035,06:46.0,1,2,1,49.02
40036,08:52.0,2,2,2,98.04
40037,30:32.0,3,153,1,187.38
40038,42:09.0,4,13,1,44.34
40039,44:53.0,5,4,4,53.56
40040,13:28.0,6,15,2,143.32
40041,01:31.0,1,3,1,105.85
40042,36:54.0,2,9,1,172.52
40043,31:23.0,3,3,1,105.85
40044,38:41.0,4,2,1,49.02
40045,31:29.0,5,23,1,185.94
40046,03:25.0,6,2,1,49.02
40047,52:45.0,1,4,1,13.39
40048,00:19.0,2,64,1,38.47
40049,22:28.0,3,1,1,181.18
40050,56:49.0,4,5,2,116.18
40051,50:12.0,5,2,1,49.02
40052,26:02.0,5,14,1,37.68
40053,20:46.0,1,5,1,58.09
40054,36:54.0,2,8,3,175.5
40055,45:31.0,3,3,1,105.85
40056,30:33.0,4,7,1,46.58
40057,38:11.0,6,11,2,115.26
40058,31:43.0,5,81,1,38.9
40059,03:25.0,1,10,1,32.7
40060,02:11.0,2,1,1,181.18
40061,44:21.0,3,23,1,185.94
40062,38:45.0,4,62,3,233.85
40063,18:00.0,6,1,1,181.18
40064,54:44.0,5,14,1,37.68
40065,02:29.0,1,3,2,211.7
40066,51:10.0,2,17,1,162.54
40067,41:43.0,3,39,1,63.51
40068,43:57.0,4,16,1,147.95
40069,19:09.0,5,1,2,362.36
40070,50:28.0,6,1,1,181.18
40071,43:11.0,1,7,1,46.58
40072,02:11.0,2,1,1,181.18
40073,31:29.0,3,20,1,21.4
40074,26:54.0,4,41,3,56.91
40075,15:18.0,5,1,1,144.94
40076,45:13.0,6,7,1,46.58
40077,33:48.0,5,1,1,181.18
40078,00:19.0,1,132,1,133.53
40079,20:29.0,2,8,1,58.5
40080,10:39.0,3,1,1,181.18
40081,28:42.0,4,29,1,36.57
40082,59:27.0,5,3,1,105.85
40083,54:10.0,6,29,1,36.57
40084,32:36.0,1,2,1,49.02
40085,22:14.0,2,5,1,58.09
40086,15:47.0,3,21,1,143.35
40087,09:55.0,4,2,1,49.02
40088,33:04.0,5,1,1,181.18
40089,18:58.0,1,34,3,100.29
40090,39:00.0,2,5,1,58.09
40091,44:53.0,3,1,1,154
40092,39:11.0,4,14,1,37.68
40093,57:33.0,5,53,1,76.16
40094,21:17.0,6,53,1,76.16
40095,34:52.0,1,1,1,181.18
40096,06:11.0,2,3,1,105.85
40097,57:43.0,3,34,2,66.86
40098,03:18.0,4,2,1,49.02
40099,42:38.0,5,9,1,172.52
40100,34:59.0,6,2,1,49.02
40101,27:18.0,5,3,1,105.85
40102,08:29.0,1,3,1,105.85
40103,01:22.0,2,1,1,181.18
40104,55:04.0,3,176,1,26.66
40105,45:30.0,4,8,1,58.5
40106,25:34.0,5,14,1,37.68
40107,23:45.0,6,1,1,181.18
40108,13:38.0,1,1,1,181.18
40109,50:08.0,2,3,1,105.85
40110,36:14.0,3,1,1,181.18
40111,37:32.0,4,3,1,105.85
40112,26:03.0,5,10,1,32.7
40113,08:29.0,6,5,1,58.09
40114,49:25.0,1,6,1,16.43
40115,26:48.0,2,2,1,49.02
40116,00:34.0,3,1,1,181.18
40117,18:01.0,4,2,1,49.02
40118,49:59.0,5,4,1,13.39
40119,45:02.0,1,1,1,181.18
40120,54:39.0,2,76,2,281.84
40121,21:33.0,3,5,1,58.09
40122,02:23.0,4,149,1,111.13
40123,09:07.0,5,1,1,181.18
40124,44:24.0,6,1,2,362.36
40125,48:12.0,5,88,1,37.18
40126,43:52.0,1,10,1,32.7
40127,38:18.0,2,144,1,10.28
40128,46:15.0,3,13,1,44.34
40129,10:38.0,4,1,1,181.18
40130,31:09.0,6,9,1,172.52
40131,09:55.0,5,4,2,26.78
40132,33:52.0,1,5,3,174.27
40133,02:36.0,2,9,1,172.52
40134,39:14.0,3,29,2,73.14
40135,21:14.0,4,1,1,181.18
40136,17:40.0,5,53,1,76.16
40137,03:14.0,6,44,2,73.5
40138,08:45.0,1,2,1,49.02
40139,14:31.0,2,17,1,162.54
40140,48:52.0,3,63,1,69.25
40141,07:16.0,4,5,1,58.09
40142,42:33.0,5,1,1,181.18
40143,14:12.0,1,5,1,58.09
40144,51:21.0,2,1,2,362.36
40145,47:48.0,3,1,3,543.54
40146,18:47.0,4,1,1,181.18
40147,36:54.0,6,1,1,181.18
40148,09:08.0,5,57,1,37.92
40149,35:22.0,5,2,2,98.04
40150,05:54.0,1,1,1,181.18
40151,45:42.0,2,9,2,345.04
40152,33:36.0,3,1,4,616.01
40153,19:34.0,4,1,1,181.18
40154,24:32.0,6,113,1,65.07
40155,00:52.0,5,2,1,49.02
40156,56:11.0,1,11,1,57.63
40157,25:34.0,2,17,1,162.54
40158,43:27.0,3,4,1,13.39
40159,39:06.0,4,1,1,181.18
40160,12:16.0,5,1,1,181.18
40161,02:01.0,6,8,2,117
40162,56:54.0,1,4,1,13.39
40163,48:24.0,2,4,1,13.39
40164,36:21.0,3,4,2,26.78
40165,28:39.0,4,2,1,49.02
40166,53:23.0,5,4,1,13.39
40167,25:01.0,6,6,1,18.26
40168,06:26.0,1,1,1,181.18
40169,18:08.0,2,1,3,543.54
40170,12:34.0,3,1,1,144.94
40171,08:54.0,4,4,1,13.39
40172,00:48.0,5,1,1,181.18
40173,18:28.0,5,3,1,105.85
40174,15:17.0,1,1,4,724.72
40175,21:21.0,2,1,1,181.18
