shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
610,1067,31,Interagency Courier,GOV-TASK-000610,packed,74.65,1.5,49.35,,,2026-05-02T13:00:00Z
611,1068,11,Public Works Crew,GOV-TASK-000611,in_transit,101.94,1.9,60.81,2026-05-01T18:00:00Z,,2026-05-01T14:00:00Z
612,1069,15,Partner Outreach,GOV-TASK-000612,delivered,8.03,0.5,21.37,2026-04-30T19:00:00Z,2026-05-01T15:00:00Z,2026-04-30T15:00:00Z
613,1073,7,Agency Fleet,GOV-TASK-000613,preparing,65.47,1.3,45.5,,,2026-04-26T11:00:00Z
614,1074,2,Interagency Courier,GOV-TASK-000614,packed,129.06,2.2,72.21,,,2026-04-25T12:00:00Z
615,1075,21,Public Works Crew,GOV-TASK-000615,in_transit,7.08,0.5,20.97,2026-04-24T17:00:00Z,,2026-04-24T13:00:00Z
616,1076,21,Partner Outreach,GOV-TASK-000616,delivered,115.62,2.1,66.56,2026-04-23T18:00:00Z,2026-04-24T15:00:00Z,2026-04-23T14:00:00Z
617,1080,9,Agency Fleet,GOV-TASK-000617,preparing,97.31,1.8,58.87,,,2026-04-19T18:00:00Z
618,1081,27,Interagency Courier,GOV-TASK-000618,packed,3.01,0.4,19.26,,,2026-06-17T11:00:00Z
619,1082,27,Public Works Crew,GOV-TASK-000619,in_transit,118.56,2.1,67.8,2026-06-16T16:00:00Z,,2026-06-16T12:00:00Z
620,1083,17,Partner Outreach,GOV-TASK-000620,delivered,135.4,2.3,74.87,2026-06-15T17:00:00Z,2026-06-16T15:00:00Z,2026-06-15T13:00:00Z
621,1087,2,Agency Fleet,GOV-TASK-000621,preparing,9.1,0.5,21.82,,,2026-06-11T17:00:00Z
622,1088,1,Interagency Courier,GOV-TASK-000622,packed,14.42,0.6,24.06,,,2026-06-10T18:00:00Z
623,1089,8,Public Works Crew,GOV-TASK-000623,in_transit,75.65,1.5,49.77,2026-06-09T15:00:00Z,,2026-06-09T11:00:00Z
624,1090,5,Partner Outreach,GOV-TASK-000624,delivered,9.07,0.5,21.81,2026-06-08T16:00:00Z,2026-06-09T15:00:00Z,2026-06-08T12:00:00Z
625,1094,4,Agency Fleet,GOV-TASK-000625,preparing,48.58,1.1,38.4,,,2026-06-04T16:00:00Z
626,1095,5,Interagency Courier,GOV-TASK-000626,packed,54.05,1.2,40.7,,,2026-06-03T17:00:00Z
627,1096,11,Public Works Crew,GOV-TASK-000627,in_transit,3.01,0.4,19.26,2026-06-02T22:00:00Z,,2026-06-02T18:00:00Z
628,1097,6,Partner Outreach,GOV-TASK-000628,delivered,15.68,0.6,24.59,2026-06-01T15:00:00Z,2026-06-02T15:00:00Z,2026-06-01T11:00:00Z
629,1101,20,Agency Fleet,GOV-TASK-000629,preparing,141.37,2.4,77.38,,,2026-05-28T15:00:00Z
630,1102,17,Interagency Courier,GOV-TASK-000630,packed,7.05,0.5,20.96,,,2026-05-27T16:00:00Z
631,1103,8,Public Works Crew,GOV-TASK-000631,in_transit,44.57,1,36.72,2026-05-26T21:00:00Z,,2026-05-26T17:00:00Z
632,1104,7,Partner Outreach,GOV-TASK-000632,delivered,77.77,1.5,50.66,2026-05-25T22:00:00Z,2026-05-26T15:00:00Z,2026-05-25T18:00:00Z
633,1108,23,Agency Fleet,GOV-TASK-000633,preparing,8.13,0.5,21.41,,,2026-05-21T14:00:00Z
634,1109,23,Interagency Courier,GOV-TASK-000634,packed,74.54,1.5,49.31,,,2026-05-20T15:00:00Z
635,1110,27,Public Works Crew,GOV-TASK-000635,in_transit,81.14,1.6,52.08,2026-05-19T20:00:00Z,,2026-05-19T16:00:00Z
636,1111,26,Partner Outreach,GOV-TASK-000636,delivered,5.02,0.5,20.11,2026-05-18T21:00:00Z,2026-05-19T15:00:00Z,2026-05-18T17:00:00Z
637,1115,14,Agency Fleet,GOV-TASK-000637,preparing,73.62,1.5,48.92,,,2026-05-14T13:00:00Z
638,1116,30,Interagency Courier,GOV-TASK-000638,packed,115.17,2,66.37,,,2026-05-13T14:00:00Z
639,1117,1,Public Works Crew,GOV-TASK-000639,in_transit,5.03,0.5,20.11,2026-05-12T19:00:00Z,,2026-05-12T15:00:00Z
640,1118,19,Partner Outreach,GOV-TASK-000640,delivered,69.37,1.4,47.14,2026-05-11T20:00:00Z,2026-05-12T15:00:00Z,2026-05-11T16:00:00Z
641,1122,1,Agency Fleet,GOV-TASK-000641,preparing,25.79,0.8,28.83,,,2026-05-07T12:00:00Z
642,1123,7,Interagency Courier,GOV-TASK-000642,packed,10.14,0.5,22.26,,,2026-05-06T13:00:00Z
643,1124,12,Public Works Crew,GOV-TASK-000643,in_transit,18.11,0.7,25.61,2026-05-05T18:00:00Z,,2026-05-05T14:00:00Z
644,1125,12,Partner Outreach,GOV-TASK-000644,delivered,77.23,1.5,50.44,2026-05-04T19:00:00Z,2026-05-05T15:00:00Z,2026-05-04T15:00:00Z
645,1129,13,Agency Fleet,GOV-TASK-000645,preparing,4.05,0.5,19.7,,,2026-04-30T11:00:00Z
646,1130,30,Interagency Courier,GOV-TASK-000646,packed,73.62,1.5,48.92,,,2026-04-29T12:00:00Z
647,1131,17,Public Works Crew,GOV-TASK-000647,in_transit,136.49,2.3,75.33,2026-04-28T17:00:00Z,,2026-04-28T13:00:00Z
648,1132,16,Partner Outreach,GOV-TASK-000648,delivered,3.02,0.4,19.27,2026-04-27T18:00:00Z,2026-04-28T15:00:00Z,2026-04-27T14:00:00Z
649,1136,19,Agency Fleet,GOV-TASK-000649,preparing,87.31,1.6,54.67,,,2026-04-23T18:00:00Z
650,1137,22,Interagency Courier,GOV-TASK-000650,packed,115.09,2,66.34,,,2026-04-22T11:00:00Z
651,1138,22,Public Works Crew,GOV-TASK-000651,in_transit,9.09,0.5,21.82,2026-04-21T16:00:00Z,,2026-04-21T12:00:00Z
652,1139,24,Partner Outreach,GOV-TASK-000652,delivered,77.54,1.5,50.57,2026-04-20T17:00:00Z,2026-04-21T15:00:00Z,2026-04-20T13:00:00Z
653,1143,28,Agency Fleet,GOV-TASK-000653,preparing,115.64,2.1,66.57,,,2026-06-15T17:00:00Z
654,1144,28,Interagency Courier,GOV-TASK-000654,packed,6.05,0.5,20.54,,,2026-06-14T18:00:00Z
655,1145,15,Public Works Crew,GOV-TASK-000655,in_transit,72.72,1.4,48.54,2026-06-13T15:00:00Z,,2026-06-13T11:00:00Z
656,1146,13,Partner Outreach,GOV-TASK-000656,delivered,89.17,1.7,55.45,2026-06-12T16:00:00Z,2026-06-13T15:00:00Z,2026-06-12T12:00:00Z
657,1150,3,Agency Fleet,GOV-TASK-000657,preparing,4.02,0.5,19.69,,,2026-06-08T16:00:00Z
658,1151,9,Interagency Courier,GOV-TASK-000658,packed,48.57,1.1,38.4,,,2026-06-07T17:00:00Z
659,1152,6,Public Works Crew,GOV-TASK-000659,in_transit,25.08,0.8,28.53,2026-06-06T22:00:00Z,,2026-06-06T18:00:00Z
660,1153,6,Partner Outreach,GOV-TASK-000660,delivered,7.05,0.5,20.96,2026-06-05T15:00:00Z,2026-06-06T15:00:00Z,2026-06-05T11:00:00Z
661,1157,3,Agency Fleet,GOV-TASK-000661,preparing,56.12,1.2,41.57,,,2026-06-01T15:00:00Z
662,1158,17,Interagency Courier,GOV-TASK-000662,packed,143.14,2.4,78.12,,,2026-05-31T16:00:00Z
663,1159,12,Public Works Crew,GOV-TASK-000663,in_transit,8.05,0.5,21.38,2026-05-30T21:00:00Z,,2026-05-30T17:00:00Z
664,1160,31,Partner Outreach,GOV-TASK-000664,delivered,81.32,1.6,52.15,2026-05-29T22:00:00Z,2026-05-30T15:00:00Z,2026-05-29T18:00:00Z
665,1164,29,Agency Fleet,GOV-TASK-000665,preparing,133.61,2.3,74.12,,,2026-05-25T14:00:00Z
666,1165,18,Interagency Courier,GOV-TASK-000666,packed,2,0.4,18.84,,,2026-05-24T15:00:00Z
667,1166,2,Public Works Crew,GOV-TASK-000667,in_transit,68.15,1.4,46.62,2026-05-23T20:00:00Z,,2026-05-23T16:00:00Z
668,1167,2,Partner Outreach,GOV-TASK-000668,delivered,131.68,2.3,73.31,2026-05-22T21:00:00Z,2026-05-23T15:00:00Z,2026-05-22T17:00:00Z
669,1171,24,Agency Fleet,GOV-TASK-000669,preparing,8.14,0.5,21.42,,,2026-05-18T13:00:00Z
670,1172,26,Interagency Courier,GOV-TASK-000670,packed,80.86,1.6,51.96,,,2026-05-17T14:00:00Z
671,1173,9,Public Works Crew,GOV-TASK-000671,in_transit,91.14,1.7,56.28,2026-05-16T19:00:00Z,,2026-05-16T15:00:00Z
672,1174,27,Partner Outreach,GOV-TASK-000672,delivered,10.06,0.5,22.23,2026-05-15T20:00:00Z,2026-05-16T15:00:00Z,2026-05-15T16:00:00Z
673,1178,13,Agency Fleet,GOV-TASK-000673,preparing,74.67,1.5,49.36,,,2026-05-11T12:00:00Z
674,1179,3,Interagency Courier,GOV-TASK-000674,packed,16.45,0.6,24.91,,,2026-05-10T13:00:00Z
675,1180,2,Public Works Crew,GOV-TASK-000675,in_transit,4.03,0.5,19.69,2026-05-09T18:00:00Z,,2026-05-09T14:00:00Z
676,1181,1,Partner Outreach,GOV-TASK-000676,delivered,19,0.7,25.98,2026-05-08T19:00:00Z,2026-05-09T15:00:00Z,2026-05-08T15:00:00Z
677,1185,2,Agency Fleet,GOV-TASK-000677,preparing,79.62,1.5,51.44,,,2026-05-04T11:00:00Z
678,1186,8,Interagency Courier,GOV-TASK-000678,packed,6.03,0.5,20.53,,,2026-05-03T12:00:00Z
679,1187,4,Public Works Crew,GOV-TASK-000679,in_transit,41.2,1,35.3,2026-05-02T17:00:00Z,,2026-05-02T13:00:00Z
680,1188,5,Partner Outreach,GOV-TASK-000680,delivered,46.1,1.1,37.36,2026-05-01T18:00:00Z,2026-05-02T15:00:00Z,2026-05-01T14:00:00Z
681,1192,14,Agency Fleet,GOV-TASK-000681,preparing,9.12,0.5,21.83,,,2026-04-27T18:00:00Z
682,1193,29,Interagency Courier,GOV-TASK-000682,packed,78.7,1.5,51.05,,,2026-04-26T11:00:00Z
683,1194,24,Public Works Crew,GOV-TASK-000683,in_transit,148.66,2.5,80.44,2026-04-25T16:00:00Z,,2026-04-25T12:00:00Z
684,1195,17,Partner Outreach,GOV-TASK-000684,delivered,6.04,0.5,20.54,2026-04-24T17:00:00Z,2026-04-25T15:00:00Z,2026-04-24T13:00:00Z
685,1199,14,Agency Fleet,GOV-TASK-000685,preparing,101.69,1.9,60.71,,,2026-04-20T17:00:00Z
686,1200,21,Interagency Courier,GOV-TASK-000686,packed,117.05,2.1,67.16,,,2026-04-19T18:00:00Z
687,1201,23,Public Works Crew,GOV-TASK-000687,in_transit,4.04,0.5,19.7,2026-06-17T15:00:00Z,,2026-06-17T11:00:00Z
688,1202,23,Partner Outreach,GOV-TASK-000688,delivered,66.54,1.4,45.95,2026-06-15T16:00:00Z,2026-06-16T15:00:00Z,2026-06-15T12:00:00Z
689,1206,25,Agency Fleet,GOV-TASK-000689,preparing,195.52,3.2,100.12,,,2026-06-12T16:00:00Z
690,1207,29,Interagency Courier,GOV-TASK-000690,packed,10.04,0.5,22.22,,,2026-06-11T17:00:00Z
691,1208,14,Public Works Crew,GOV-TASK-000691,in_transit,81.44,1.6,52.2,2026-06-10T22:00:00Z,,2026-06-10T18:00:00Z
692,1209,30,Partner Outreach,GOV-TASK-000692,delivered,116.27,2.1,66.83,2026-06-09T15:00:00Z,2026-06-10T15:00:00Z,2026-06-09T11:00:00Z
693,1213,4,Agency Fleet,GOV-TASK-000693,preparing,5.02,0.5,20.11,,,2026-06-05T15:00:00Z
694,1214,1,Interagency Courier,GOV-TASK-000694,packed,12.22,0.6,23.13,,,2026-06-04T16:00:00Z
695,1215,1,Public Works Crew,GOV-TASK-000695,in_transit,18.58,0.7,25.8,2026-06-03T21:00:00Z,,2026-06-03T17:00:00Z
696,1216,7,Partner Outreach,GOV-TASK-000696,delivered,2,0.4,18.84,2026-06-02T22:00:00Z,2026-06-03T15:00:00Z,2026-06-02T18:00:00Z
697,1220,14,Agency Fleet,GOV-TASK-000697,preparing,111.06,2,64.65,,,2026-05-29T14:00:00Z
698,1221,6,Interagency Courier,GOV-TASK-000698,packed,20.46,0.7,26.59,,,2026-05-28T15:00:00Z
699,1222,13,Public Works Crew,GOV-TASK-000699,in_transit,8.14,0.5,21.42,2026-05-27T20:00:00Z,,2026-05-27T16:00:00Z
700,1223,30,Partner Outreach,GOV-TASK-000700,delivered,80.55,1.6,51.83,2026-05-26T21:00:00Z,2026-05-27T15:00:00Z,2026-05-26T17:00:00Z
701,1227,8,Agency Fleet,GOV-TASK-000701,preparing,48.31,1.1,38.29,,,2026-05-22T13:00:00Z
702,1228,19,Interagency Courier,GOV-TASK-000702,packed,7.08,0.5,20.97,,,2026-05-21T14:00:00Z
703,1229,19,Public Works Crew,GOV-TASK-000703,in_transit,80.73,1.6,51.91,2026-05-20T19:00:00Z,,2026-05-20T15:00:00Z
704,1230,22,Partner Outreach,GOV-TASK-000704,delivered,117.69,2.1,67.43,2026-05-19T20:00:00Z,2026-05-20T15:00:00Z,2026-05-19T16:00:00Z
705,1234,25,Agency Fleet,GOV-TASK-000705,preparing,3.01,0.4,19.26,,,2026-05-15T12:00:00Z
706,1235,25,Interagency Courier,GOV-TASK-000706,packed,80.19,1.5,51.68,,,2026-05-14T13:00:00Z
707,1236,26,Public Works Crew,GOV-TASK-000707,in_transit,110.7,2,64.49,2026-05-13T18:00:00Z,,2026-05-13T14:00:00Z
708,1237,28,Partner Outreach,GOV-TASK-000708,delivered,6.05,0.5,20.54,2026-05-12T19:00:00Z,2026-05-13T15:00:00Z,2026-05-12T15:00:00Z
709,1241,5,Agency Fleet,GOV-TASK-000709,preparing,13.86,0.6,23.82,,,2026-05-08T11:00:00Z
710,1242,7,Interagency Courier,GOV-TASK-000710,packed,74.96,1.5,49.48,,,2026-05-07T12:00:00Z
711,1243,3,Public Works Crew,GOV-TASK-000711,in_transit,9.07,0.5,21.81,2026-05-06T17:00:00Z,,2026-05-06T13:00:00Z
712,1244,9,Partner Outreach,GOV-TASK-000712,delivered,40.32,1,34.93,2026-05-05T18:00:00Z,2026-05-06T15:00:00Z,2026-05-05T14:00:00Z
713,1248,6,Agency Fleet,GOV-TASK-000713,preparing,36.41,0.9,33.29,,,2026-05-01T18:00:00Z
714,1249,9,Interagency Courier,GOV-TASK-000714,packed,3.01,0.4,19.26,,,2026-04-30T11:00:00Z
715,1250,3,Public Works Crew,GOV-TASK-000715,in_transit,49.73,1.1,38.89,2026-04-29T16:00:00Z,,2026-04-29T12:00:00Z
716,1251,17,Partner Outreach,GOV-TASK-000716,delivered,144.42,2.5,78.66,2026-04-28T17:00:00Z,2026-04-29T15:00:00Z,2026-04-28T13:00:00Z
717,1255,15,Agency Fleet,GOV-TASK-000717,preparing,7.03,0.5,20.95,,,2026-04-24T17:00:00Z
718,1256,23,Interagency Courier,GOV-TASK-000718,packed,122.11,2.1,69.29,,,2026-04-23T18:00:00Z
719,1257,29,Public Works Crew,GOV-TASK-000719,in_transit,126.49,2.2,71.13,2026-04-22T15:00:00Z,,2026-04-22T11:00:00Z
720,1258,18,Partner Outreach,GOV-TASK-000720,delivered,10.08,0.5,22.23,2026-04-21T16:00:00Z,2026-04-22T15:00:00Z,2026-04-21T12:00:00Z
721,1262,21,Agency Fleet,GOV-TASK-000721,preparing,115.36,2,66.45,,,2026-06-16T16:00:00Z
722,1263,7,Interagency Courier,GOV-TASK-000722,packed,90.66,1.7,56.08,,,2026-06-15T17:00:00Z
723,1264,24,Public Works Crew,GOV-TASK-000723,in_transit,5.07,0.5,20.13,2026-06-14T22:00:00Z,,2026-06-14T18:00:00Z
724,1265,26,Partner Outreach,GOV-TASK-000724,delivered,80.2,1.5,51.68,2026-06-13T15:00:00Z,2026-06-14T15:00:00Z,2026-06-13T11:00:00Z
725,1269,17,Agency Fleet,GOV-TASK-000725,preparing,134.5,2.3,74.49,,,2026-06-09T15:00:00Z
726,1270,30,Interagency Courier,GOV-TASK-000726,packed,5.06,0.5,20.13,,,2026-06-08T16:00:00Z
727,1271,13,Public Works Crew,GOV-TASK-000727,in_transit,80.53,1.6,51.82,2026-06-07T21:00:00Z,,2026-06-07T17:00:00Z
728,1272,6,Partner Outreach,GOV-TASK-000728,delivered,16.09,0.6,24.76,2026-06-06T22:00:00Z,2026-06-07T15:00:00Z,2026-06-06T18:00:00Z
729,1276,5,Agency Fleet,GOV-TASK-000729,preparing,10.08,0.5,22.23,,,2026-06-02T14:00:00Z
730,1277,1,Interagency Courier,GOV-TASK-000730,packed,15.13,0.6,24.35,,,2026-06-01T15:00:00Z
731,1278,23,Public Works Crew,GOV-TASK-000731,in_transit,84.23,1.6,53.38,2026-05-31T20:00:00Z,,2026-05-31T16:00:00Z
732,1279,8,Partner Outreach,GOV-TASK-000732,delivered,7.04,0.5,20.96,2026-05-30T21:00:00Z,2026-05-31T15:00:00Z,2026-05-30T17:00:00Z
733,1283,6,Agency Fleet,GOV-TASK-000733,preparing,14.75,0.6,24.2,,,2026-05-26T13:00:00Z
734,1284,30,Interagency Courier,GOV-TASK-000734,packed,90.65,1.7,56.07,,,2026-05-25T14:00:00Z
735,1285,14,Public Works Crew,GOV-TASK-000735,in_transit,3.02,0.4,19.27,2026-05-24T19:00:00Z,,2026-05-24T15:00:00Z
736,1286,29,Partner Outreach,GOV-TASK-000736,delivered,73.33,1.4,48.8,2026-05-23T20:00:00Z,2026-05-24T15:00:00Z,2026-05-23T16:00:00Z
737,1290,7,Agency Fleet,GOV-TASK-000737,preparing,76.87,1.5,50.29,,,2026-05-19T12:00:00Z
738,1291,20,Interagency Courier,GOV-TASK-000738,packed,9.11,0.5,21.83,,,2026-05-18T13:00:00Z
739,1292,14,Public Works Crew,GOV-TASK-000739,in_transit,97.49,1.8,58.95,2026-05-17T18:00:00Z,,2026-05-17T14:00:00Z
740,1293,17,Partner Outreach,GOV-TASK-000740,delivered,122.7,2.2,69.53,2026-05-16T19:00:00Z,2026-05-17T15:00:00Z,2026-05-16T15:00:00Z
741,1297,26,Agency Fleet,GOV-TASK-000741,preparing,6.03,0.5,20.53,,,2026-05-12T11:00:00Z
742,1298,25,Interagency Courier,GOV-TASK-000742,packed,88.18,1.7,55.04,,,2026-05-11T12:00:00Z
743,1299,25,Public Works Crew,GOV-TASK-000743,in_transit,204.5,3.3,103.89,2026-05-10T17:00:00Z,,2026-05-10T13:00:00Z
744,1300,29,Partner Outreach,GOV-TASK-000744,delivered,3.01,0.4,19.26,2026-05-09T18:00:00Z,2026-05-10T15:00:00Z,2026-05-09T14:00:00Z
745,1304,19,Agency Fleet,GOV-TASK-000745,preparing,69.09,1.4,47.02,,,2026-05-05T18:00:00Z
746,1305,6,Interagency Courier,GOV-TASK-000746,packed,21.37,0.7,26.98,,,2026-05-04T11:00:00Z
747,1306,4,Public Works Crew,GOV-TASK-000747,in_transit,7.03,0.5,20.95,2026-05-03T16:00:00Z,,2026-05-03T12:00:00Z
748,1307,1,Partner Outreach,GOV-TASK-000748,delivered,15.04,0.6,24.32,2026-05-02T17:00:00Z,2026-05-03T15:00:00Z,2026-05-02T13:00:00Z
749,1311,12,Agency Fleet,GOV-TASK-000749,preparing,76.91,1.5,50.3,,,2026-04-28T17:00:00Z
750,1312,10,Interagency Courier,GOV-TASK-000750,packed,8.07,0.5,21.39,,,2026-04-27T18:00:00Z
751,1313,14,Public Works Crew,GOV-TASK-000751,in_transit,101.96,1.9,60.82,2026-04-26T15:00:00Z,,2026-04-26T11:00:00Z
752,1314,1,Partner Outreach,GOV-TASK-000752,delivered,24.26,0.7,28.19,2026-04-25T16:00:00Z,2026-04-26T15:00:00Z,2026-04-25T12:00:00Z
753,1318,16,Agency Fleet,GOV-TASK-000753,preparing,2,0.4,18.84,,,2026-04-21T16:00:00Z
754,1319,22,Interagency Courier,GOV-TASK-000754,packed,116.56,2.1,66.96,,,2026-04-20T17:00:00Z
755,1320,5,Public Works Crew,GOV-TASK-000755,in_transit,48.07,1.1,38.19,2026-04-19T22:00:00Z,,2026-04-19T18:00:00Z
756,1321,19,Partner Outreach,GOV-TASK-000756,delivered,5.05,0.5,20.12,2026-06-15T15:00:00Z,2026-06-16T15:00:00Z,2026-06-15T11:00:00Z
757,1325,24,Agency Fleet,GOV-TASK-000757,preparing,76.54,1.5,50.15,,,2026-06-13T15:00:00Z
758,1326,7,Interagency Courier,GOV-TASK-000758,packed,140.51,2.4,77.01,,,2026-06-12T16:00:00Z
759,1327,25,Public Works Crew,GOV-TASK-000759,in_transit,10.04,0.5,22.22,2026-06-11T21:00:00Z,,2026-06-11T17:00:00Z
760,1328,25,Partner Outreach,GOV-TASK-000760,delivered,80.89,1.6,51.97,2026-06-10T22:00:00Z,2026-06-11T15:00:00Z,2026-06-10T18:00:00Z
761,1332,13,Agency Fleet,GOV-TASK-000761,preparing,88.44,1.7,55.14,,,2026-06-06T14:00:00Z
762,1333,31,Interagency Courier,GOV-TASK-000762,packed,4.05,0.5,19.7,,,2026-06-05T15:00:00Z
763,1334,5,Public Works Crew,GOV-TASK-000763,in_transit,12.67,0.6,23.32,2026-06-04T20:00:00Z,,2026-06-04T16:00:00Z
764,1335,7,Partner Outreach,GOV-TASK-000764,delivered,82.44,1.6,52.62,2026-06-03T21:00:00Z,2026-06-04T15:00:00Z,2026-06-03T17:00:00Z
765,1339,6,Agency Fleet,GOV-TASK-000765,preparing,6.04,0.5,20.54,,,2026-05-30T13:00:00Z
766,1340,19,Interagency Courier,GOV-TASK-000766,packed,67.16,1.4,46.21,,,2026-05-29T14:00:00Z
767,1341,6,Public Works Crew,GOV-TASK-000767,in_transit,44.04,1,36.5,2026-05-28T19:00:00Z,,2026-05-28T15:00:00Z
768,1342,9,Partner Outreach,GOV-TASK-000768,delivered,9.04,0.5,21.8,2026-05-27T20:00:00Z,2026-05-28T15:00:00Z,2026-05-27T16:00:00Z
769,1346,31,Agency Fleet,GOV-TASK-000769,preparing,82.09,1.6,52.48,,,2026-05-23T12:00:00Z
770,1347,21,Interagency Courier,GOV-TASK-000770,packed,99.05,1.8,59.6,,,2026-05-22T13:00:00Z
771,1348,15,Public Works Crew,GOV-TASK-000771,in_transit,6.02,0.5,20.53,2026-05-21T18:00:00Z,,2026-05-21T14:00:00Z
772,1349,23,Partner Outreach,GOV-TASK-000772,delivered,117.71,2.1,67.44,2026-05-20T19:00:00Z,2026-05-21T15:00:00Z,2026-05-20T15:00:00Z
773,1353,2,Agency Fleet,GOV-TASK-000773,preparing,131.33,2.3,73.16,,,2026-05-16T11:00:00Z
774,1354,21,Interagency Courier,GOV-TASK-000774,packed,4.03,0.5,19.69,,,2026-05-15T12:00:00Z
775,1355,17,Public Works Crew,GOV-TASK-000775,in_transit,113.12,2,65.51,2026-05-14T17:00:00Z,,2026-05-14T13:00:00Z
776,1356,7,Partner Outreach,GOV-TASK-000776,delivered,85.45,1.6,53.89,2026-05-13T18:00:00Z,2026-05-14T15:00:00Z,2026-05-13T14:00:00Z
777,1360,27,Agency Fleet,GOV-TASK-000777,preparing,10.06,0.5,22.23,,,2026-05-09T18:00:00Z
778,1361,27,Interagency Courier,GOV-TASK-000778,packed,128.37,2.2,71.92,,,2026-05-08T11:00:00Z
779,1362,17,Public Works Crew,GOV-TASK-000779,in_transit,126.49,2.2,71.13,2026-05-07T16:00:00Z,,2026-05-07T12:00:00Z
780,1363,30,Partner Outreach,GOV-TASK-000780,delivered,8.12,0.5,21.41,2026-05-06T17:00:00Z,2026-05-07T15:00:00Z,2026-05-06T13:00:00Z
781,1367,1,Agency Fleet,GOV-TASK-000781,preparing,19.73,0.7,26.29,,,2026-05-02T17:00:00Z
782,1368,8,Interagency Courier,GOV-TASK-000782,packed,79.79,1.5,51.51,,,2026-05-01T18:00:00Z
783,1369,5,Public Works Crew,GOV-TASK-000783,in_transit,2,0.4,18.84,2026-04-30T15:00:00Z,,2026-04-30T11:00:00Z
784,1370,12,Partner Outreach,GOV-TASK-000784,delivered,14.75,0.6,24.2,2026-04-29T16:00:00Z,2026-04-30T15:00:00Z,2026-04-29T12:00:00Z
785,1374,5,Agency Fleet,GOV-TASK-000785,preparing,47.09,1.1,37.78,,,2026-04-25T16:00:00Z
786,1375,11,Interagency Courier,GOV-TASK-000786,packed,8.08,0.5,21.39,,,2026-04-24T17:00:00Z
787,1376,8,Public Works Crew,GOV-TASK-000787,in_transit,18.1,0.7,25.6,2026-04-23T22:00:00Z,,2026-04-23T18:00:00Z
788,1377,30,Partner Outreach,GOV-TASK-000788,delivered,84.86,1.6,53.64,2026-04-22T15:00:00Z,2026-04-23T15:00:00Z,2026-04-22T11:00:00Z
789,1381,17,Agency Fleet,GOV-TASK-000789,preparing,7.06,0.5,20.97,,,2026-06-17T15:00:00Z
790,1382,5,Interagency Courier,GOV-TASK-000790,packed,43.94,1,36.45,,,2026-06-16T16:00:00Z
791,1383,2,Public Works Crew,GOV-TASK-000791,in_transit,69.1,1.4,47.02,2026-06-15T21:00:00Z,,2026-06-15T17:00:00Z
792,1384,20,Partner Outreach,GOV-TASK-000792,delivered,4.03,0.5,19.69,2026-06-14T22:00:00Z,2026-06-15T15:00:00Z,2026-06-14T18:00:00Z
793,1388,23,Agency Fleet,GOV-TASK-000793,preparing,67.54,1.4,46.37,,,2026-06-10T14:00:00Z
794,1389,27,Interagency Courier,GOV-TASK-000794,packed,88.18,1.7,55.04,,,2026-06-09T15:00:00Z
795,1390,26,Public Works Crew,GOV-TASK-000795,in_transit,6.03,0.5,20.53,2026-06-08T20:00:00Z,,2026-06-08T16:00:00Z
796,1391,25,Partner Outreach,GOV-TASK-000796,delivered,80.12,1.5,51.65,2026-06-07T21:00:00Z,2026-06-08T15:00:00Z,2026-06-07T17:00:00Z
797,1395,30,Agency Fleet,GOV-TASK-000797,preparing,116.44,2.1,66.9,,,2026-06-03T13:00:00Z
798,1396,1,Interagency Courier,GOV-TASK-000798,packed,9.07,0.5,21.81,,,2026-06-02T14:00:00Z
799,1397,19,Public Works Crew,GOV-TASK-000799,in_transit,67.31,1.4,46.27,2026-06-01T19:00:00Z,,2026-06-01T15:00:00Z
800,1398,6,Partner Outreach,GOV-TASK-000800,delivered,30.46,0.8,30.79,2026-05-31T20:00:00Z,2026-06-01T15:00:00Z,2026-05-31T16:00:00Z
801,1402,7,Agency Fleet,GOV-TASK-000801,preparing,3.02,0.4,19.27,,,2026-05-27T12:00:00Z
802,1403,12,Interagency Courier,GOV-TASK-000802,packed,24.63,0.8,28.34,,,2026-05-26T13:00:00Z
803,1404,12,Public Works Crew,GOV-TASK-000803,in_transit,79.75,1.5,51.5,2026-05-25T18:00:00Z,,2026-05-25T14:00:00Z
804,1405,10,Partner Outreach,GOV-TASK-000804,delivered,4.02,0.5,19.69,2026-05-24T19:00:00Z,2026-05-25T15:00:00Z,2026-05-24T15:00:00Z
805,1409,30,Agency Fleet,GOV-TASK-000805,preparing,79.67,1.5,51.46,,,2026-05-20T11:00:00Z
806,1410,17,Interagency Courier,GOV-TASK-000806,packed,140.21,2.4,76.89,,,2026-05-19T12:00:00Z
807,1411,16,Public Works Crew,GOV-TASK-000807,in_transit,10.18,0.5,22.28,2026-05-18T17:00:00Z,,2026-05-18T13:00:00Z
808,1412,22,Partner Outreach,GOV-TASK-000808,delivered,108.93,2,63.75,2026-05-17T18:00:00Z,2026-05-18T15:00:00Z,2026-05-17T14:00:00Z
809,1416,22,Agency Fleet,GOV-TASK-000809,preparing,118.02,2.1,67.57,,,2026-05-13T18:00:00Z
810,1417,22,Interagency Courier,GOV-TASK-000810,packed,5.04,0.5,20.12,,,2026-05-12T11:00:00Z
