INVENTORY_FACT_ID,SNAPSHOT_DATE,STORE_ID,PRODUCT_ID,STOCK_ON_HAND,REORDER_LEVEL,IS_REORDER_ALERT,IS_OUT_OF_STOCK
252543,2025-11-19T00:00:00Z,41,848,162,51,0,0
252544,2025-12-14T00:00:00Z,12,5036,162,58,0,0
252545,2025-11-23T00:00:00Z,10,4015,162,36,0,0
252546,2025-11-10T00:00:00Z,18,2661,162,37,0,0
252547,2025-11-12T00:00:00Z,14,5198,162,16,0,0
252548,2025-11-08T00:00:00Z,28,2151,162,34,0,0
252549,2025-11-03T00:00:00Z,41,5724,162,8,0,0
252550,2025-12-07T00:00:00Z,41,4427,162,49,0,0
252551,2025-11-17T00:00:00Z,9,6101,162,6,0,0
252552,2025-12-10T00:00:00Z,44,8543,162,10,0,0
252553,2025-12-28T00:00:00Z,6,16042,162,13,0,0
252554,2025-11-14T00:00:00Z,6,9876,162,26,0,0
252555,2025-11-03T00:00:00Z,1,19536,162,13,0,0
252556,2025-12-14T00:00:00Z,12,4358,162,52,0,0
252557,2025-12-20T00:00:00Z,12,2684,162,29,0,0
252558,2025-12-19T00:00:00Z,29,11637,162,21,0,0
252559,2025-11-14T00:00:00Z,3,16278,162,31,0,0
252560,2025-11-01T00:00:00Z,14,2024,162,59,0,0
252561,2025-12-06T00:00:00Z,22,18176,162,43,0,0
252562,2025-12-12T00:00:00Z,1,6561,162,40,0,0
252563,2025-11-27T00:00:00Z,45,1628,162,21,0,0
252564,2025-12-14T00:00:00Z,7,6741,162,44,0,0
252565,2025-12-26T00:00:00Z,16,16197,162,58,0,0
252566,2025-11-10T00:00:00Z,22,5316,162,21,0,0
252567,2025-11-12T00:00:00Z,3,11140,162,39,0,0
252568,2025-12-16T00:00:00Z,31,2055,162,51,0,0
252569,2025-12-29T00:00:00Z,26,2301,163,19,0,0
252570,2025-11-12T00:00:00Z,41,7907,163,19,0,0
252571,2025-12-17T00:00:00Z,14,16679,163,31,0,0
252572,2025-11-26T00:00:00Z,16,3724,163,9,0,0
252573,2025-11-29T00:00:00Z,30,7848,163,45,0,0
252574,2025-12-19T00:00:00Z,9,1986,163,11,0,0
252575,2025-11-04T00:00:00Z,5,5544,163,7,0,0
252576,2025-12-01T00:00:00Z,24,1236,163,51,0,0
252577,2025-12-26T00:00:00Z,21,15952,163,44,0,0
252578,2025-11-11T00:00:00Z,41,18274,163,22,0,0
252579,2025-11-20T00:00:00Z,35,18804,163,8,0,0
252580,2025-11-28T00:00:00Z,33,4154,163,38,0,0
252581,2025-12-14T00:00:00Z,27,12512,163,23,0,0
252582,2025-11-23T00:00:00Z,5,15130,163,49,0,0
252583,2025-11-16T00:00:00Z,16,12409,163,8,0,0
252584,2025-12-12T00:00:00Z,5,9927,163,52,0,0
252585,2025-11-28T00:00:00Z,28,8636,163,38,0,0
252586,2025-11-15T00:00:00Z,26,4835,163,8,0,0
252587,2025-11-02T00:00:00Z,25,6602,163,22,0,0
252588,2025-11-19T00:00:00Z,22,16529,163,56,0,0
252589,2025-12-02T00:00:00Z,10,14942,163,58,0,0
252590,2025-11-04T00:00:00Z,4,18057,164,18,0,0
252591,2025-12-12T00:00:00Z,35,2542,164,43,0,0
252592,2025-11-02T00:00:00Z,3,13318,164,44,0,0
252593,2025-12-02T00:00:00Z,6,19939,164,27,0,0
252594,2025-12-16T00:00:00Z,25,997,164,59,0,0
252595,2025-12-09T00:00:00Z,4,15686,164,50,0,0
252596,2025-11-29T00:00:00Z,10,14535,164,38,0,0
252597,2025-12-17T00:00:00Z,16,5881,164,44,0,0
252598,2025-12-07T00:00:00Z,15,1515,164,59,0,0
252599,2025-11-13T00:00:00Z,36,3193,164,27,0,0
252600,2025-11-05T00:00:00Z,21,3404,164,36,0,0
252601,2025-12-04T00:00:00Z,29,2632,164,48,0,0
252602,2025-11-28T00:00:00Z,13,4019,164,16,0,0
252603,2025-11-08T00:00:00Z,24,3407,164,9,0,0
252604,2025-11-05T00:00:00Z,14,5241,164,26,0,0
252605,2025-12-18T00:00:00Z,10,13397,164,27,0,0
252606,2025-12-05T00:00:00Z,25,6245,164,22,0,0
252607,2025-11-12T00:00:00Z,40,1361,164,27,0,0
252608,2025-11-05T00:00:00Z,10,12996,164,13,0,0
252609,2025-12-27T00:00:00Z,34,6343,164,5,0,0
252610,2025-11-03T00:00:00Z,5,13385,164,48,0,0
252611,2025-11-05T00:00:00Z,5,12202,164,32,0,0
252612,2025-12-04T00:00:00Z,26,1227,164,50,0,0
252613,2025-11-23T00:00:00Z,24,16485,164,60,0,0
252614,2025-11-26T00:00:00Z,8,7891,164,37,0,0
252615,2025-11-26T00:00:00Z,17,17923,164,22,0,0
252616,2025-12-08T00:00:00Z,13,7200,164,57,0,0
252617,2025-12-13T00:00:00Z,5,16937,164,23,0,0
252618,2025-12-18T00:00:00Z,8,8035,164,35,0,0
252619,2025-11-13T00:00:00Z,39,1091,164,29,0,0
252620,2025-11-05T00:00:00Z,31,4899,164,60,0,0
252621,2025-11-22T00:00:00Z,21,3952,164,25,0,0
252622,2025-11-12T00:00:00Z,24,5302,164,31,0,0
252623,2025-11-19T00:00:00Z,22,11154,164,16,0,0
252624,2025-12-05T00:00:00Z,2,17730,164,46,0,0
252625,2025-12-18T00:00:00Z,3,12829,164,43,0,0
252626,2025-12-30T00:00:00Z,15,16706,165,37,0,0
252627,2025-12-18T00:00:00Z,42,1421,165,7,0,0
252628,2025-12-27T00:00:00Z,27,15297,165,26,0,0
252629,2025-12-16T00:00:00Z,13,2141,165,39,0,0
252630,2025-11-29T00:00:00Z,49,464,165,15,0,0
252631,2025-11-01T00:00:00Z,23,2330,165,28,0,0
252632,2025-11-23T00:00:00Z,45,8642,165,5,0,0
252633,2025-12-08T00:00:00Z,5,6136,165,16,0,0
252634,2025-12-17T00:00:00Z,11,4855,165,57,0,0
252635,2025-11-16T00:00:00Z,19,10829,165,7,0,0
252636,2025-11-05T00:00:00Z,1,17899,165,26,0,0
252637,2025-12-01T00:00:00Z,23,19366,165,5,0,0
252638,2025-12-22T00:00:00Z,30,4762,165,52,0,0
252639,2025-11-23T00:00:00Z,40,1861,165,15,0,0
252640,2025-11-29T00:00:00Z,33,4181,165,16,0,0
252641,2025-12-12T00:00:00Z,5,9302,165,55,0,0
252642,2025-12-02T00:00:00Z,49,8057,165,12,0,0
252643,2025-12-23T00:00:00Z,6,18131,165,8,0,0
252644,2025-12-30T00:00:00Z,31,2191,165,45,0,0
252645,2025-11-20T00:00:00Z,10,11902,165,39,0,0
252646,2025-12-09T00:00:00Z,3,5936,165,44,0,0
252647,2025-12-17T00:00:00Z,34,1368,165,39,0,0
252648,2025-11-09T00:00:00Z,11,16395,165,33,0,0
252649,2025-11-11T00:00:00Z,3,16691,165,16,0,0
252650,2025-11-02T00:00:00Z,9,4171,165,42,0,0
252651,2025-12-18T00:00:00Z,12,9158,165,58,0,0
252652,2025-12-01T00:00:00Z,28,3407,165,27,0,0
252653,2025-11-22T00:00:00Z,25,5358,165,25,0,0
252654,2025-12-08T00:00:00Z,31,4662,165,47,0,0
252655,2025-12-23T00:00:00Z,10,9517,165,39,0,0
252656,2025-12-06T00:00:00Z,2,10927,165,19,0,0
252657,2025-11-30T00:00:00Z,33,2985,165,33,0,0
252658,2025-12-25T00:00:00Z,31,11247,165,36,0,0
252659,2025-11-16T00:00:00Z,14,3183,165,25,0,0
252660,2025-12-13T00:00:00Z,6,3274,165,41,0,0
252661,2025-11-24T00:00:00Z,20,14236,165,19,0,0
252662,2025-12-03T00:00:00Z,28,4723,165,6,0,0
252663,2025-11-28T00:00:00Z,17,6724,166,44,0,0
252664,2025-12-06T00:00:00Z,8,15120,166,27,0,0
252665,2025-11-25T00:00:00Z,23,7684,166,42,0,0
252666,2025-11-10T00:00:00Z,11,13228,166,45,0,0
243062,2025-12-26T00:00:00Z,36,2879,239,33,0,0
243063,2025-11-20T00:00:00Z,49,655,239,18,0,0
243064,2025-12-25T00:00:00Z,13,7211,239,28,0,0
243065,2025-11-25T00:00:00Z,7,2193,240,45,0,0
243066,2025-11-18T00:00:00Z,33,15264,240,58,0,0
243067,2025-12-28T00:00:00Z,26,14288,240,18,0,0
243068,2025-12-25T00:00:00Z,47,4657,240,55,0,0
243069,2025-11-07T00:00:00Z,8,16842,241,43,0,0
243070,2025-11-05T00:00:00Z,2,13723,243,55,0,0
243071,2025-11-07T00:00:00Z,10,4236,243,15,0,0
243072,2025-11-27T00:00:00Z,21,2609,244,42,0,0
243073,2025-12-29T00:00:00Z,14,2779,244,40,0,0
243074,2025-11-11T00:00:00Z,39,7906,245,15,0,0
243075,2025-12-09T00:00:00Z,1,11782,245,49,0,0
243076,2025-11-02T00:00:00Z,12,14150,245,48,0,0
243077,2025-12-09T00:00:00Z,35,1058,245,26,0,0
243078,2025-12-08T00:00:00Z,7,4507,245,17,0,0
243079,2025-12-07T00:00:00Z,19,2420,246,53,0,0
243080,2025-11-17T00:00:00Z,8,15097,247,18,0,0
243081,2025-11-22T00:00:00Z,25,794,249,22,0,0
243082,2025-11-13T00:00:00Z,9,9763,252,39,0,0
243083,2025-12-24T00:00:00Z,30,7644,254,10,0,0
243084,2025-12-07T00:00:00Z,8,7132,254,24,0,0
243085,2025-12-16T00:00:00Z,40,2732,255,46,0,0
243086,2025-12-21T00:00:00Z,4,10036,259,20,0,0
243087,2025-12-19T00:00:00Z,28,6604,259,37,0,0
243088,2025-11-11T00:00:00Z,44,3899,260,11,0,0
243089,2025-11-08T00:00:00Z,3,15868,260,23,0,0
243090,2025-11-23T00:00:00Z,7,4400,260,59,0,0
243091,2025-12-01T00:00:00Z,21,3178,261,54,0,0
243092,2025-11-10T00:00:00Z,6,10466,261,45,0,0
243093,2025-11-04T00:00:00Z,41,1167,262,37,0,0
243094,2025-11-04T00:00:00Z,43,2785,263,33,0,0
243095,2025-11-05T00:00:00Z,17,9879,263,12,0,0
243096,2025-12-10T00:00:00Z,4,14207,264,8,0,0
243097,2025-11-29T00:00:00Z,5,6047,265,37,0,0
243098,2025-12-07T00:00:00Z,17,5947,267,12,0,0
243099,2025-11-18T00:00:00Z,36,17648,268,16,0,0
243100,2025-12-18T00:00:00Z,22,4274,269,7,0,0
243101,2025-11-19T00:00:00Z,15,6284,270,23,0,0
243102,2025-11-09T00:00:00Z,7,7376,270,31,0,0
243103,2025-11-26T00:00:00Z,14,2467,271,16,0,0
243104,2025-12-23T00:00:00Z,47,975,272,49,0,0
243105,2025-11-16T00:00:00Z,17,14746,272,16,0,0
243106,2025-11-15T00:00:00Z,17,1988,272,53,0,0
243107,2025-11-08T00:00:00Z,46,2821,276,33,0,0
243108,2025-12-23T00:00:00Z,25,3111,276,12,0,0
243109,2025-12-21T00:00:00Z,40,4330,279,7,0,0
243110,2025-11-13T00:00:00Z,17,3503,282,5,0,0
243111,2025-11-16T00:00:00Z,9,2662,284,27,0,0
243112,2025-11-11T00:00:00Z,11,9890,285,56,0,0
243113,2025-12-20T00:00:00Z,7,15702,291,19,0,0
243114,2025-11-23T00:00:00Z,41,4113,294,21,0,0
243115,2025-11-05T00:00:00Z,16,3521,297,12,0,0
243116,2025-11-12T00:00:00Z,7,15655,306,41,0,0
243117,2025-11-06T00:00:00Z,12,10346,307,52,0,0
243118,2025-11-02T00:00:00Z,3,17391,0,11,1,1
243119,2025-12-05T00:00:00Z,4,12817,0,29,1,1
243120,2025-12-21T00:00:00Z,9,9310,0,58,1,1
243121,2025-12-23T00:00:00Z,42,991,0,14,1,1
243122,2025-11-20T00:00:00Z,33,16969,0,19,1,1
243123,2025-11-30T00:00:00Z,47,1502,0,59,1,1
243124,2025-11-20T00:00:00Z,8,4495,0,57,1,1
243125,2025-11-18T00:00:00Z,30,3769,0,16,1,1
243126,2025-11-23T00:00:00Z,5,11737,0,30,1,1
243127,2025-11-02T00:00:00Z,42,5966,0,35,1,1
243128,2025-11-21T00:00:00Z,34,2803,0,35,1,1
243129,2025-11-21T00:00:00Z,17,4854,0,31,1,1
243130,2025-12-19T00:00:00Z,14,4633,0,50,1,1
243131,2025-12-27T00:00:00Z,13,19998,0,54,1,1
243132,2025-12-05T00:00:00Z,44,618,0,9,1,1
243133,2025-11-29T00:00:00Z,14,5252,0,11,1,1
243134,2025-12-02T00:00:00Z,36,3581,0,49,1,1
243135,2025-11-10T00:00:00Z,42,8703,0,44,1,1
243136,2025-12-12T00:00:00Z,16,2586,0,14,1,1
243137,2025-11-17T00:00:00Z,48,16790,1,22,1,0
243138,2025-12-18T00:00:00Z,15,6706,2,54,1,0
243139,2025-11-12T00:00:00Z,39,5605,2,60,1,0
243140,2025-11-26T00:00:00Z,18,9714,2,37,1,0
243141,2025-11-19T00:00:00Z,13,2631,3,48,1,0
243142,2025-12-29T00:00:00Z,15,8704,4,26,1,0
243143,2025-11-18T00:00:00Z,32,3022,4,8,1,0
243144,2025-11-23T00:00:00Z,7,13486,5,22,1,0
243145,2025-11-05T00:00:00Z,14,5457,5,31,1,0
243146,2025-11-25T00:00:00Z,39,1317,6,31,1,0
243147,2025-11-12T00:00:00Z,11,18827,8,18,1,0
243148,2025-12-23T00:00:00Z,21,5587,8,5,0,0
243149,2025-11-12T00:00:00Z,19,4503,8,11,1,0
243150,2025-11-28T00:00:00Z,7,11028,8,51,1,0
243151,2025-11-20T00:00:00Z,27,8307,11,49,1,0
243152,2025-11-29T00:00:00Z,39,1995,12,15,1,0
243153,2025-11-04T00:00:00Z,21,15083,12,6,0,0
243154,2025-11-04T00:00:00Z,11,13801,12,58,1,0
243155,2025-12-07T00:00:00Z,20,19109,13,36,1,0
243156,2025-11-08T00:00:00Z,3,19196,14,42,1,0
243157,2025-12-02T00:00:00Z,24,14266,14,51,1,0
243158,2025-11-07T00:00:00Z,32,4687,14,44,1,0
243159,2025-11-10T00:00:00Z,13,7578,15,60,1,0
243160,2025-11-19T00:00:00Z,31,1380,15,18,1,0
243161,2025-11-21T00:00:00Z,9,7510,16,31,1,0
243162,2025-12-21T00:00:00Z,14,15501,16,30,1,0
243163,2025-11-22T00:00:00Z,26,12045,17,24,1,0
243164,2025-11-12T00:00:00Z,19,15106,17,25,1,0
243165,2025-12-14T00:00:00Z,8,3303,17,5,0,0
243166,2025-12-21T00:00:00Z,17,7274,18,5,0,0
243167,2025-12-05T00:00:00Z,5,2498,18,22,1,0
243168,2025-11-15T00:00:00Z,11,13648,18,10,0,0
243169,2025-12-07T00:00:00Z,41,3221,18,22,1,0
243170,2025-11-28T00:00:00Z,40,1333,18,55,1,0
243171,2025-12-08T00:00:00Z,35,8504,19,17,0,0
243172,2025-11-28T00:00:00Z,40,9026,20,47,1,0
243173,2025-12-23T00:00:00Z,38,11595,21,11,0,0
243174,2025-12-16T00:00:00Z,13,2427,22,42,1,0
243175,2025-12-06T00:00:00Z,29,10371,22,28,1,0
243176,2025-11-11T00:00:00Z,6,5620,22,6,0,0
243177,2025-12-22T00:00:00Z,12,3885,23,23,1,0
243178,2025-11-15T00:00:00Z,48,7873,23,23,1,0
243179,2025-11-03T00:00:00Z,16,924,23,33,1,0
243180,2025-11-27T00:00:00Z,23,1591,23,32,1,0
243181,2025-11-12T00:00:00Z,27,562,24,54,1,0
243182,2025-12-25T00:00:00Z,13,3865,25,30,1,0
243183,2025-11-06T00:00:00Z,8,11202,26,46,1,0
243184,2025-11-21T00:00:00Z,16,3699,27,47,1,0
243185,2025-11-11T00:00:00Z,33,905,27,29,1,0
243186,2025-11-12T00:00:00Z,37,2212,28,47,1,0
243187,2025-11-22T00:00:00Z,2,15632,28,55,1,0
243188,2025-11-22T00:00:00Z,17,6487,28,58,1,0
243189,2025-12-24T00:00:00Z,44,5854,28,34,1,0
243190,2025-11-09T00:00:00Z,47,7370,29,57,1,0
243191,2025-12-04T00:00:00Z,5,18226,29,57,1,0
243192,2025-11-02T00:00:00Z,25,4636,29,28,0,0
243193,2025-12-11T00:00:00Z,12,11795,29,12,0,0
243194,2025-12-09T00:00:00Z,29,1835,29,42,1,0
243195,2025-12-16T00:00:00Z,12,7660,30,7,0,0
243196,2025-11-28T00:00:00Z,11,10949,30,48,1,0
243197,2025-11-03T00:00:00Z,41,7031,30,36,1,0
243198,2025-11-27T00:00:00Z,8,12853,31,11,0,0
243199,2025-11-19T00:00:00Z,28,7916,32,29,0,0
243200,2025-11-07T00:00:00Z,19,9257,32,34,1,0
243201,2025-11-05T00:00:00Z,27,5788,32,17,0,0
243202,2025-12-06T00:00:00Z,1,16549,32,40,1,0
243203,2025-12-02T00:00:00Z,3,19228,33,45,1,0
243204,2025-11-13T00:00:00Z,27,1634,33,57,1,0
243205,2025-11-29T00:00:00Z,43,4027,33,41,1,0
243206,2025-12-04T00:00:00Z,5,8374,34,32,0,0
243207,2025-11-27T00:00:00Z,13,6967,34,37,1,0
243208,2025-12-21T00:00:00Z,24,4708,35,26,0,0
243209,2025-11-23T00:00:00Z,25,1872,35,48,1,0
243210,2025-11-05T00:00:00Z,36,1745,36,14,0,0
243211,2025-12-22T00:00:00Z,31,14635,36,12,0,0
243212,2025-11-20T00:00:00Z,28,6847,36,38,1,0
243213,2025-11-15T00:00:00Z,28,2372,37,19,0,0
243214,2025-11-21T00:00:00Z,14,12545,37,48,1,0
243215,2025-11-02T00:00:00Z,25,1394,37,26,0,0
243216,2025-11-03T00:00:00Z,22,3910,37,29,0,0
243217,2025-12-26T00:00:00Z,7,6582,37,14,0,0
243218,2025-11-01T00:00:00Z,30,1489,37,47,1,0
243219,2025-11-24T00:00:00Z,14,1597,38,47,1,0
243220,2025-12-15T00:00:00Z,20,11576,38,19,0,0
243221,2025-12-07T00:00:00Z,8,12295,38,39,1,0
243222,2025-11-06T00:00:00Z,29,3962,39,16,0,0
243223,2025-12-26T00:00:00Z,9,16458,39,48,1,0
243224,2025-12-17T00:00:00Z,17,4390,39,45,1,0
243225,2025-12-22T00:00:00Z,19,2203,40,42,1,0
243226,2025-11-19T00:00:00Z,33,18297,40,45,1,0
243227,2025-12-06T00:00:00Z,7,11229,40,19,0,0
243228,2025-12-12T00:00:00Z,40,674,40,31,0,0
243229,2025-12-19T00:00:00Z,15,14866,41,5,0,0
243230,2025-11-20T00:00:00Z,34,5827,41,21,0,0
243231,2025-12-12T00:00:00Z,4,6749,41,46,1,0
243232,2025-12-26T00:00:00Z,7,14581,41,47,1,0
243233,2025-11-16T00:00:00Z,36,4136,41,41,1,0
243234,2025-12-10T00:00:00Z,9,14190,41,30,0,0
243235,2025-11-17T00:00:00Z,36,3615,41,21,0,0
243236,2025-12-14T00:00:00Z,25,1501,41,53,1,0
243237,2025-11-20T00:00:00Z,45,6159,42,28,0,0
243238,2025-11-24T00:00:00Z,12,12449,42,53,1,0
243239,2025-12-06T00:00:00Z,7,19355,42,48,1,0
243240,2025-11-08T00:00:00Z,34,10409,42,23,0,0
243241,2025-11-07T00:00:00Z,15,17088,42,59,1,0
243242,2025-12-16T00:00:00Z,28,3192,42,44,1,0
243243,2025-12-09T00:00:00Z,48,724,42,41,0,0
243244,2025-11-30T00:00:00Z,13,5907,42,43,1,0
243245,2025-12-04T00:00:00Z,38,1421,42,49,1,0
243246,2025-11-11T00:00:00Z,7,14976,42,7,0,0
243247,2025-11-02T00:00:00Z,31,15292,42,24,0,0
243248,2025-12-08T00:00:00Z,2,11772,42,12,0,0
243249,2025-11-19T00:00:00Z,38,4213,42,7,0,0
243250,2025-11-30T00:00:00Z,3,15611,43,39,0,0
243251,2025-11-28T00:00:00Z,47,1243,43,16,0,0
243252,2025-11-17T00:00:00Z,40,1455,43,55,1,0
243253,2025-11-19T00:00:00Z,39,678,43,59,1,0
246335,2025-11-20T00:00:00Z,24,1604,225,33,0,0
246336,2025-12-05T00:00:00Z,3,5376,225,45,0,0
246337,2025-12-30T00:00:00Z,4,10026,225,10,0,0
246338,2025-12-04T00:00:00Z,6,6310,225,28,0,0
246339,2025-11-07T00:00:00Z,39,10876,225,51,0,0
246340,2025-12-30T00:00:00Z,36,11467,225,12,0,0
246341,2025-12-01T00:00:00Z,25,16681,225,45,0,0
246342,2025-11-16T00:00:00Z,16,2336,225,5,0,0
246343,2025-11-22T00:00:00Z,10,5317,225,50,0,0
246344,2025-12-29T00:00:00Z,16,8691,226,21,0,0
246345,2025-11-06T00:00:00Z,2,19208,226,48,0,0
246346,2025-12-01T00:00:00Z,2,5812,226,31,0,0
246347,2025-12-17T00:00:00Z,45,19454,226,29,0,0
246348,2025-12-11T00:00:00Z,13,18309,226,48,0,0
246349,2025-11-06T00:00:00Z,2,17794,226,5,0,0
246350,2025-12-16T00:00:00Z,7,10855,226,58,0,0
246351,2025-11-27T00:00:00Z,2,17006,226,17,0,0
246352,2025-11-23T00:00:00Z,9,8804,226,20,0,0
246353,2025-12-05T00:00:00Z,5,16882,227,17,0,0
246354,2025-12-08T00:00:00Z,19,7281,227,9,0,0
246355,2025-12-11T00:00:00Z,1,10460,227,33,0,0
246356,2025-12-04T00:00:00Z,22,14876,227,26,0,0
246357,2025-11-30T00:00:00Z,2,15334,227,36,0,0
246358,2025-12-18T00:00:00Z,12,15979,227,55,0,0
246359,2025-11-28T00:00:00Z,17,5828,227,38,0,0
246360,2025-11-29T00:00:00Z,8,7730,227,54,0,0
246361,2025-11-28T00:00:00Z,45,4424,228,57,0,0
246362,2025-12-29T00:00:00Z,15,3135,228,11,0,0
246363,2025-12-02T00:00:00Z,10,3081,228,31,0,0
246364,2025-12-09T00:00:00Z,6,4140,228,26,0,0
246365,2025-12-12T00:00:00Z,38,8399,228,5,0,0
246366,2025-11-13T00:00:00Z,10,15113,228,53,0,0
246367,2025-11-08T00:00:00Z,40,2839,228,39,0,0
246368,2025-12-23T00:00:00Z,2,12615,228,58,0,0
246369,2025-12-18T00:00:00Z,47,11912,228,53,0,0
246370,2025-12-03T00:00:00Z,23,15328,228,60,0,0
246371,2025-12-14T00:00:00Z,39,5981,228,13,0,0
246372,2025-11-20T00:00:00Z,12,13015,228,59,0,0
246373,2025-11-11T00:00:00Z,8,19283,228,42,0,0
246374,2025-11-02T00:00:00Z,16,8004,228,37,0,0
246375,2025-12-24T00:00:00Z,47,780,228,57,0,0
246376,2025-12-17T00:00:00Z,7,15581,228,40,0,0
246377,2025-11-02T00:00:00Z,26,17585,229,13,0,0
246378,2025-11-21T00:00:00Z,34,3603,229,40,0,0
246379,2025-12-19T00:00:00Z,19,5425,229,49,0,0
246380,2025-12-29T00:00:00Z,41,12989,229,25,0,0
246381,2025-11-19T00:00:00Z,49,959,229,41,0,0
246382,2025-12-29T00:00:00Z,39,5994,229,6,0,0
246383,2025-12-01T00:00:00Z,30,2089,229,12,0,0
246384,2025-11-01T00:00:00Z,23,19394,230,10,0,0
246385,2025-11-28T00:00:00Z,9,8741,230,44,0,0
246386,2025-11-28T00:00:00Z,37,1847,230,40,0,0
246387,2025-11-15T00:00:00Z,24,2200,230,10,0,0
246388,2025-11-14T00:00:00Z,49,12121,230,44,0,0
246389,2025-11-11T00:00:00Z,45,13016,230,46,0,0
246390,2025-12-29T00:00:00Z,2,6733,230,14,0,0
246391,2025-11-11T00:00:00Z,3,11842,230,7,0,0
246392,2025-12-28T00:00:00Z,10,7714,230,26,0,0
246393,2025-11-23T00:00:00Z,5,15348,230,51,0,0
246394,2025-11-23T00:00:00Z,30,6466,230,19,0,0
246395,2025-11-07T00:00:00Z,17,1339,230,46,0,0
246396,2025-12-09T00:00:00Z,26,5937,231,47,0,0
246397,2025-12-26T00:00:00Z,44,19133,231,60,0,0
246398,2025-12-04T00:00:00Z,6,14909,231,19,0,0
246399,2025-12-21T00:00:00Z,32,1501,231,8,0,0
246400,2025-11-23T00:00:00Z,10,8442,231,8,0,0
246401,2025-12-26T00:00:00Z,12,6241,231,50,0,0
246402,2025-11-08T00:00:00Z,9,8345,231,35,0,0
246403,2025-11-29T00:00:00Z,4,12216,231,50,0,0
246404,2025-11-10T00:00:00Z,18,17212,231,8,0,0
246405,2025-12-20T00:00:00Z,11,2471,231,29,0,0
246406,2025-11-12T00:00:00Z,29,17992,231,42,0,0
246407,2025-12-21T00:00:00Z,26,19495,231,47,0,0
246408,2025-12-21T00:00:00Z,14,7057,231,20,0,0
246409,2025-11-20T00:00:00Z,17,5554,231,22,0,0
246410,2025-12-17T00:00:00Z,36,2848,232,33,0,0
246411,2025-11-19T00:00:00Z,20,4750,232,5,0,0
246412,2025-11-29T00:00:00Z,38,2443,232,26,0,0
246413,2025-12-01T00:00:00Z,20,12033,232,48,0,0
246414,2025-12-05T00:00:00Z,30,12998,232,37,0,0
246415,2025-11-28T00:00:00Z,31,4856,232,31,0,0
246416,2025-11-02T00:00:00Z,16,2530,232,34,0,0
246417,2025-12-20T00:00:00Z,5,18097,232,26,0,0
246418,2025-11-05T00:00:00Z,1,16898,232,57,0,0
246419,2025-12-22T00:00:00Z,15,4159,232,33,0,0
246420,2025-11-20T00:00:00Z,5,13084,232,13,0,0
246421,2025-11-01T00:00:00Z,14,9321,233,13,0,0
246422,2025-12-30T00:00:00Z,37,14132,233,27,0,0
246423,2025-11-29T00:00:00Z,8,6567,233,31,0,0
246424,2025-12-30T00:00:00Z,8,5366,233,46,0,0
246425,2025-12-19T00:00:00Z,32,9099,233,49,0,0
246426,2025-12-11T00:00:00Z,39,9374,233,56,0,0
246427,2025-11-27T00:00:00Z,4,3347,233,49,0,0
246428,2025-12-25T00:00:00Z,14,8410,233,57,0,0
246429,2025-11-20T00:00:00Z,35,7662,233,9,0,0
246430,2025-11-18T00:00:00Z,18,781,233,22,0,0
246431,2025-11-11T00:00:00Z,17,2770,233,50,0,0
246432,2025-11-12T00:00:00Z,2,19716,233,30,0,0
246433,2025-12-04T00:00:00Z,37,1944,233,54,0,0
246434,2025-12-05T00:00:00Z,50,6264,234,59,0,0
246435,2025-11-03T00:00:00Z,31,4015,234,11,0,0
246436,2025-11-14T00:00:00Z,11,3580,234,6,0,0
246437,2025-11-13T00:00:00Z,32,13934,234,14,0,0
246438,2025-11-19T00:00:00Z,15,3427,234,39,0,0
246439,2025-12-18T00:00:00Z,6,1654,234,51,0,0
246440,2025-12-14T00:00:00Z,13,3275,234,34,0,0
246441,2025-12-25T00:00:00Z,25,1466,234,54,0,0
246442,2025-12-13T00:00:00Z,30,18385,234,44,0,0
246443,2025-12-15T00:00:00Z,25,7397,234,25,0,0
246444,2025-11-21T00:00:00Z,19,6118,234,27,0,0
246445,2025-12-12T00:00:00Z,15,3628,234,30,0,0
246446,2025-12-09T00:00:00Z,50,13678,235,52,0,0
246447,2025-11-17T00:00:00Z,44,7674,235,23,0,0
246448,2025-11-30T00:00:00Z,28,1854,235,33,0,0
246449,2025-11-29T00:00:00Z,33,780,235,29,0,0
246450,2025-11-19T00:00:00Z,14,6223,235,60,0,0
246451,2025-12-29T00:00:00Z,23,4387,236,7,0,0
246452,2025-12-02T00:00:00Z,44,11084,236,20,0,0
246453,2025-11-03T00:00:00Z,15,6233,236,46,0,0
246454,2025-12-24T00:00:00Z,4,16663,236,55,0,0
246455,2025-11-30T00:00:00Z,27,4374,236,39,0,0
246456,2025-11-20T00:00:00Z,27,7007,236,53,0,0
246457,2025-12-08T00:00:00Z,14,4270,237,37,0,0
246458,2025-11-06T00:00:00Z,4,8590,237,23,0,0
246459,2025-11-23T00:00:00Z,14,9940,237,45,0,0
246460,2025-11-22T00:00:00Z,25,8721,237,36,0,0
246461,2025-12-25T00:00:00Z,10,3323,237,36,0,0
246462,2025-11-04T00:00:00Z,3,11723,237,35,0,0
246463,2025-12-02T00:00:00Z,22,5013,237,55,0,0
246464,2025-12-03T00:00:00Z,5,4657,237,49,0,0
246465,2025-12-25T00:00:00Z,13,18356,237,10,0,0
246466,2025-12-18T00:00:00Z,11,4295,237,22,0,0
246467,2025-12-15T00:00:00Z,41,1561,238,52,0,0
