B2B_FACT_ID,PARTNER_ID,CONTRACT_ID,OPPORTUNITY_ID,REGION,MARKET_SEGMENT,ACTIVE_FROM,EXPIRES_ON,ANNUAL_CONTRACT_VALUE,PIPELINE_AMOUNT,PIPELINE_STAGE,IS_ACTIVE
6922,307,C-206917,,,SMB,2023-07-09T00:00:00Z,2025-12-31T00:00:00Z,1759070.72,,,0
6923,4389,C-206918,,,SMB,2021-07-25T00:00:00Z,2022-07-21T00:00:00Z,1276199.3,,,0
6924,4303,C-206919,,,SMB,2025-06-28T00:00:00Z,2025-12-31T00:00:00Z,2397719.91,,,0
6925,1109,C-206920,,,SMB,2023-07-08T00:00:00Z,2024-08-17T00:00:00Z,4469024.33,,,0
6926,948,C-206921,,,ENT,2023-05-31T00:00:00Z,2025-01-06T00:00:00Z,2347666.64,,,0
6927,4009,C-206922,,,SMB,2024-12-08T00:00:00Z,2025-12-31T00:00:00Z,1816716.2,,,0
6928,4676,C-206923,,,SMB,2024-05-23T00:00:00Z,2025-05-01T00:00:00Z,2401048.9,,,0
6929,2913,C-206924,,,ENT,2022-03-11T00:00:00Z,2024-06-27T00:00:00Z,514596.63,,,0
6930,3929,C-206925,,,MID,2023-04-29T00:00:00Z,2024-05-29T00:00:00Z,2154450.22,,,0
6931,4882,C-206926,,,ENT,2024-03-05T00:00:00Z,2024-12-28T00:00:00Z,3232291.67,,,0
6932,3153,C-206927,,,ENT,2025-05-04T00:00:00Z,2025-12-31T00:00:00Z,3846405.1,,,0
6933,1758,C-206928,,,ENT,2022-12-16T00:00:00Z,2024-06-20T00:00:00Z,4203347.8,,,0
6934,570,C-206929,,,MID,2024-02-26T00:00:00Z,2024-08-30T00:00:00Z,1941983.24,,,0
6935,2384,C-206930,,,SMB,2021-11-12T00:00:00Z,2023-02-20T00:00:00Z,2293327.54,,,0
6936,2731,C-206931,,,MID,2024-09-12T00:00:00Z,2025-12-31T00:00:00Z,3204152.12,,,0
6937,4026,C-206932,,,MID,2024-03-28T00:00:00Z,2024-10-25T00:00:00Z,1968205.94,,,0
6938,2673,C-206933,,,ENT,2025-09-17T00:00:00Z,2025-12-31T00:00:00Z,4531703.76,,,0
6939,661,C-206934,,,MID,2023-07-23T00:00:00Z,2024-03-17T00:00:00Z,2490377.25,,,0
6940,3157,C-206935,,,SMB,2025-07-26T00:00:00Z,2025-12-31T00:00:00Z,3158451.14,,,0
6941,4114,C-206936,,,MID,2024-07-25T00:00:00Z,2025-12-31T00:00:00Z,4745257.54,,,0
6942,2439,C-206937,,,SMB,2024-05-22T00:00:00Z,2025-03-11T00:00:00Z,3072606.88,,,0
6943,2366,C-206938,,,MID,2023-12-22T00:00:00Z,2025-12-31T00:00:00Z,1836839.02,,,0
6944,4047,C-206939,,,MID,2023-03-15T00:00:00Z,2025-11-15T00:00:00Z,4171530.36,,,0
6945,2042,C-206940,,,SMB,2025-04-03T00:00:00Z,2025-12-31T00:00:00Z,4986628.08,,,0
6946,219,C-206941,,,SMB,2023-08-04T00:00:00Z,2025-12-31T00:00:00Z,2422058.87,,,0
6947,744,C-206942,,,MID,2021-11-28T00:00:00Z,2022-09-23T00:00:00Z,1079243.16,,,0
6948,1043,C-206943,,,ENT,2021-02-10T00:00:00Z,2022-12-06T00:00:00Z,1589493.79,,,0
6949,4935,C-206944,,,PUBLIC,2023-10-19T00:00:00Z,2025-04-06T00:00:00Z,3936986.76,,,0
6950,4809,C-206945,,,ENT,2023-09-13T00:00:00Z,2025-01-26T00:00:00Z,1576274.1,,,0
6951,2999,C-206946,,,SMB,2025-10-19T00:00:00Z,2025-12-31T00:00:00Z,2519601.62,,,0
6952,260,C-206947,,,ENT,2023-08-26T00:00:00Z,2025-01-22T00:00:00Z,4702927.51,,,0
6953,4637,C-206948,,,SMB,2022-12-14T00:00:00Z,2025-09-15T00:00:00Z,309002.17,,,0
6954,4720,C-206949,,,SMB,2024-01-12T00:00:00Z,2025-12-29T00:00:00Z,1757310.69,,,0
6955,106,C-206950,,,SMB,2024-07-10T00:00:00Z,2025-10-23T00:00:00Z,3216343.3,,,0
6956,2867,C-206951,,,SMB,2022-03-08T00:00:00Z,2023-03-01T00:00:00Z,1258833.58,,,0
6957,3102,C-206952,,,SMB,2025-02-20T00:00:00Z,2025-12-31T00:00:00Z,2662409.46,,,0
6958,1440,C-206953,,,SMB,2024-03-12T00:00:00Z,2025-01-21T00:00:00Z,578923.99,,,0
6959,497,C-206954,,,ENT,2025-05-07T00:00:00Z,2025-12-31T00:00:00Z,4615870.52,,,0
6960,3744,C-206955,,,SMB,2022-03-02T00:00:00Z,2023-08-05T00:00:00Z,1057746.91,,,0
6961,423,C-206956,,,MID,2024-01-06T00:00:00Z,2025-12-31T00:00:00Z,921781.64,,,0
6962,273,C-206957,,,MID,2025-08-17T00:00:00Z,2025-12-31T00:00:00Z,3724677.47,,,0
6963,2330,C-206958,,,SMB,2023-03-08T00:00:00Z,2024-12-09T00:00:00Z,3401813.73,,,0
6964,198,C-206959,,,SMB,2021-02-07T00:00:00Z,2021-10-17T00:00:00Z,3636132.05,,,0
6965,1208,C-206960,,,PUBLIC,2025-07-07T00:00:00Z,2025-12-31T00:00:00Z,3760206.58,,,0
6966,3336,C-206961,,,SMB,2025-10-21T00:00:00Z,2025-12-31T00:00:00Z,3174449.93,,,0
6967,4461,C-206962,,,MID,2021-01-05T00:00:00Z,2022-06-06T00:00:00Z,2662500.14,,,0
6968,1322,C-206963,,,ENT,2024-03-25T00:00:00Z,2024-10-10T00:00:00Z,2593579.73,,,0
6969,4661,C-206964,,,SMB,2023-05-20T00:00:00Z,2025-09-30T00:00:00Z,751721.92,,,0
6970,681,C-206965,,,MID,2025-01-18T00:00:00Z,2025-09-12T00:00:00Z,1159524.62,,,0
6971,2634,C-206966,,,ENT,2025-05-31T00:00:00Z,2025-12-31T00:00:00Z,1927821.03,,,0
6972,464,C-206967,,,ENT,2025-03-17T00:00:00Z,2025-12-31T00:00:00Z,2974170.31,,,0
6973,4180,C-206968,,,ENT,2023-11-19T00:00:00Z,2025-04-25T00:00:00Z,4416613.56,,,0
6974,4726,C-206969,,,SMB,2024-01-15T00:00:00Z,2025-12-31T00:00:00Z,590558.08,,,0
6975,2949,C-206970,,,ENT,2025-04-17T00:00:00Z,2025-12-31T00:00:00Z,4689829.94,,,0
6976,3838,C-206971,,,SMB,2025-11-07T00:00:00Z,2025-12-31T00:00:00Z,1159919.54,,,0
6977,961,C-206972,,,ENT,2022-04-03T00:00:00Z,2023-06-04T00:00:00Z,3142466.11,,,0
6978,2215,C-206973,,,SMB,2021-12-24T00:00:00Z,2023-03-09T00:00:00Z,220723.39,,,0
6979,2398,C-206974,,,SMB,2025-08-24T00:00:00Z,2025-12-31T00:00:00Z,88516.67,,,0
6980,747,C-206975,,,PUBLIC,2021-08-24T00:00:00Z,2023-09-15T00:00:00Z,4535396.37,,,0
6981,57,C-206976,,,MID,2023-12-05T00:00:00Z,2025-10-26T00:00:00Z,1987469.78,,,0
6982,3896,C-206977,,,MID,2022-06-19T00:00:00Z,2023-12-08T00:00:00Z,2582776.93,,,0
6983,1576,C-206978,,,SMB,2022-10-27T00:00:00Z,2025-02-21T00:00:00Z,1638073.27,,,0
6984,3951,C-206979,,,MID,2022-12-03T00:00:00Z,2025-06-09T00:00:00Z,4849903.51,,,0
6985,2853,C-206980,,,SMB,2025-11-22T00:00:00Z,2025-12-31T00:00:00Z,1671256.07,,,0
6986,1604,C-206981,,,ENT,2025-04-01T00:00:00Z,2025-12-31T00:00:00Z,3276459.08,,,0
6987,4908,C-206982,,,ENT,2022-02-09T00:00:00Z,2024-08-27T00:00:00Z,2581391.64,,,0
6988,3930,C-206983,,,SMB,2021-04-05T00:00:00Z,2023-07-06T00:00:00Z,4925139.38,,,0
6989,854,C-206984,,,SMB,2023-03-19T00:00:00Z,2025-03-15T00:00:00Z,139610.29,,,0
6990,697,C-206985,,,ENT,2021-05-29T00:00:00Z,2021-12-06T00:00:00Z,1709830.49,,,0
6991,1013,C-206986,,,SMB,2023-09-09T00:00:00Z,2024-11-17T00:00:00Z,3309446.42,,,0
6992,1844,C-206987,,,MID,2024-10-08T00:00:00Z,2025-12-31T00:00:00Z,1442136.01,,,0
6993,1286,C-206988,,,SMB,2022-01-19T00:00:00Z,2024-06-14T00:00:00Z,2410891.66,,,0
6994,1017,C-206989,,,SMB,2023-02-17T00:00:00Z,2025-04-23T00:00:00Z,3083033.95,,,0
6995,4066,C-206990,,,MID,2025-11-05T00:00:00Z,2025-12-31T00:00:00Z,4787025.16,,,0
6996,4421,C-206991,,,SMB,2025-04-19T00:00:00Z,2025-12-31T00:00:00Z,4305814.41,,,0
6997,51,C-206992,,,SMB,2025-04-17T00:00:00Z,2025-12-31T00:00:00Z,1066897.41,,,0
6998,1679,C-206993,,,SMB,2024-06-21T00:00:00Z,2025-01-23T00:00:00Z,192549.49,,,0
6999,519,C-206994,,,SMB,2024-05-15T00:00:00Z,2025-05-13T00:00:00Z,1280159.31,,,0
7000,4421,C-206995,,,SMB,2023-10-07T00:00:00Z,2025-11-03T00:00:00Z,3571746.24,,,0
5601,3833,C-205596,,,SMB,2024-01-28T00:00:00Z,2024-10-02T00:00:00Z,3852896.75,,,0
5602,4872,C-205597,,,SMB,2021-11-13T00:00:00Z,2023-05-25T00:00:00Z,2101639.76,,,0
5603,2218,C-205598,,,SMB,2025-01-07T00:00:00Z,2025-12-31T00:00:00Z,130239.36,,,0
5604,1777,C-205599,,,SMB,2025-04-15T00:00:00Z,2025-12-31T00:00:00Z,4662878.45,,,0
5605,2218,C-205600,,,SMB,2024-12-06T00:00:00Z,2025-10-25T00:00:00Z,2611452.14,,,0
5606,1529,C-205601,,,SMB,2023-08-11T00:00:00Z,2025-11-16T00:00:00Z,786020.87,,,0
5607,2107,C-205602,,,MID,2025-10-15T00:00:00Z,2025-12-31T00:00:00Z,1162691.58,,,0
5608,2853,C-205603,,,SMB,2023-03-16T00:00:00Z,2025-11-03T00:00:00Z,1494786.01,,,0
5609,3209,C-205604,,,SMB,2023-05-26T00:00:00Z,2025-06-17T00:00:00Z,1414196.61,,,0
5610,2623,C-205605,,,SMB,2023-06-24T00:00:00Z,2024-03-16T00:00:00Z,1825808.15,,,0
5611,3389,C-205606,,,SMB,2025-08-02T00:00:00Z,2025-12-31T00:00:00Z,3089000.86,,,0
5612,793,C-205607,,,MID,2023-12-16T00:00:00Z,2025-05-27T00:00:00Z,2302717.37,,,0
5613,4015,C-205608,,,SMB,2025-07-29T00:00:00Z,2025-12-31T00:00:00Z,4148229.89,,,0
5614,2812,C-205609,,,MID,2024-02-06T00:00:00Z,2025-01-15T00:00:00Z,1467267.49,,,0
5615,665,C-205610,,,SMB,2022-11-05T00:00:00Z,2025-08-03T00:00:00Z,548359.84,,,0
5616,4569,C-205611,,,SMB,2021-10-24T00:00:00Z,2023-10-27T00:00:00Z,2199047.21,,,0
5617,3322,C-205612,,,SMB,2022-02-13T00:00:00Z,2023-08-03T00:00:00Z,633168.08,,,0
5618,2262,C-205613,,,SMB,2025-09-16T00:00:00Z,2025-12-31T00:00:00Z,2626039.66,,,0
5619,4726,C-205614,,,SMB,2024-02-01T00:00:00Z,2025-09-29T00:00:00Z,1770523.02,,,0
5620,281,C-205615,,,SMB,2022-10-28T00:00:00Z,2024-06-24T00:00:00Z,4298948.25,,,0
5621,1735,C-205616,,,MID,2023-10-04T00:00:00Z,2025-12-31T00:00:00Z,1292714.24,,,0
5622,254,C-205617,,,MID,2022-12-22T00:00:00Z,2024-10-14T00:00:00Z,4577429.89,,,0
5623,3999,C-205618,,,MID,2022-06-29T00:00:00Z,2023-06-25T00:00:00Z,2660302.2,,,0
5624,2035,C-205619,,,SMB,2023-03-04T00:00:00Z,2024-08-29T00:00:00Z,433050.5,,,0
5625,4287,C-205620,,,SMB,2024-08-22T00:00:00Z,2025-08-26T00:00:00Z,2267694.34,,,0
5626,3693,C-205621,,,SMB,2022-01-11T00:00:00Z,2023-11-16T00:00:00Z,373745.49,,,0
5627,4097,C-205622,,,SMB,2023-05-21T00:00:00Z,2024-02-19T00:00:00Z,2033168.38,,,0
5628,504,C-205623,,,SMB,2024-06-16T00:00:00Z,2025-12-31T00:00:00Z,274563.25,,,0
5629,4501,C-205624,,,MID,2022-06-14T00:00:00Z,2025-03-02T00:00:00Z,952599.59,,,0
5630,2856,C-205625,,,SMB,2022-05-19T00:00:00Z,2023-11-30T00:00:00Z,3992149.46,,,0
5631,2205,C-205626,,,MID,2023-10-15T00:00:00Z,2024-05-18T00:00:00Z,3094464.82,,,0
5632,3208,C-205627,,,ENT,2023-03-24T00:00:00Z,2025-12-31T00:00:00Z,4082197.8,,,0
5633,3899,C-205628,,,SMB,2022-09-10T00:00:00Z,2025-09-09T00:00:00Z,3272985.26,,,0
5634,2623,C-205629,,,SMB,2021-04-11T00:00:00Z,2022-04-12T00:00:00Z,4366677.49,,,0
5635,3706,C-205630,,,MID,2021-12-17T00:00:00Z,2022-07-13T00:00:00Z,714678.18,,,0
5636,2553,C-205631,,,ENT,2023-06-28T00:00:00Z,2025-12-31T00:00:00Z,4953320.59,,,0
5637,744,C-205632,,,MID,2023-04-18T00:00:00Z,2023-10-23T00:00:00Z,1752425.39,,,0
5638,4809,C-205633,,,ENT,2022-06-07T00:00:00Z,2024-08-08T00:00:00Z,637951.2,,,0
5639,2712,C-205634,,,ENT,2023-08-05T00:00:00Z,2024-07-27T00:00:00Z,4311380.15,,,0
5640,630,C-205635,,,SMB,2023-03-27T00:00:00Z,2025-01-07T00:00:00Z,687380.37,,,0
5641,3933,C-205636,,,SMB,2023-08-05T00:00:00Z,2025-07-29T00:00:00Z,3867104.97,,,0
5642,1319,C-205637,,,SMB,2024-11-22T00:00:00Z,2025-08-05T00:00:00Z,3673285.65,,,0
5643,4737,C-205638,,,SMB,2022-02-11T00:00:00Z,2022-12-10T00:00:00Z,2579490.16,,,0
5644,4404,C-205639,,,MID,2024-01-17T00:00:00Z,2025-04-13T00:00:00Z,688383.69,,,0
5645,3755,C-205640,,,SMB,2021-01-30T00:00:00Z,2023-11-18T00:00:00Z,583830.69,,,0
5646,3346,C-205641,,,MID,2023-03-02T00:00:00Z,2023-12-04T00:00:00Z,4723230.55,,,0
5647,4406,C-205642,,,MID,2023-08-08T00:00:00Z,2024-07-05T00:00:00Z,4594648.21,,,0
5648,3258,C-205643,,,MID,2021-09-21T00:00:00Z,2024-01-20T00:00:00Z,4383684.74,,,0
5649,4377,C-205644,,,PUBLIC,2025-10-01T00:00:00Z,2025-12-31T00:00:00Z,2129559.56,,,0
5650,4970,C-205645,,,MID,2022-06-05T00:00:00Z,2023-12-29T00:00:00Z,4805397.64,,,0
5651,478,C-205646,,,SMB,2025-11-12T00:00:00Z,2025-12-31T00:00:00Z,356040.69,,,0
5652,3670,C-205647,,,SMB,2023-02-01T00:00:00Z,2025-06-07T00:00:00Z,3692857.1,,,0
5653,4131,C-205648,,,SMB,2023-09-29T00:00:00Z,2024-03-28T00:00:00Z,2803224.87,,,0
5654,1767,C-205649,,,MID,2023-08-21T00:00:00Z,2024-07-08T00:00:00Z,4467353.97,,,0
5655,3848,C-205650,,,SMB,2025-12-17T00:00:00Z,2025-12-31T00:00:00Z,2297279.19,,,0
5656,3638,C-205651,,,MID,2023-04-20T00:00:00Z,2023-11-12T00:00:00Z,1944351.32,,,0
5657,3989,C-205652,,,MID,2023-09-15T00:00:00Z,2025-12-31T00:00:00Z,3150622.86,,,0
5658,575,C-205653,,,MID,2025-12-19T00:00:00Z,2025-12-31T00:00:00Z,2144580.08,,,0
5659,705,C-205654,,,ENT,2022-10-09T00:00:00Z,2025-04-17T00:00:00Z,4189193.11,,,0
5660,3725,C-205655,,,SMB,2024-09-19T00:00:00Z,2025-12-31T00:00:00Z,1743357.04,,,0
5661,3929,C-205656,,,MID,2021-08-19T00:00:00Z,2023-05-28T00:00:00Z,229254.48,,,0
5662,3921,C-205657,,,SMB,2024-06-02T00:00:00Z,2025-12-31T00:00:00Z,675679.31,,,0
5663,2700,C-205658,,,SMB,2022-05-24T00:00:00Z,2023-11-11T00:00:00Z,1965780.78,,,0
5664,2054,C-205659,,,SMB,2022-03-30T00:00:00Z,2024-11-29T00:00:00Z,1923000.65,,,0
5665,3527,C-205660,,,SMB,2021-01-10T00:00:00Z,2023-03-23T00:00:00Z,3855535.4,,,0
5666,2016,C-205661,,,SMB,2023-05-16T00:00:00Z,2025-05-26T00:00:00Z,1307346.1,,,0
5667,3116,C-205662,,,MID,2024-01-11T00:00:00Z,2025-02-22T00:00:00Z,1234689.4,,,0
5668,2539,C-205663,,,SMB,2025-01-03T00:00:00Z,2025-12-31T00:00:00Z,1830721.11,,,0
5669,3742,C-205664,,,MID,2024-02-11T00:00:00Z,2025-02-22T00:00:00Z,2094880.25,,,0
5670,2033,C-205665,,,MID,2023-10-24T00:00:00Z,2024-06-17T00:00:00Z,2130783.14,,,0
5671,4963,C-205666,,,SMB,2025-06-14T00:00:00Z,2025-12-31T00:00:00Z,4461277.48,,,0
5672,3309,C-205667,,,MID,2024-06-19T00:00:00Z,2025-12-31T00:00:00Z,810171.03,,,0
5673,485,C-205668,,,SMB,2023-10-02T00:00:00Z,2025-12-31T00:00:00Z,3685921.04,,,0
5674,483,C-205669,,,SMB,2021-05-29T00:00:00Z,2022-10-08T00:00:00Z,1394497.95,,,0
5675,680,C-205670,,,SMB,2024-03-03T00:00:00Z,2025-12-31T00:00:00Z,2826166.78,,,0
5676,1641,C-205671,,,SMB,2024-01-12T00:00:00Z,2025-01-25T00:00:00Z,3628711.65,,,0
5677,361,C-205672,,,SMB,2021-03-26T00:00:00Z,2023-01-27T00:00:00Z,4032275.3,,,0
5678,3929,C-205673,,,MID,2023-09-27T00:00:00Z,2024-06-29T00:00:00Z,61688.88,,,0
5679,2454,C-205674,,,SMB,2025-08-25T00:00:00Z,2025-12-31T00:00:00Z,4525325.74,,,0
5680,3697,C-205675,,,SMB,2025-06-14T00:00:00Z,2025-12-31T00:00:00Z,3995850.54,,,0
5681,22,C-205676,,,SMB,2022-04-06T00:00:00Z,2024-06-03T00:00:00Z,723118.23,,,0
5682,3177,C-205677,,,SMB,2023-07-08T00:00:00Z,2025-12-31T00:00:00Z,721194.56,,,0
5683,2248,C-205678,,,SMB,2024-11-23T00:00:00Z,2025-12-31T00:00:00Z,4714103.48,,,0
5684,3148,C-205679,,,SMB,2021-07-07T00:00:00Z,2024-05-28T00:00:00Z,2595117.09,,,0
5685,2887,C-205680,,,MID,2025-08-30T00:00:00Z,2025-12-31T00:00:00Z,169016.51,,,0
5686,3818,C-205681,,,SMB,2021-11-25T00:00:00Z,2023-08-25T00:00:00Z,4886432.19,,,0
5687,3398,C-205682,,,SMB,2023-04-13T00:00:00Z,2024-05-28T00:00:00Z,2034447.76,,,0
5688,2327,C-205683,,,MID,2025-06-09T00:00:00Z,2025-12-31T00:00:00Z,4887965.28,,,0
5689,4944,C-205684,,,SMB,2022-01-16T00:00:00Z,2024-02-22T00:00:00Z,3582440.68,,,0
5690,1885,C-205685,,,SMB,2024-02-28T00:00:00Z,2025-12-31T00:00:00Z,1627750.48,,,0
5691,1903,C-205686,,,SMB,2023-03-29T00:00:00Z,2025-11-06T00:00:00Z,1245077.42,,,0
5692,3957,C-205687,,,PUBLIC,2021-12-20T00:00:00Z,2024-03-18T00:00:00Z,1078129.76,,,0
5693,1682,C-205688,,,ENT,2021-02-05T00:00:00Z,2021-11-12T00:00:00Z,835293.39,,,0
5694,3354,C-205689,,,MID,2022-04-05T00:00:00Z,2023-04-04T00:00:00Z,2327243.66,,,0
5695,1083,C-205690,,,MID,2023-12-24T00:00:00Z,2025-01-01T00:00:00Z,2332117.72,,,0
5696,1387,C-205691,,,ENT,2021-11-24T00:00:00Z,2024-08-23T00:00:00Z,3834695.29,,,0
5697,2258,C-205692,,,SMB,2024-05-13T00:00:00Z,2025-12-31T00:00:00Z,1925498,,,0
5698,1472,C-205693,,,MID,2023-01-27T00:00:00Z,2024-07-31T00:00:00Z,451512.54,,,0
5699,189,C-205694,,,ENT,2022-01-21T00:00:00Z,2024-09-08T00:00:00Z,3568169.83,,,0
5700,1238,C-205695,,,SMB,2025-04-16T00:00:00Z,2025-12-31T00:00:00Z,3433239.77,,,0
5701,560,C-205696,,,ENT,2024-11-27T00:00:00Z,2025-12-31T00:00:00Z,4190601.03,,,0
5702,3309,C-205697,,,MID,2022-02-18T00:00:00Z,2023-09-11T00:00:00Z,3628550.45,,,0
5703,3204,C-205698,,,SMB,2025-10-13T00:00:00Z,2025-12-31T00:00:00Z,3755497.5,,,0
5704,4339,C-205699,,,MID,2024-10-01T00:00:00Z,2025-12-31T00:00:00Z,2312902.8,,,0
5705,4173,C-205700,,,SMB,2021-05-13T00:00:00Z,2022-08-03T00:00:00Z,2203690.09,,,0
5706,4523,C-205701,,,MID,2021-08-29T00:00:00Z,2023-03-16T00:00:00Z,1561660.99,,,0
5707,4559,C-205702,,,SMB,2022-05-14T00:00:00Z,2024-01-21T00:00:00Z,3568907.1,,,0
5708,2214,C-205703,,,ENT,2023-04-21T00:00:00Z,2024-04-09T00:00:00Z,1529936.57,,,0
5709,10,C-205704,,,SMB,2025-05-23T00:00:00Z,2025-12-31T00:00:00Z,4143105.53,,,0
5710,135,C-205705,,,SMB,2021-01-11T00:00:00Z,2022-08-24T00:00:00Z,2473059.71,,,0
5711,1545,C-205706,,,SMB,2024-05-29T00:00:00Z,2025-12-31T00:00:00Z,2111024.15,,,0
5712,4366,C-205707,,,MID,2024-01-23T00:00:00Z,2024-10-03T00:00:00Z,864908.3,,,0
5713,3274,C-205708,,,SMB,2021-03-24T00:00:00Z,2023-10-31T00:00:00Z,4786672.82,,,0
5714,4349,C-205709,,,SMB,2022-05-30T00:00:00Z,2023-06-07T00:00:00Z,2557006.79,,,0
5715,1633,C-205710,,,MID,2021-12-11T00:00:00Z,2024-03-08T00:00:00Z,2708806.7,,,0
5716,3954,C-205711,,,SMB,2024-05-09T00:00:00Z,2025-12-31T00:00:00Z,1119035.75,,,0
5717,4498,C-205712,,,MID,2021-06-10T00:00:00Z,2024-03-29T00:00:00Z,1339496.24,,,0
5718,1127,C-205713,,,MID,2025-10-02T00:00:00Z,2025-12-31T00:00:00Z,1585630.46,,,0
5719,2487,C-205714,,,SMB,2021-10-27T00:00:00Z,2024-04-30T00:00:00Z,3959168.9,,,0
5720,285,C-205715,,,MID,2021-01-17T00:00:00Z,2022-08-30T00:00:00Z,4641824.34,,,0
5721,2808,C-205716,,,PUBLIC,2023-04-06T00:00:00Z,2024-05-23T00:00:00Z,1293799.01,,,0
5722,455,C-205717,,,SMB,2021-11-11T00:00:00Z,2022-10-28T00:00:00Z,3246029.65,,,0
5723,1186,C-205718,,,MID,2022-01-18T00:00:00Z,2024-10-22T00:00:00Z,2561017.5,,,0
5724,2003,C-205719,,,ENT,2022-12-22T00:00:00Z,2025-03-04T00:00:00Z,1623015.43,,,0
5725,1508,C-205720,,,MID,2023-02-13T00:00:00Z,2024-08-16T00:00:00Z,3467240.59,,,0
5726,4807,C-205721,,,MID,2025-05-15T00:00:00Z,2025-12-31T00:00:00Z,1860313.3,,,0
5727,450,C-205722,,,SMB,2023-01-11T00:00:00Z,2024-01-17T00:00:00Z,2063075.54,,,0
5728,237,C-205723,,,SMB,2024-05-04T00:00:00Z,2025-12-31T00:00:00Z,551838.28,,,0
5729,1424,C-205724,,,SMB,2023-05-10T00:00:00Z,2025-12-31T00:00:00Z,1843895.69,,,0
5730,2354,C-205725,,,SMB,2023-08-03T00:00:00Z,2024-05-30T00:00:00Z,2382793.38,,,0
5731,3220,C-205726,,,SMB,2022-11-17T00:00:00Z,2024-10-15T00:00:00Z,759859.29,,,0
5732,4538,C-205727,,,SMB,2024-10-03T00:00:00Z,2025-12-31T00:00:00Z,3677231.03,,,0
5733,2170,C-205728,,,SMB,2021-02-22T00:00:00Z,2024-01-10T00:00:00Z,3516295.33,,,0
5734,2053,C-205729,,,SMB,2024-12-27T00:00:00Z,2025-12-31T00:00:00Z,3313386.06,,,0
5735,1727,C-205730,,,MID,2023-08-11T00:00:00Z,2025-08-20T00:00:00Z,3714944.39,,,0
5736,2911,C-205731,,,SMB,2025-11-14T00:00:00Z,2025-12-31T00:00:00Z,642464.53,,,0
5737,3982,C-205732,,,MID,2022-01-09T00:00:00Z,2024-01-20T00:00:00Z,2104990.97,,,0
5738,4532,C-205733,,,SMB,2025-11-08T00:00:00Z,2025-12-31T00:00:00Z,4521203.25,,,0
5739,4960,C-205734,,,SMB,2025-09-21T00:00:00Z,2025-12-31T00:00:00Z,731135.04,,,0
5740,1086,C-205735,,,SMB,2024-11-12T00:00:00Z,2025-05-14T00:00:00Z,751927.12,,,0
5741,1925,C-205736,,,ENT,2025-01-21T00:00:00Z,2025-12-31T00:00:00Z,830410.12,,,0
5742,961,C-205737,,,ENT,2025-04-21T00:00:00Z,2025-12-31T00:00:00Z,2914523.79,,,0
5743,1614,C-205738,,,PUBLIC,2024-01-01T00:00:00Z,2025-12-31T00:00:00Z,1706659.22,,,0
5744,1824,C-205739,,,MID,2025-03-30T00:00:00Z,2025-12-31T00:00:00Z,319342.1,,,0
5745,830,C-205740,,,SMB,2022-07-06T00:00:00Z,2024-05-01T00:00:00Z,2438128.64,,,0
5746,3548,C-205741,,,SMB,2023-07-01T00:00:00Z,2024-05-11T00:00:00Z,895680.38,,,0
5747,2012,C-205742,,,SMB,2023-07-09T00:00:00Z,2025-12-31T00:00:00Z,3101704.82,,,0
5748,4144,C-205743,,,SMB,2022-10-14T00:00:00Z,2024-09-21T00:00:00Z,2918090.01,,,0
5749,2371,C-205744,,,SMB,2025-08-02T00:00:00Z,2025-12-31T00:00:00Z,2877336.5,,,0
5750,1717,C-205745,,,SMB,2024-04-22T00:00:00Z,2025-11-01T00:00:00Z,1579030.89,,,0
5751,1312,C-205746,,,MID,2021-05-04T00:00:00Z,2022-01-11T00:00:00Z,4481028.4,,,0
5752,4981,C-205747,,,MID,2021-01-06T00:00:00Z,2023-03-20T00:00:00Z,4848323.82,,,0
5753,4288,C-205748,,,SMB,2023-09-13T00:00:00Z,2025-11-21T00:00:00Z,4113400.74,,,0
5754,3142,C-205749,,,PUBLIC,2023-09-27T00:00:00Z,2024-12-03T00:00:00Z,4348097.47,,,0
5755,2567,C-205750,,,SMB,2022-01-11T00:00:00Z,2023-08-08T00:00:00Z,4674257.85,,,0
5756,257,C-205751,,,ENT,2025-01-24T00:00:00Z,2025-12-31T00:00:00Z,1649648.65,,,0
5757,463,C-205752,,,SMB,2021-04-29T00:00:00Z,2022-05-21T00:00:00Z,294917.29,,,0
5758,4762,C-205753,,,MID,2025-07-06T00:00:00Z,2025-12-31T00:00:00Z,942637.65,,,0
5759,1104,C-205754,,,SMB,2022-12-15T00:00:00Z,2024-04-16T00:00:00Z,1140455.78,,,0
5760,1348,C-205755,,,SMB,2023-12-17T00:00:00Z,2025-12-31T00:00:00Z,2422177.48,,,0
5761,3356,C-205756,,,MID,2021-11-03T00:00:00Z,2022-08-23T00:00:00Z,97080.43,,,0
5762,1874,C-205757,,,PUBLIC,2023-05-05T00:00:00Z,2025-09-17T00:00:00Z,594380,,,0
5763,418,C-205758,,,PUBLIC,2025-02-25T00:00:00Z,2025-12-31T00:00:00Z,1835018.65,,,0
5764,4491,C-205759,,,SMB,2024-03-13T00:00:00Z,2024-10-27T00:00:00Z,1604862.03,,,0
5765,748,C-205760,,,SMB,2024-10-16T00:00:00Z,2025-12-31T00:00:00Z,487732.79,,,0
5766,638,C-205761,,,ENT,2025-10-02T00:00:00Z,2025-12-31T00:00:00Z,3932234.91,,,0
