PROCUREMENT_FACT_ID,PO_NUMBER,VENDOR_ID,VENDOR_REGION,CREATION_DATE,PO_STATUS,TOTAL_AMOUNT,VENDOR_RATING
92587,PO-232643,231,NA,2021-07-24T00:00:00Z,CANCELLED,117156.12,2.8
92588,PO-232644,396,NA,2021-12-22T00:00:00Z,OPEN,191118.79,4
92589,PO-232645,157,EMEA,2022-12-29T00:00:00Z,CLOSED,243698.19,3.1
92590,PO-232646,846,LATAM,2021-03-12T00:00:00Z,APPROVED,158706.32,3.6
92591,PO-232647,454,NA,2022-01-26T00:00:00Z,OPEN,226502.69,3.1
92592,PO-232648,931,APAC,2023-06-03T00:00:00Z,APPROVED,62108.18,4.2
92593,PO-232649,107,NA,2024-05-13T00:00:00Z,OPEN,127673.68,3.5
92594,PO-232650,765,NA,2025-06-29T00:00:00Z,APPROVED,241821.41,4.7
92595,PO-232651,373,LATAM,2024-11-18T00:00:00Z,CLOSED,118237.69,2.9
92596,PO-232652,383,NA,2024-11-08T00:00:00Z,APPROVED,139208.91,4.9
92597,PO-232653,767,EMEA,2025-11-06T00:00:00Z,APPROVED,151958.47,4
92598,PO-232654,1000,LATAM,2025-10-20T00:00:00Z,OPEN,72124.92,3
92599,PO-232655,888,NA,2024-09-15T00:00:00Z,APPROVED,149028.6,3.8
92600,PO-232656,23,EMEA,2023-11-26T00:00:00Z,APPROVED,61623.94,2.9
92601,PO-232657,504,APAC,2023-07-25T00:00:00Z,CANCELLED,203675.08,5
92602,PO-232658,633,APAC,2022-03-19T00:00:00Z,APPROVED,30517.25,3
92603,PO-232659,449,LATAM,2025-03-04T00:00:00Z,APPROVED,159333.82,4.7
92604,PO-232660,377,APAC,2021-04-06T00:00:00Z,OPEN,80507.27,3.7
92605,PO-232661,837,LATAM,2021-10-14T00:00:00Z,APPROVED,191237.22,4.6
92606,PO-232662,358,APAC,2024-11-05T00:00:00Z,CLOSED,142886.98,3.3
92607,PO-232663,913,APAC,2025-01-13T00:00:00Z,OPEN,16584.79,4.3
92608,PO-232664,5,EMEA,2024-02-07T00:00:00Z,APPROVED,210235.06,4.5
92609,PO-232665,500,APAC,2022-06-19T00:00:00Z,CLOSED,218256.22,4
92610,PO-232666,455,NA,2022-12-30T00:00:00Z,CLOSED,163269.43,3.9
92611,PO-232667,561,EMEA,2021-10-25T00:00:00Z,APPROVED,15519.84,4
92612,PO-232668,645,NA,2023-01-19T00:00:00Z,APPROVED,109854.93,4.3
92613,PO-232669,516,NA,2024-06-15T00:00:00Z,APPROVED,91814.36,3.6
92614,PO-232670,464,EMEA,2022-07-25T00:00:00Z,OPEN,246997.46,4.5
92615,PO-232671,868,APAC,2025-10-17T00:00:00Z,CLOSED,25544.79,3.8
92616,PO-232672,278,NA,2025-12-02T00:00:00Z,CLOSED,88838.65,3.4
92617,PO-232673,900,APAC,2025-05-07T00:00:00Z,CANCELLED,194680.08,3.2
92618,PO-232674,511,LATAM,2025-12-12T00:00:00Z,CLOSED,75626.94,4.8
92619,PO-232675,309,NA,2024-04-24T00:00:00Z,OPEN,45999.61,4.3
92620,PO-232676,895,EMEA,2023-10-09T00:00:00Z,APPROVED,159475.09,4
92621,PO-232677,728,NA,2022-07-02T00:00:00Z,CLOSED,221198.48,4.8
92622,PO-232678,681,LATAM,2023-09-08T00:00:00Z,OPEN,248156.2,3.4
92623,PO-232679,866,EMEA,2021-03-17T00:00:00Z,CLOSED,10982.92,3.9
92624,PO-232680,569,APAC,2025-04-26T00:00:00Z,APPROVED,125099.04,3.7
92625,PO-232681,350,EMEA,2025-04-03T00:00:00Z,CLOSED,133925.1,4
92626,PO-232682,324,NA,2024-12-24T00:00:00Z,OPEN,208193.88,4.9
92627,PO-232683,92,APAC,2021-07-29T00:00:00Z,APPROVED,56378.38,3.2
92628,PO-232684,365,APAC,2024-03-24T00:00:00Z,CLOSED,179942.95,4.5
92629,PO-232685,906,EMEA,2023-12-07T00:00:00Z,CANCELLED,77698.26,4.4
92630,PO-232686,305,NA,2023-07-10T00:00:00Z,OPEN,198360.27,4.4
92631,PO-232687,775,EMEA,2021-05-14T00:00:00Z,APPROVED,248109.8,4.1
92632,PO-232688,274,NA,2024-09-15T00:00:00Z,APPROVED,210642.91,3.8
92633,PO-232689,316,LATAM,2022-01-14T00:00:00Z,APPROVED,136567.8,4.3
92634,PO-232690,388,EMEA,2023-04-13T00:00:00Z,CLOSED,25764.5,4.5
92635,PO-232691,600,NA,2024-03-05T00:00:00Z,OPEN,128599.41,3.5
92636,PO-232692,257,APAC,2024-02-15T00:00:00Z,APPROVED,196144.07,4.2
92637,PO-232693,187,APAC,2025-01-21T00:00:00Z,APPROVED,65108.86,3.3
92638,PO-232694,435,EMEA,2022-12-13T00:00:00Z,OPEN,113584.67,3.9
92639,PO-232695,733,APAC,2022-05-19T00:00:00Z,OPEN,60184.28,3.8
92640,PO-232696,551,NA,2025-11-29T00:00:00Z,CLOSED,203744.37,3.2
92641,PO-232697,875,APAC,2022-06-02T00:00:00Z,APPROVED,48655.62,4.9
92642,PO-232698,249,APAC,2025-08-22T00:00:00Z,OPEN,34953.5,3.8
92643,PO-232699,912,NA,2022-02-10T00:00:00Z,OPEN,238195.76,4.8
92644,PO-232700,586,APAC,2025-10-15T00:00:00Z,CLOSED,246341.76,4.8
92645,PO-232701,613,NA,2021-02-26T00:00:00Z,APPROVED,32826.65,4.4
92646,PO-232702,500,APAC,2021-12-02T00:00:00Z,OPEN,90938.77,4
92647,PO-232703,549,NA,2021-08-06T00:00:00Z,APPROVED,214870.5,4.1
92648,PO-232704,802,APAC,2021-07-03T00:00:00Z,APPROVED,85386.04,4.9
92649,PO-232705,655,EMEA,2021-04-17T00:00:00Z,OPEN,198045.8,3.7
92650,PO-232706,209,EMEA,2022-04-14T00:00:00Z,CLOSED,163392.33,4.5
92651,PO-232707,594,NA,2023-01-15T00:00:00Z,OPEN,173495.1,4
92652,PO-232708,235,APAC,2021-11-25T00:00:00Z,OPEN,101200.83,3.8
92653,PO-232709,967,APAC,2022-01-27T00:00:00Z,APPROVED,65081.99,4.8
92654,PO-232710,317,NA,2022-09-23T00:00:00Z,OPEN,90202.59,3
92655,PO-232711,590,EMEA,2024-01-31T00:00:00Z,APPROVED,76972.15,4.4
92656,PO-232712,59,NA,2025-03-06T00:00:00Z,APPROVED,53038.71,4.2
92657,PO-232713,883,APAC,2021-12-13T00:00:00Z,CLOSED,95477.39,3.8
92658,PO-232714,870,NA,2022-10-25T00:00:00Z,APPROVED,61225.65,4.4
92659,PO-232715,420,APAC,2021-03-15T00:00:00Z,CLOSED,34918.72,4.9
92660,PO-232716,621,EMEA,2021-01-05T00:00:00Z,APPROVED,202688.21,3.1
92661,PO-232717,690,EMEA,2023-10-26T00:00:00Z,CLOSED,237639.75,3.9
92662,PO-232718,250,EMEA,2024-06-23T00:00:00Z,OPEN,209680.89,3.2
92663,PO-232719,367,APAC,2024-06-16T00:00:00Z,CLOSED,107035.05,3.9
92664,PO-232720,714,NA,2023-03-16T00:00:00Z,OPEN,147443.02,3.3
92665,PO-232721,925,APAC,2023-12-21T00:00:00Z,CLOSED,24062.07,4.2
92666,PO-232722,480,NA,2021-10-21T00:00:00Z,APPROVED,115742.98,4.4
92667,PO-232723,778,APAC,2022-10-22T00:00:00Z,APPROVED,231876.79,3.1
92668,PO-232724,978,NA,2024-05-04T00:00:00Z,OPEN,6029.87,3.4
92669,PO-232725,357,NA,2021-11-09T00:00:00Z,APPROVED,223513.78,3.1
92670,PO-232726,197,NA,2021-06-03T00:00:00Z,CLOSED,187401.65,4
92671,PO-232727,62,APAC,2021-05-06T00:00:00Z,CANCELLED,69812.98,4.8
92672,PO-232728,922,NA,2023-12-14T00:00:00Z,OPEN,94177.21,4.2
92673,PO-232729,436,NA,2021-11-15T00:00:00Z,OPEN,162018.83,3.4
92674,PO-232730,268,EMEA,2024-03-13T00:00:00Z,APPROVED,30703.98,4.9
92675,PO-232731,457,LATAM,2025-09-22T00:00:00Z,CLOSED,110216.35,4.9
92676,PO-232732,579,NA,2021-04-28T00:00:00Z,APPROVED,154372.8,4.5
92677,PO-232733,434,EMEA,2024-02-13T00:00:00Z,CLOSED,150193.3,3.3
92678,PO-232734,684,NA,2023-03-19T00:00:00Z,APPROVED,35962.43,3.1
92679,PO-232735,303,APAC,2023-10-05T00:00:00Z,CLOSED,53713.81,4.7
92680,PO-232736,7,NA,2021-09-10T00:00:00Z,CLOSED,160392.01,4.3
92681,PO-232737,680,NA,2023-06-02T00:00:00Z,APPROVED,17686.41,4.4
92682,PO-232738,147,EMEA,2023-01-02T00:00:00Z,CLOSED,137208.11,4.9
92683,PO-232739,850,APAC,2025-05-07T00:00:00Z,OPEN,81066.33,4.5
92684,PO-232740,86,NA,2025-03-22T00:00:00Z,OPEN,240356.27,4.2
92685,PO-232741,21,EMEA,2021-11-14T00:00:00Z,OPEN,53409.15,4.1
92686,PO-232742,827,EMEA,2021-07-12T00:00:00Z,CLOSED,243000.61,3.5
92687,PO-232743,450,EMEA,2021-12-09T00:00:00Z,APPROVED,245334.1,2.9
92688,PO-232744,663,EMEA,2025-11-13T00:00:00Z,APPROVED,58876.46,3.8
92689,PO-232745,629,EMEA,2023-04-03T00:00:00Z,APPROVED,66769.95,4.5
92690,PO-232746,363,NA,2025-05-26T00:00:00Z,CANCELLED,163501.63,4.6
92691,PO-232747,411,NA,2022-11-11T00:00:00Z,OPEN,88277.08,4
92692,PO-232748,100,NA,2021-04-23T00:00:00Z,APPROVED,48250.86,3.1
92693,PO-232749,998,EMEA,2021-06-28T00:00:00Z,OPEN,203759.77,3.5
92694,PO-232750,640,NA,2023-03-22T00:00:00Z,CLOSED,122033.69,3.1
92695,PO-232751,975,NA,2023-09-05T00:00:00Z,APPROVED,144984.09,4.2
92696,PO-232752,498,NA,2021-03-27T00:00:00Z,OPEN,175776.92,4.4
92697,PO-232753,336,EMEA,2023-08-16T00:00:00Z,APPROVED,81121.68,4.8
92698,PO-232754,599,APAC,2024-12-18T00:00:00Z,OPEN,81732.72,2.9
92699,PO-232755,185,EMEA,2022-03-30T00:00:00Z,APPROVED,17781.74,4.6
92700,PO-232756,481,APAC,2022-11-25T00:00:00Z,OPEN,82561.27,4.1
92701,PO-232757,634,APAC,2023-06-22T00:00:00Z,APPROVED,44880.17,3.9
92702,PO-232758,452,EMEA,2023-04-20T00:00:00Z,CLOSED,1989.1,3.8
92703,PO-232759,515,APAC,2022-05-24T00:00:00Z,APPROVED,213038.03,4.4
92704,PO-232760,821,EMEA,2025-03-09T00:00:00Z,OPEN,152190.9,3.1
92705,PO-232761,231,NA,2023-08-23T00:00:00Z,OPEN,121158.02,2.8
92706,PO-232762,178,NA,2021-06-12T00:00:00Z,APPROVED,113648.82,4.8
92707,PO-232763,484,NA,2022-04-21T00:00:00Z,APPROVED,37520.78,3.6
92708,PO-232764,909,NA,2024-11-05T00:00:00Z,CLOSED,241244.21,3.3
92709,PO-232765,738,NA,2024-03-30T00:00:00Z,CANCELLED,34344.61,4.4
92710,PO-232766,197,NA,2024-12-19T00:00:00Z,APPROVED,27417.29,4
92711,PO-232767,822,NA,2023-09-30T00:00:00Z,CLOSED,179948.36,4.8
92712,PO-232768,290,APAC,2022-11-04T00:00:00Z,CLOSED,232150.18,3.5
92713,PO-232769,927,APAC,2025-08-07T00:00:00Z,OPEN,145619.01,4.8
92714,PO-232770,318,NA,2022-01-14T00:00:00Z,OPEN,159622.92,4.9
92715,PO-232771,685,APAC,2024-09-23T00:00:00Z,APPROVED,39655.43,4.3
92716,PO-232772,805,APAC,2021-02-06T00:00:00Z,APPROVED,163163.02,4.4
92717,PO-232773,153,NA,2021-04-12T00:00:00Z,OPEN,247968.15,3.2
92718,PO-232774,62,APAC,2021-11-06T00:00:00Z,CLOSED,39275.77,4.8
92719,PO-232775,108,LATAM,2022-09-10T00:00:00Z,CLOSED,110619.32,4.2
92720,PO-232776,99,EMEA,2025-06-06T00:00:00Z,APPROVED,131223.85,3.5
92721,PO-232777,855,EMEA,2024-12-04T00:00:00Z,OPEN,27917.89,5
92722,PO-232778,907,NA,2023-01-21T00:00:00Z,CANCELLED,58952.11,3.2
92723,PO-232779,467,NA,2025-09-15T00:00:00Z,OPEN,213195.66,4.4
92724,PO-232780,410,NA,2022-12-29T00:00:00Z,CANCELLED,14695.74,3.9
92725,PO-232781,937,APAC,2021-08-24T00:00:00Z,OPEN,77012.1,4.7
92726,PO-232782,743,NA,2021-03-30T00:00:00Z,OPEN,36488.92,4.5
92727,PO-232783,572,EMEA,2021-07-21T00:00:00Z,CLOSED,155991.51,4.4
92728,PO-232784,853,EMEA,2021-01-29T00:00:00Z,CLOSED,189590.58,3.6
92729,PO-232785,80,NA,2025-12-17T00:00:00Z,OPEN,205718.05,3.6
92730,PO-232786,316,LATAM,2025-11-30T00:00:00Z,OPEN,215010.79,4.3
92731,PO-232787,374,LATAM,2024-03-09T00:00:00Z,CANCELLED,158650.38,3.5
92732,PO-232788,343,NA,2022-07-09T00:00:00Z,APPROVED,142705.12,3
92733,PO-232789,175,NA,2022-12-22T00:00:00Z,OPEN,87915.35,4.7
83132,PO-226880,964,NA,2024-01-25T00:00:00Z,CANCELLED,100121.61,2.8
83133,PO-226881,865,NA,2025-06-30T00:00:00Z,APPROVED,128283.34,3.3
83134,PO-226882,396,NA,2023-01-26T00:00:00Z,APPROVED,1230.51,4
83135,PO-226883,48,APAC,2022-02-25T00:00:00Z,APPROVED,53065.05,3.9
83136,PO-226884,952,APAC,2024-12-27T00:00:00Z,APPROVED,131814.41,3.9
83137,PO-226885,804,LATAM,2025-10-23T00:00:00Z,CLOSED,145386.47,4.7
83138,PO-226886,72,EMEA,2023-03-21T00:00:00Z,OPEN,122366.7,4.6
83139,PO-226887,658,NA,2024-05-04T00:00:00Z,CLOSED,73285.91,4
83140,PO-226888,452,EMEA,2023-06-08T00:00:00Z,OPEN,130014.56,3.8
83141,PO-226889,997,APAC,2021-05-08T00:00:00Z,CLOSED,57085.21,4.6
83142,PO-226890,571,EMEA,2021-09-04T00:00:00Z,APPROVED,170230.12,4.7
83143,PO-226891,473,APAC,2023-09-20T00:00:00Z,CLOSED,81324.2,3.8
83144,PO-226892,898,NA,2022-07-30T00:00:00Z,CANCELLED,29270.79,4.2
83145,PO-226893,82,NA,2025-11-29T00:00:00Z,CANCELLED,180588.56,3.6
83146,PO-226894,588,LATAM,2025-09-29T00:00:00Z,CLOSED,151897.03,4.7
83147,PO-226895,326,EMEA,2021-04-02T00:00:00Z,OPEN,89139.46,4.3
83148,PO-226896,940,NA,2022-05-24T00:00:00Z,APPROVED,138635.24,3.3
83149,PO-226897,688,APAC,2021-10-13T00:00:00Z,CLOSED,180173.8,4
83150,PO-226898,11,EMEA,2023-12-04T00:00:00Z,OPEN,12548.02,4.4
83151,PO-226899,449,LATAM,2024-07-11T00:00:00Z,CLOSED,145720.24,4.7
83152,PO-226900,860,EMEA,2021-09-24T00:00:00Z,OPEN,232280.08,4.2
83153,PO-226901,436,NA,2024-11-29T00:00:00Z,OPEN,104108.89,3.4
83154,PO-226902,462,APAC,2021-09-29T00:00:00Z,APPROVED,154800.28,4.8
83155,PO-226903,914,LATAM,2023-03-23T00:00:00Z,APPROVED,40520.56,4.8
83156,PO-226904,815,EMEA,2021-01-05T00:00:00Z,OPEN,188819.25,3
83157,PO-226905,587,APAC,2023-10-10T00:00:00Z,CLOSED,131652.82,3.3
83158,PO-226906,690,EMEA,2021-05-11T00:00:00Z,OPEN,139624.9,3.9
83159,PO-226907,684,NA,2025-06-11T00:00:00Z,CLOSED,164059.14,3.1
83160,PO-226908,436,NA,2022-12-28T00:00:00Z,APPROVED,147410.66,3.4
83161,PO-226909,138,NA,2025-07-23T00:00:00Z,OPEN,38483.28,3.2
83162,PO-226910,141,LATAM,2023-05-04T00:00:00Z,APPROVED,238083.56,5
83163,PO-226911,145,LATAM,2024-02-16T00:00:00Z,APPROVED,23407.44,3.5
83164,PO-226912,237,NA,2022-04-17T00:00:00Z,APPROVED,231673.16,4.9
83165,PO-226913,726,NA,2025-05-17T00:00:00Z,OPEN,49441.1,2.9
83166,PO-226914,835,NA,2022-12-29T00:00:00Z,OPEN,22322.41,3.6
83167,PO-226915,124,APAC,2021-04-18T00:00:00Z,APPROVED,194443.16,4.7
83168,PO-226916,885,APAC,2025-12-23T00:00:00Z,CLOSED,99224.47,2.9
83169,PO-226917,861,EMEA,2025-08-18T00:00:00Z,OPEN,221720.95,3.8
83170,PO-226918,167,EMEA,2021-10-03T00:00:00Z,APPROVED,247443.29,3.4
83171,PO-226919,708,NA,2024-11-02T00:00:00Z,OPEN,26412.35,3.1
83172,PO-226920,474,NA,2023-01-30T00:00:00Z,OPEN,204736.49,4.5
83173,PO-226921,745,NA,2023-03-19T00:00:00Z,APPROVED,248916.93,3.3
83174,PO-226922,860,EMEA,2021-06-03T00:00:00Z,APPROVED,121539.12,4.2
83175,PO-226923,823,APAC,2024-07-06T00:00:00Z,CLOSED,234866.91,4
83176,PO-226924,163,APAC,2022-11-07T00:00:00Z,APPROVED,143976.49,4.2
83177,PO-226925,631,EMEA,2025-12-28T00:00:00Z,OPEN,3877.44,3.1
83178,PO-226926,316,LATAM,2025-12-05T00:00:00Z,OPEN,6050.9,4.3
83179,PO-226927,181,APAC,2023-03-09T00:00:00Z,APPROVED,245474.88,3.8
83180,PO-226928,635,NA,2025-03-12T00:00:00Z,OPEN,23823.78,2.9
83181,PO-226929,198,EMEA,2024-06-22T00:00:00Z,OPEN,229786.87,3.3
83182,PO-226930,65,EMEA,2022-03-01T00:00:00Z,CLOSED,59811.1,4.7
83183,PO-226931,992,EMEA,2022-10-04T00:00:00Z,CLOSED,45622.67,3.2
83184,PO-226932,962,NA,2023-04-14T00:00:00Z,CLOSED,199320.87,3.4
83185,PO-226933,699,EMEA,2025-07-31T00:00:00Z,OPEN,34241.33,3.6
83186,PO-226934,837,LATAM,2021-12-01T00:00:00Z,CLOSED,247856.2,4.6
83187,PO-226935,683,NA,2021-12-22T00:00:00Z,CLOSED,142331.78,3.3
83188,PO-226936,522,NA,2022-12-23T00:00:00Z,APPROVED,84656.06,4.8
83189,PO-226937,396,NA,2023-08-11T00:00:00Z,OPEN,215526.57,4
83190,PO-226938,357,NA,2022-05-06T00:00:00Z,APPROVED,169026.95,3.1
83191,PO-226939,957,EMEA,2021-03-05T00:00:00Z,CLOSED,11709.3,3.4
83192,PO-226940,487,NA,2024-04-26T00:00:00Z,CLOSED,67092.21,3.5
83193,PO-226941,351,NA,2021-03-24T00:00:00Z,APPROVED,232314.02,3.1
83194,PO-226942,118,EMEA,2021-07-12T00:00:00Z,CLOSED,148278.48,4.2
83195,PO-226943,615,LATAM,2021-10-16T00:00:00Z,OPEN,23597.71,3.7
83196,PO-226944,314,NA,2022-12-04T00:00:00Z,APPROVED,569.75,4.7
83197,PO-226945,315,EMEA,2021-12-28T00:00:00Z,APPROVED,86698.75,4.5
83198,PO-226946,716,EMEA,2024-10-31T00:00:00Z,CANCELLED,45877.09,3.1
83199,PO-226947,699,EMEA,2024-10-14T00:00:00Z,OPEN,214738.68,3.6
83200,PO-226948,831,APAC,2024-09-15T00:00:00Z,CLOSED,108343.17,3.9
83201,PO-226949,666,EMEA,2022-12-20T00:00:00Z,OPEN,39592.99,3.5
83202,PO-226950,55,APAC,2023-01-12T00:00:00Z,OPEN,51502.42,3.2
83203,PO-226951,658,NA,2023-06-25T00:00:00Z,OPEN,17841.18,4
83204,PO-226952,946,APAC,2021-04-01T00:00:00Z,CLOSED,173151.95,4.9
83205,PO-226953,391,EMEA,2023-07-11T00:00:00Z,APPROVED,128726.26,4
83206,PO-226954,471,NA,2025-08-03T00:00:00Z,CLOSED,85471.91,4
83207,PO-226955,332,NA,2025-08-16T00:00:00Z,OPEN,189123.02,3.1
83208,PO-226956,145,LATAM,2025-05-31T00:00:00Z,CLOSED,34311.36,3.5
83209,PO-226957,93,LATAM,2025-10-05T00:00:00Z,OPEN,113886.53,3.7
83210,PO-226958,528,NA,2024-09-04T00:00:00Z,APPROVED,17707.31,4
83211,PO-226959,696,LATAM,2023-04-26T00:00:00Z,APPROVED,74334.36,4.2
83212,PO-226960,38,NA,2025-12-12T00:00:00Z,CLOSED,69380.08,4
83213,PO-226961,472,EMEA,2025-10-07T00:00:00Z,CLOSED,119830.54,3.8
83214,PO-226962,139,EMEA,2022-09-20T00:00:00Z,APPROVED,120790.04,4.8
83215,PO-226963,202,EMEA,2022-08-22T00:00:00Z,OPEN,91954.4,3.3
83216,PO-226964,844,NA,2024-06-16T00:00:00Z,APPROVED,206971.04,4.6
83217,PO-226965,460,APAC,2023-09-03T00:00:00Z,APPROVED,48658.44,3
83218,PO-226966,424,NA,2022-05-05T00:00:00Z,APPROVED,38007.79,4.1
83219,PO-226967,799,APAC,2024-07-02T00:00:00Z,OPEN,159360.55,4.6
83220,PO-226968,351,NA,2023-09-25T00:00:00Z,CLOSED,16155.92,3.1
83221,PO-226969,983,NA,2021-09-25T00:00:00Z,OPEN,82640.08,4.8
83222,PO-226970,801,APAC,2022-06-18T00:00:00Z,OPEN,223875.36,4.8
83223,PO-226971,123,NA,2025-04-07T00:00:00Z,OPEN,143987.91,4
83224,PO-226972,303,APAC,2023-09-21T00:00:00Z,OPEN,144313.85,4.7
83225,PO-226973,979,NA,2022-08-13T00:00:00Z,OPEN,62514.59,2.8
83226,PO-226974,441,NA,2024-06-09T00:00:00Z,CLOSED,213585.06,3.1
83227,PO-226975,802,APAC,2024-01-03T00:00:00Z,CLOSED,33518.77,4.9
83228,PO-226976,956,NA,2023-06-11T00:00:00Z,OPEN,95221.49,4
83229,PO-226977,112,APAC,2024-11-06T00:00:00Z,OPEN,172802.83,4.4
83230,PO-226978,634,APAC,2023-12-31T00:00:00Z,CLOSED,192288.39,3.9
83231,PO-226979,778,APAC,2024-04-04T00:00:00Z,OPEN,33310.94,3.1
83232,PO-226980,673,NA,2024-09-26T00:00:00Z,CLOSED,200772.79,3.6
83233,PO-226981,389,APAC,2024-02-23T00:00:00Z,OPEN,235637.81,3.3
83234,PO-226982,424,NA,2021-02-13T00:00:00Z,CLOSED,153673.48,4.1
83235,PO-226983,60,NA,2024-05-01T00:00:00Z,CLOSED,31198.34,4.5
83236,PO-226984,612,NA,2025-06-17T00:00:00Z,OPEN,200682.93,2.9
83237,PO-226985,287,NA,2025-09-06T00:00:00Z,OPEN,230878.79,3.4
83238,PO-226986,266,APAC,2022-09-01T00:00:00Z,CLOSED,55622.2,3.8
83239,PO-226987,553,NA,2025-05-06T00:00:00Z,OPEN,188252.27,3.4
83240,PO-226988,326,EMEA,2024-06-14T00:00:00Z,OPEN,245770.46,4.3
83241,PO-226989,213,NA,2022-11-14T00:00:00Z,CLOSED,156649.79,3
83242,PO-226990,280,EMEA,2022-12-14T00:00:00Z,OPEN,197800.28,3.9
83243,PO-226991,756,APAC,2022-12-30T00:00:00Z,OPEN,36859.39,4.7
83244,PO-226992,807,NA,2024-01-25T00:00:00Z,CLOSED,42706.18,4.2
83245,PO-226993,127,EMEA,2023-04-24T00:00:00Z,CLOSED,46345.18,3.5
83246,PO-226994,475,EMEA,2023-07-31T00:00:00Z,APPROVED,122203.61,3.7
83247,PO-226995,640,NA,2024-06-27T00:00:00Z,CANCELLED,192946.07,3.1
83248,PO-226996,384,APAC,2025-03-29T00:00:00Z,APPROVED,133900.45,4.3
83249,PO-226997,48,APAC,2025-12-17T00:00:00Z,CLOSED,197532.23,3.9
83250,PO-226998,357,NA,2021-12-15T00:00:00Z,CLOSED,11867.53,3.1
83251,PO-226999,944,APAC,2021-09-19T00:00:00Z,APPROVED,106849.65,4.9
83252,PO-227000,260,NA,2024-08-08T00:00:00Z,OPEN,1820.63,4.5
83253,PO-227001,245,EMEA,2023-10-04T00:00:00Z,OPEN,238725.51,4.1
83254,PO-227002,289,EMEA,2023-12-10T00:00:00Z,CLOSED,57337.05,4.7
83255,PO-227003,13,NA,2021-04-07T00:00:00Z,CLOSED,164213.12,3.9
83256,PO-227004,665,APAC,2024-02-25T00:00:00Z,CLOSED,17475.05,4.1
83257,PO-227005,41,NA,2023-02-05T00:00:00Z,CANCELLED,35901.63,3
83258,PO-227006,903,EMEA,2023-11-01T00:00:00Z,OPEN,247678.41,4
83259,PO-227007,339,EMEA,2023-11-08T00:00:00Z,OPEN,127082.82,4.7
83260,PO-227008,138,NA,2025-01-03T00:00:00Z,CLOSED,15709.07,3.2
83261,PO-227009,281,NA,2022-06-04T00:00:00Z,APPROVED,228997.36,4.7
83262,PO-227010,38,NA,2024-05-21T00:00:00Z,APPROVED,192145.6,4
83263,PO-227011,115,LATAM,2024-08-09T00:00:00Z,OPEN,204470.8,4.7
83264,PO-227012,923,EMEA,2024-08-22T00:00:00Z,OPEN,224020.94,3.5
83265,PO-227013,891,LATAM,2021-06-24T00:00:00Z,APPROVED,145702.81,3.7
83266,PO-227014,307,APAC,2021-10-18T00:00:00Z,APPROVED,240717.23,3.9
83267,PO-227015,212,NA,2023-10-28T00:00:00Z,OPEN,85887.96,3.6
83268,PO-227016,334,APAC,2024-12-13T00:00:00Z,OPEN,184143.48,4.6
83269,PO-227017,653,NA,2025-12-01T00:00:00Z,CLOSED,116944.43,3
83270,PO-227018,337,EMEA,2024-11-19T00:00:00Z,APPROVED,220736.21,2.8
83271,PO-227019,777,EMEA,2023-04-13T00:00:00Z,OPEN,28129.03,3.3
83272,PO-227020,430,NA,2021-07-29T00:00:00Z,APPROVED,3829.03,4.1
83273,PO-227021,345,NA,2021-10-06T00:00:00Z,OPEN,225666.06,3.3
83274,PO-227022,916,EMEA,2023-08-15T00:00:00Z,APPROVED,40992.37,3
83275,PO-227023,70,EMEA,2025-01-21T00:00:00Z,OPEN,172458.07,4.2
83276,PO-227024,218,APAC,2021-11-15T00:00:00Z,APPROVED,63514.44,4.6
83277,PO-227025,918,EMEA,2021-06-03T00:00:00Z,OPEN,236381.43,3.5
83278,PO-227026,60,NA,2025-08-07T00:00:00Z,CLOSED,140978.71,4.5
83279,PO-227027,632,APAC,2025-04-13T00:00:00Z,CLOSED,126643.71,3.7
83280,PO-227028,963,APAC,2023-01-05T00:00:00Z,OPEN,117647.06,3
83281,PO-227029,471,NA,2022-08-01T00:00:00Z,OPEN,177309.53,4
83282,PO-227030,95,NA,2023-10-29T00:00:00Z,CANCELLED,194470.27,3.6
83283,PO-227031,645,NA,2024-07-28T00:00:00Z,APPROVED,159102.93,4.3
83284,PO-227032,506,APAC,2021-06-26T00:00:00Z,APPROVED,93808.98,4.5
83285,PO-227033,595,APAC,2025-01-17T00:00:00Z,CLOSED,40949.72,3.8
83286,PO-227034,308,EMEA,2021-05-15T00:00:00Z,OPEN,118206.14,4.1
83287,PO-227035,832,APAC,2022-05-02T00:00:00Z,OPEN,79765.12,2.9
83288,PO-227036,603,EMEA,2025-01-06T00:00:00Z,CLOSED,238758.71,3.8
83289,PO-227037,898,NA,2024-12-01T00:00:00Z,APPROVED,138589.13,4.2
83290,PO-227038,876,NA,2025-05-14T00:00:00Z,OPEN,35187.02,3.8
83291,PO-227039,43,NA,2024-09-25T00:00:00Z,APPROVED,247835.29,3.9
83292,PO-227040,109,APAC,2023-07-20T00:00:00Z,OPEN,41833.41,4.8
83293,PO-227041,819,EMEA,2022-06-18T00:00:00Z,CLOSED,115802.77,3.7
83294,PO-227042,891,LATAM,2022-01-25T00:00:00Z,CLOSED,150205.23,3.7
83295,PO-227043,527,APAC,2025-03-02T00:00:00Z,CLOSED,145711.13,3.2
83296,PO-227044,441,NA,2021-10-11T00:00:00Z,OPEN,64129.83,3.1
83297,PO-227045,72,EMEA,2025-03-26T00:00:00Z,APPROVED,127194.1,4.6
