PRODUCT_SK,SOURCE_SYSTEM,SOURCE_PRODUCT_ID,SKU,PRODUCT_NAME,CATEGORY,CURRENT_COST_PRICE,CURRENT_RETAIL_PRICE,INSERT_DT,UPDATE_DT
18716,NetSuite,17180,SKU-117180,Summitpulse Smart Scale 17180,FITNESS_DEVICES,293.56,369.17,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18717,NetSuite,17181,SKU-117181,Hydrawave Gps Fitness Watch 17181,FITNESS_DEVICES,175.18,263.24,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18718,NetSuite,17182,SKU-117182,Nordcrest Soccer Ball 17182,TEAM_SPORTS,173.55,359.72,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18719,NetSuite,17183,SKU-117183,Ironkinetic Performance Tee 17183,ACTIVEWEAR,55.4,108.18,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18720,NetSuite,17184,SKU-117184,Aerostride Heart Rate Strap 17184,FITNESS_DEVICES,60.97,77.9,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18721,NetSuite,17185,SKU-117185,Canyonridge Cross-Training Shoe 17185,FOOTWEAR,69.55,111.56,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18722,NetSuite,17186,SKU-117186,Summitpulse Water Filter 17186,CAMPING_HIKING,87.42,158.48,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18723,NetSuite,17187,SKU-117187,Aerostride Helmet 17187,CYCLING,43.19,71.29,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18724,NetSuite,17188,SKU-117188,Summitpulse Base Layer Top 17188,ACTIVEWEAR,21.73,47.94,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18725,NetSuite,17189,SKU-117189,Nordcrest Performance Tee 17189,ACTIVEWEAR,41.84,95.01,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18726,NetSuite,17190,SKU-117190,Trailforge Gps Fitness Watch 17190,FITNESS_DEVICES,87.56,128.46,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18727,NetSuite,17191,SKU-117191,Ironkinetic Camping Stove 17191,CAMPING_HIKING,335.79,576.68,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18728,NetSuite,17192,SKU-117192,Summitpulse Water Filter 17192,CAMPING_HIKING,346.67,578.83,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18729,NetSuite,17193,SKU-117193,Nordcrest Baseball Glove 17193,TEAM_SPORTS,28.88,52.02,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18730,NetSuite,17194,SKU-117194,Summitpulse Chalk Bag 17194,CLIMBING,70,113.55,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18731,NetSuite,17195,SKU-117195,Velocityworks Headlamp 17195,OUTDOOR,307.58,433.59,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18732,NetSuite,17196,SKU-117196,Summitpulse Climbing Harness 17196,CLIMBING,78.8,126.82,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18733,NetSuite,17197,SKU-117197,Velocityworks Training Hoodie 17197,ACTIVEWEAR,11.53,23.52,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18734,NetSuite,17198,SKU-117198,Aerostride Volleyball 17198,TEAM_SPORTS,90.22,141.66,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18735,NetSuite,17199,SKU-117199,Aerostride Repair Kit 17199,CYCLING,192.25,362.34,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18736,NetSuite,17200,SKU-117200,Velocityworks Grip Tape 17200,RACQUET_SPORTS,85.62,146.06,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18737,NetSuite,17201,SKU-117201,Aerostride Base Layer Pants 17201,WINTER_SPORTS,50.89,74.3,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18738,NetSuite,17202,SKU-117202,Peakgear Running Socks 17202,RUNNING,15.3,28.28,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18739,NetSuite,17203,SKU-117203,Aerostride Trail Runner 17203,FOOTWEAR,107.11,172.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18740,NetSuite,17204,SKU-117204,Hydrawave Resistance Band Set 17204,STRENGTH_TRAINING,136.59,200.53,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18741,NetSuite,17205,SKU-117205,Canyonridge Trekking Poles 17205,,238.71,381.4,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18742,NetSuite,17206,SKU-117206,Canyonridge Water Filter 17206,CAMPING_HIKING,279.98,427.04,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18743,NetSuite,17207,SKU-117207,Summitpulse Reflective Vest 17207,RUNNING,166.76,307.24,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18744,NetSuite,17208,SKU-117208,Peakgear Camping Stove 17208,CAMPING_HIKING,21.92,27.9,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18745,NetSuite,17209,SKU-117209,Peakgear Daypack 17209,OUTDOOR,46.95,89.12,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18746,NetSuite,17210,SKU-117210,Aerostride Water Filter 17210,CAMPING_HIKING,306.48,567.29,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18747,NetSuite,17211,SKU-117211,Peakgear Hydration Belt 17211,RUNNING,25.19,55.35,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18748,NetSuite,17212,SKU-117212,Summitpulse Gps Fitness Watch 17212,FITNESS_DEVICES,395.55,527.68,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18749,NetSuite,17213,SKU-117213,Ironkinetic Performance Tee 17213,ACTIVEWEAR,69.74,138.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18750,NetSuite,17214,SKU-117214,Canyonridge Running Shoe 17214,FOOTWEAR,82.42,168.54,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18751,NetSuite,17215,SKU-117215,Nordcrest Trail Runner 17215,FOOTWEAR,18.75,26.81,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18752,NetSuite,17216,SKU-117216,Summitpulse Running Shoe 17216,FOOTWEAR,119.56,209.04,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18753,NetSuite,17217,SKU-117217,Nordcrest Daypack 17217,OUTDOOR,266.82,336.53,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18754,NetSuite,17218,SKU-117218,Nordcrest Pickleball Paddle 17218,RACQUET_SPORTS,203.24,361.82,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18755,NetSuite,17219,SKU-117219,Summitpulse Hiking Boot 17219,FOOTWEAR,136.2,219.13,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18756,NetSuite,17220,SKU-117220,Canyonridge Kettlebell 17220,STRENGTH_TRAINING,133.61,221.64,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18757,NetSuite,17221,SKU-117221,Canyonridge Training Hoodie 17221,ACTIVEWEAR,74,173.94,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18758,NetSuite,17222,SKU-117222,Summitpulse     Heart Rate Strap 17222,FITNESS_DEVICES,429.84,556.36,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18759,NetSuite,17223,SKU-117223,Aerostride Outdoor Jacket 17223,OUTDOOR,185.77,259.91,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18760,NetSuite,17224,SKU-117224,Velocityworks Outdoor Jacket 17224,,254.44,403.65,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18761,NetSuite,17225,SKU-117225,Ironkinetic Carabiner Set 17225,CLIMBING,19.78,28.62,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18762,NetSuite,17226,SKU-117226,Canyonridge Training Hoodie 17226,ACTIVEWEAR,66.94,156.4,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18763,NetSuite,17227,SKU-117227,Summitpulse Wetsuit 17227,WATER_SPORTS,80.91,165.81,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18764,NetSuite,17228,SKU-117228,Nordcrest Volleyball 17228,TEAM_SPORTS,169.84,262.12,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18765,NetSuite,17229,SKU-117229,Hydrawave Chalk Bag 17229,CLIMBING,55.41,105.63,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18766,NetSuite,17230,SKU-117230,Ironkinetic Smart Scale 17230,FITNESS_DEVICES,418.75,527.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18767,NetSuite,17231,SKU-117231,Aerostride Foam Roller 17231,RUNNING,58.35,117.06,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18768,NetSuite,17232,SKU-117232,Trailforge Trekking Poles 17232,OUTDOOR,251.83,436.3,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18769,NetSuite,17233,SKU-117233,Summitpulse Tennis Racket 17233,RACQUET_SPORTS,156.15,212.3,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18770,NetSuite,17234,SKU-117234,Ironkinetic Base Layer Top 17234,ACTIVEWEAR,9.42,22.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18771,NetSuite,17235,SKU-117235,Peakgear Water Filter 17235,CAMPING_HIKING,182.43,269.39,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18772,NetSuite,17236,SKU-117236,Trailforge Base Layer Top 17236,ACTIVEWEAR,19.75,41.61,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18773,NetSuite,17237,SKU-117237,Peakgear Daypack 17237,OUTDOOR,293.22,482.09,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18774,NetSuite,17238,SKU-117238,Ironkinetic Chalk Bag 17238,CLIMBING,46.66,85.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18775,NetSuite,17239,SKU-117239,Peakgear Performance Tee 17239,,68.08,112.65,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18776,NetSuite,17240,SKU-117240,Nordcrest Compression Shorts 17240,ACTIVEWEAR,64.65,120.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18777,NetSuite,17241,SKU-117241,Trailforge Training Hoodie 17241,ACTIVEWEAR,24.73,52.63,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18778,NetSuite,17242,SKU-117242,Peakgear Camping Stove 17242,CAMPING_HIKING,190.29,259.1,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18779,NetSuite,17243,SKU-117243,Summitpulse Soccer Ball 17243,TEAM_SPORTS,12.92,26.9,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18780,NetSuite,17244,SKU-117244,Trailforge Soccer Ball 17244,TEAM_SPORTS,189.62,271.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18781,NetSuite,17245,SKU-117245,Trailforge Daypack 17245,OUTDOOR,317.28,501.05,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18782,NetSuite,17246,SKU-117246,Nordcrest    Sleeping    Bag  17246,CAMPING_HIKING,115.28,205.08,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18783,NetSuite,17247,SKU-117247,Hydrawave Volleyball 17247,TEAM_SPORTS,169.52,313.12,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18784,NetSuite,17248,SKU-117248,Aerostride Tennis Racket 17248,RACQUET_SPORTS,101.11,180.93,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18785,NetSuite,17249,SKU-117249,Velocityworks Compression Shorts 17249,ACTIVEWEAR,73.51,146.41,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18786,NetSuite,17250,SKU-117250,Summitpulse Smart Scale 17250,FITNESS_DEVICES,217.94,318.81,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18787,NetSuite,17251,SKU-117251,Ironkinetic Soccer Ball 17251,TEAM_SPORTS,122.44,187.66,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18788,NetSuite,17252,SKU-117252,Velocityworks Compression Shorts 17252,ACTIVEWEAR,40.12,95.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18789,NetSuite,17253,SKU-117253,Ironkinetic Training Hoodie 17253,ACTIVEWEAR,55.97,102.11,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18790,NetSuite,17254,SKU-117254,Canyonridge Soccer Ball 17254,,30.31,52.09,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18791,NetSuite,17255,SKU-117255,Aerostride Gps Fitness Watch 17255,FITNESS_DEVICES,317.68,439.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18792,NetSuite,17256,SKU-117256,Peakgear Camping Stove 17256,CAMPING_HIKING,13.32,19.63,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18793,NetSuite,17257,SKU-117257,Canyonridge Hydration Belt 17257,RUNNING,129.44,244.17,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18794,NetSuite,17258,SKU-117258,Summitpulse Wetsuit 17258,WATER_SPORTS,115.82,205.42,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18795,NetSuite,17259,SKU-117259,Canyonridge Compression Shorts 17259,ACTIVEWEAR,51.78,126.62,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18796,NetSuite,17260,SKU-117260,Hydrawave Resistance Band Set 17260,STRENGTH_TRAINING,203.76,379.78,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18797,NetSuite,17261,SKU-117261,Summitpulse Daypack 17261,OUTDOOR,96.02,125.06,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18798,NetSuite,17262,SKU-117262,Canyonridge Daypack 17262,OUTDOOR,337.63,592.87,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18799,NetSuite,17263,SKU-117263,Ironkinetic Pickleball Paddle 17263,RACQUET_SPORTS,68.41,131.13,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18800,NetSuite,17264,SKU-117264,Hydrawave Compression Shorts 17264,ACTIVEWEAR,11.69,19.7,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18801,NetSuite,17265,SKU-117265,Peakgear Trail Runner 17265,FOOTWEAR,130.77,233.8,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18802,NetSuite,17266,SKU-117266,Canyonridge Reflective Vest 17266,RUNNING,188.57,290.24,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18803,NetSuite,17267,SKU-117267,Peakgear Soccer Ball 17267,TEAM_SPORTS,32.95,68.64,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18804,NetSuite,17268,SKU-117268,Summitpulse Water Filter 17268,CAMPING_HIKING,80.07,100.56,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18805,NetSuite,17269,SKU-117269,Velocityworks Sleeping Bag 17269,CAMPING_HIKING,71.4,90.59,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18806,NetSuite,17270,SKU-117270,Canyonridge Trail Runner 17270,FOOTWEAR,131.62,267.09,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18807,NetSuite,17271,SKU-117271,Canyonridge Sleeping Bag 17271,CAMPING_HIKING,172.32,295.54,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18808,NetSuite,17272,SKU-117272,Nordcrest Gps Fitness Watch 17272,FITNESS_DEVICES,253.8,355.64,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18809,NetSuite,17273,SKU-117273,Trailforge Cycling Computer 17273,FITNESS_DEVICES,292.98,364.15,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18810,NetSuite,17274,SKU-117274,Ironkinetic Reflective Vest 17274,RUNNING,56.47,94.46,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18811,NetSuite,17275,SKU-117275,Peakgear Smart Scale 17275,FITNESS_DEVICES,258.87,362.24,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18812,NetSuite,17276,SKU-117276,Trailforge Hydration Belt 17276,RUNNING,32.75,50.63,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18813,NetSuite,17277,SKU-117277,Velocityworks Heart Rate Strap 17277,FITNESS_DEVICES,297.01,435.03,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18814,NetSuite,17278,SKU-117278,Canyonridge Running Shoe 17278,FOOTWEAR,128.03,248.85,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18815,NetSuite,17279,SKU-117279,Peakgear Outdoor Jacket 17279,OUTDOOR,244.94,342.5,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18816,NetSuite,17280,SKU-117280,Trailforge   Cycling Jersey     17280,CYCLING,198,384.03,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18817,NetSuite,17281,SKU-117281,Hydrawave Climbing Harness 17281,CLIMBING,20.39,41.41,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18818,NetSuite,17282,SKU-117282,Velocityworks Hydration Belt 17282,RUNNING,83.95,150.87,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18819,NetSuite,17283,SKU-117283,Ironkinetic Running Shoe 17283,FOOTWEAR,137,254.13,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18820,NetSuite,17284,SKU-117284,Hydrawave Performance Tee 17284,ACTIVEWEAR,23.2,50.12,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18821,NetSuite,17285,SKU-117285,Summitpulse Chalk Bag 17285,CLIMBING,31.29,45.53,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18822,NetSuite,17286,SKU-117286,Aerostride Training Hoodie 17286,ACTIVEWEAR,67.54,110.94,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18823,NetSuite,17287,SKU-117287,Peakgear Climbing Harness 17287,CLIMBING,25.49,39.23,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18824,NetSuite,17288,SKU-117288,Canyonridge Compression Shorts 17288,ACTIVEWEAR,19.2,35.9,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18825,NetSuite,17289,SKU-117289,Hydrawave Belay Device 17289,CLIMBING,99.73,173.55,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18826,NetSuite,17290,SKU-117290,Hydrawave Cycling Jersey 17290,CYCLING,108.36,228.5,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18827,NetSuite,17291,SKU-117291,Velocityworks Smart Scale 17291,FITNESS_DEVICES,271.58,382.54,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18828,NetSuite,17292,SKU-117292,Ironkinetic Climbing Harness 17292,CLIMBING,15.6,32.43,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18829,NetSuite,17293,SKU-117293,Nordcrest Tent 17293,CAMPING_HIKING,159.6,250.33,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18830,NetSuite,17294,SKU-117294,Trailforge Running Socks 17294,RUNNING,130.45,205.83,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18831,NetSuite,17295,SKU-117295,Summitpulse Hiking Boot 17295,FOOTWEAR,116.02,173.91,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18832,NetSuite,17296,SKU-117296,Aerostride Outdoor Jacket 17296,OUTDOOR,208.5,366.09,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18833,NetSuite,17297,SKU-117297,Trailforge Running Shoe 17297,FOOTWEAR,115.66,189.18,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18834,NetSuite,17298,SKU-117298,Velocityworks Badminton Set 17298,RACQUET_SPORTS,180.29,276.19,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18835,NetSuite,17299,SKU-117299,Summitpulse Gps Fitness Watch 17299,FITNESS_DEVICES,437.88,505.15,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18836,NetSuite,17300,SKU-117300,Nordcrest Repair Kit 17300,CYCLING,159.9,331.86,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18837,NetSuite,17301,SKU-117301,Ironkinetic Compression Shorts 17301,ACTIVEWEAR,65.31,129.57,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18838,NetSuite,17302,SKU-117302,Hydrawave Baseball Glove 17302,TEAM_SPORTS,157.66,244.46,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18839,NetSuite,17303,SKU-117303,Nordcrest Reflective Vest 17303,RUNNING,195.3,396.04,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18840,NetSuite,17304,SKU-117304,Velocityworks Tent 17304,CAMPING_HIKING,30.79,41.29,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18841,NetSuite,17305,SKU-117305,Ironkinetic Reflective Vest 17305,RUNNING,114.42,179.23,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18842,NetSuite,17306,SKU-117306,Aerostride Daypack 17306,OUTDOOR,57.83,84.87,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18843,NetSuite,17307,SKU-117307,Hydrawave Kettlebell 17307,STRENGTH_TRAINING,109.15,155.43,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18844,NetSuite,17308,SKU-117308,Summitpulse Gps Fitness Watch 17308,FITNESS_DEVICES,253.61,379.92,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18845,NetSuite,17309,SKU-117309,Trailforge Basketball 17309,TEAM_SPORTS,200.54,284.02,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18846,NetSuite,17310,SKU-117310,Peakgear Hydration Belt 17310,RUNNING,72.39,110.94,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18847,NetSuite,17311,SKU-117311,Canyonridge Trail Runner 17311,FOOTWEAR,115.98,218.89,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18848,NetSuite,17312,SKU-117312,Velocityworks Trail Runner 17312,FOOTWEAR,69.61,111.72,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18849,NetSuite,17313,SKU-117313,Summitpulse Performance Tee 17313,ACTIVEWEAR,57.86,102.29,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18850,NetSuite,17314,SKU-117314,Hydrawave Repair Kit 17314,CYCLING,219.65,324.45,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18851,NetSuite,17315,SKU-117315,Nordcrest Base Layer Top 17315,ACTIVEWEAR,42.26,81.95,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18852,NetSuite,17316,SKU-117316,Nordcrest Cycling Computer 17316,FITNESS_DEVICES,178.75,276.99,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18853,NetSuite,17317,SKU-117317,Hydrawave Cycling Computer 17317,FITNESS_DEVICES,313.94,364.33,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18854,NetSuite,17318,SKU-117318,Velocityworks Camping Stove 17318,CAMPING_HIKING,145.14,226.32,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18855,NetSuite,17319,SKU-117319,Nordcrest Climbing Harness 17319,CLIMBING,36.56,50.63,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18856,NetSuite,17320,SKU-117320,Ironkinetic Hydration Belt 17320,,106.06,220.2,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18857,NetSuite,17321,SKU-117321,Velocityworks Trekking Poles 17321,OUTDOOR,124.4,176.88,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18858,NetSuite,17322,SKU-117322,Ironkinetic Headlamp 17322,OUTDOOR,178.64,234.15,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18859,NetSuite,17323,SKU-117323,Ironkinetic Paddle Leash 17323,WATER_SPORTS,9.9,20.45,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18860,NetSuite,17324,SKU-117324,Velocityworks Pickleball Paddle 17324,RACQUET_SPORTS,190.06,316.93,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18861,NetSuite,17325,SKU-117325,Canyonridge Base Layer Top 17325,ACTIVEWEAR,50.44,95.35,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18862,NetSuite,17326,SKU-117326,Velocityworks Cross-Training Shoe 17326,,97.63,199.35,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18863,NetSuite,17327,SKU-117327,Canyonridge Tennis Racket 17327,RACQUET_SPORTS,187.08,367.18,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18864,NetSuite,17328,SKU-117328,Velocityworks Resistance Band Set 17328,STRENGTH_TRAINING,19.05,26.97,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18865,NetSuite,17329,SKU-117329,Trailforge Reflective Vest 17329,RUNNING,200.29,389.72,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18866,NetSuite,17330,SKU-117330,Summitpulse Energy Gel Pack 17330,NUTRITION,9.28,18.26,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18867,NetSuite,17331,SKU-117331,Ironkinetic Training Hoodie 17331,ACTIVEWEAR,55.51,112.97,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18868,NetSuite,17332,SKU-117332,Summitpulse Bike Light Set 17332,CYCLING,193.9,293.63,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18869,NetSuite,17333,SKU-117333,Hydrawave Weightlifting Gloves 17333,STRENGTH_TRAINING,145.2,249.4,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18870,NetSuite,17334,SKU-117334,Velocityworks Foam Roller 17334,RUNNING,78.61,150.31,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
18871,NetSuite,17335,SKU-117335,Summitpulse Trail Runner 17335,FOOTWEAR,104.25,170.72,2026-03-29T02:30:17.954004Z,2026-03-29T02:30:17.954004Z
